"id","Pressure","Depth","Temperature","Conductivity","Specific_conductance","Salinity","Sound_velocity","Density","ground","plankton_ID","Date","Lat","Lon","Year","Survey","cruise_time","datatype","maximum_depth","stn_id","time","Source",".source_file","JulianDay","JD_bin","n_per_id","depth_bin"
"18PE94001-155185",15,14.8771727248622,10.87,35428.1432671894,35428.1432649871,31.52,1488.96412161723,1024.05547049917,"Scots Bay",NA,1993-11-01,45.3833,-65.1,1993,"18PE94001",231,"CD",43,"155185",752126400,"DFO","herringLarvalSurveyClimateData.csv",305,"LateSummer_Fall",8,"[10,15)"
"18PE94001-155185",13,12.8936122352813,10.88,35436.0080175738,35436.0080158776,31.52,1488.96668881091,1024.04473479727,"Scots Bay",NA,1993-11-01,45.3833,-65.1,1993,"18PE94001",231,"CD",43,"155185",752126400,"DFO","herringLarvalSurveyClimateData.csv",305,"LateSummer_Fall",8,"[10,15)"
"18PE94001-155185",29,28.7615574949578,10.86,35475.9023756387,35475.9023671925,31.57,1489.21923569825,1024.15890346701,"Scots Bay",NA,1993-11-01,45.3833,-65.1,1993,"18PE94001",231,"CD",43,"155185",752126400,"DFO","herringLarvalSurveyClimateData.csv",305,"LateSummer_Fall",8,"[25,30]"
"18PE94001-155185",43,42.6449998915813,10.85,35483.1781646302,35483.1781719481,31.58,1489.42614235496,1024.23147720883,"Scots Bay",NA,1993-11-01,45.3833,-65.1,1993,"18PE94001",231,"CD",43,"155185",752126400,"DFO","herringLarvalSurveyClimateData.csv",305,"LateSummer_Fall",8,NA
"18PE94001-155185",21,20.82773875809,10.86,35462.4267495422,35462.4267451738,31.56,1489.07557107179,1024.11509869165,"Scots Bay",NA,1993-11-01,45.3833,-65.1,1993,"18PE94001",231,"CD",43,"155185",752126400,"DFO","herringLarvalSurveyClimateData.csv",305,"LateSummer_Fall",8,"[20,25)"
"18PE94001-155185",27,26.7781316617264,10.87,35473.6588827661,35473.6588754794,31.56,1489.20974937478,1024.14045785884,"Scots Bay",NA,1993-11-01,45.3833,-65.1,1993,"18PE94001",231,"CD",43,"155185",752126400,"DFO","herringLarvalSurveyClimateData.csv",305,"LateSummer_Fall",8,"[25,30]"
"18PE94001-155185",1,0.991845194539547,10.87,35422.2646940832,35422.2646940995,31.52,1488.73383974044,1023.99227913733,"Scots Bay",NA,1993-11-01,45.3833,-65.1,1993,"18PE94001",231,"CD",43,"155185",752126400,"DFO","herringLarvalSurveyClimateData.csv",305,"LateSummer_Fall",8,NA
"18PE94001-155197",1,0.99186655217065,10.7,35516.131107898,35516.1311079086,31.76,1488.41935306799,1024.20633195946,"Scots Bay",NA,1993-11-01,45.15,-65.0333,1993,"18PE94001",2201,"CD",51,"155197",752126400,"DFO","herringLarvalSurveyClimateData.csv",305,"LateSummer_Fall",2,NA
"18PE94001-155197",51,50.5790616901905,10.71,35556.0549773685,35556.0549773942,31.77,1489.28949206784,1024.43802090602,"Scots Bay",NA,1993-11-01,45.15,-65.0333,1993,"18PE94001",2201,"CD",51,"155197",752126400,"DFO","herringLarvalSurveyClimateData.csv",305,"LateSummer_Fall",2,NA
"18PE94001-155188",37,36.6952378563595,10.81,35486.2159987562,35486.2160107344,31.62,1489.23366285418,1024.24210398061,"Scots Bay",NA,1993-11-01,45.3333,-65.0167,1993,"18PE94001",653,"CD",37,"155188",752126400,"DFO","herringLarvalSurveyClimateData.csv",305,"LateSummer_Fall",6,NA
"18PE94001-155188",31,30.7451059762863,10.8,35474.9713386408,35474.9713290357,31.62,1489.09943296325,1024.21674346628,"Scots Bay",NA,1993-11-01,45.3333,-65.0167,1993,"18PE94001",653,"CD",37,"155188",752126400,"DFO","herringLarvalSurveyClimateData.csv",305,"LateSummer_Fall",6,NA
"18PE94001-155188",33,32.728502499218,10.79,35467.0895081186,35467.089497241,31.62,1489.09680367893,1024.2274756911,"Scots Bay",NA,1993-11-01,45.3333,-65.0167,1993,"18PE94001",653,"CD",37,"155188",752126400,"DFO","herringLarvalSurveyClimateData.csv",305,"LateSummer_Fall",6,NA
"18PE94001-155188",21,20.8278348729268,10.78,35453.3218774901,35453.3218730729,31.62,1488.86386546757,1024.17502795901,"Scots Bay",NA,1993-11-01,45.3333,-65.0167,1993,"18PE94001",653,"CD",37,"155188",752126400,"DFO","herringLarvalSurveyClimateData.csv",305,"LateSummer_Fall",6,"[20,25)"
"18PE94001-155188",7,6.94284735465029,10.79,35446.0564884472,35446.0564879269,31.61,1488.65705985595,1024.10241364321,"Scots Bay",NA,1993-11-01,45.3333,-65.0167,1993,"18PE94001",653,"CD",37,"155188",752126400,"DFO","herringLarvalSurveyClimateData.csv",305,"LateSummer_Fall",6,"[5,10)"
"18PE94001-155188",1,0.991849771668752,10.77,35446.2714942904,35446.2714943662,31.63,1488.51143062032,1024.0941510977,"Scots Bay",NA,1993-11-01,45.3333,-65.0167,1993,"18PE94001",653,"CD",37,"155188",752126400,"DFO","herringLarvalSurveyClimateData.csv",305,"LateSummer_Fall",6,NA
"18PE94001-155196",1,0.991854348897599,10.59,35309.4509894963,35309.4509894261,31.65,1487.89434105934,1024.1400065223,"Scots Bay",NA,1993-11-01,45.2833,-64.8833,1993,"18PE94001",2035,"CD",43,"155196",752126400,"DFO","herringLarvalSurveyClimateData.csv",305,"LateSummer_Fall",6,NA
"18PE94001-155196",13,12.8937312383132,10.61,35341.9943878534,35341.9943861717,31.66,1488.17514115686,1024.19858042839,"Scots Bay",NA,1993-11-01,45.2833,-64.8833,1993,"18PE94001",2035,"CD",43,"155196",752126400,"DFO","herringLarvalSurveyClimateData.csv",305,"LateSummer_Fall",6,"[10,15)"
"18PE94001-155196",43,42.6453934870481,10.63,35362.0082857411,35362.0082929487,31.65,1488.72782229393,1024.32296370115,"Scots Bay",NA,1993-11-01,45.2833,-64.8833,1993,"18PE94001",2035,"CD",43,"155196",752126400,"DFO","herringLarvalSurveyClimateData.csv",305,"LateSummer_Fall",6,NA
"18PE94001-155196",9,8.92651591914527,10.61,35330.2573251416,35330.2573242923,31.65,1488.09727966325,1024.1727908587,"Scots Bay",NA,1993-11-01,45.2833,-64.8833,1993,"18PE94001",2035,"CD",43,"155196",752126400,"DFO","herringLarvalSurveyClimateData.csv",305,"LateSummer_Fall",6,"[5,10)"
"18PE94001-155196",7,6.94287939476449,10.61,35309.3117901689,35309.3117896462,31.63,1488.04022467221,1024.14831805054,"Scots Bay",NA,1993-11-01,45.2833,-64.8833,1993,"18PE94001",2035,"CD",43,"155196",752126400,"DFO","herringLarvalSurveyClimateData.csv",305,"LateSummer_Fall",6,"[5,10)"
"18PE94001-155196",3,2.97554861076885,10.61,35327.7275758884,35327.7275757973,31.65,1487.99861749694,1024.14567999799,"Scots Bay",NA,1993-11-01,45.2833,-64.8833,1993,"18PE94001",2035,"CD",43,"155196",752126400,"DFO","herringLarvalSurveyClimateData.csv",305,"LateSummer_Fall",6,NA
"18PE94001-155187",35,34.7114524258197,10.9,35391.7300610636,35391.7300489682,31.45,1489.31515013194,1024.08660528606,"Scots Bay",NA,1993-11-01,45.4667,-64.8833,1993,"18PE94001",519,"CD",35,"155187",752126400,"DFO","herringLarvalSurveyClimateData.csv",305,"LateSummer_Fall",2,NA
"18PE94001-155187",1,0.991837560147678,10.89,35368.7989176758,35368.7989175768,31.45,1488.72039943404,1023.93488579068,"Scots Bay",NA,1993-11-01,45.4667,-64.8833,1993,"18PE94001",519,"CD",35,"155187",752126400,"DFO","herringLarvalSurveyClimateData.csv",305,"LateSummer_Fall",2,NA
"18PE94001-155193",1,0.991860445897124,10.41,35392.601907616,35392.6019075565,31.89,1487.54075893992,1024.35547403973,"Scots Bay",NA,1993-11-01,45.2167,-64.7333,1993,"18PE94001",1504,"CD",49,"155193",752126400,"DFO","herringLarvalSurveyClimateData.csv",305,"LateSummer_Fall",4,NA
"18PE94001-155193",49,48.5955054726745,10.4,35424.1684474948,35424.168449185,31.91,1488.31843234426,1024.58950814252,"Scots Bay",NA,1993-11-01,45.2167,-64.7333,1993,"18PE94001",1504,"CD",49,"155193",752126400,"DFO","herringLarvalSurveyClimateData.csv",305,"LateSummer_Fall",4,NA
"18PE94001-155193",25,24.7950678559839,10.4,35404.0108812408,35404.0108749045,31.9,1487.91163520916,1024.47335621998,"Scots Bay",NA,1993-11-01,45.2167,-64.7333,1993,"18PE94001",1504,"CD",49,"155193",752126400,"DFO","herringLarvalSurveyClimateData.csv",305,"LateSummer_Fall",4,"[20,25)"
"18PE94001-155193",21,20.8280590203503,10.42,35419.8411366345,35419.8411321217,31.9,1487.91754702789,1024.45193188404,"Scots Bay",NA,1993-11-01,45.2167,-64.7333,1993,"18PE94001",1504,"CD",49,"155193",752126400,"DFO","herringLarvalSurveyClimateData.csv",305,"LateSummer_Fall",4,"[20,25)"
"18NE98065-187064",38,37.693197148824,8.79,34152.2089224143,34152.2089337878,32.05,1482.4192014492,1024.90490493306,"German Bank",NA,1998-10-29,43.5252,-66.3098,1998,"18NE98065",952,"CD",70,"187064",909633600,"DFO","herringLarvalSurveyClimateData.csv",302,"LateSummer_Fall",70,NA
"18NE98065-187064",39,38.6850296070614,8.79,34152.636268348,34152.6362790672,32.05,1482.43561274213,1024.90945753622,"German Bank",NA,1998-10-29,43.5252,-66.3098,1998,"18NE98065",952,"CD",70,"187064",909633600,"DFO","herringLarvalSurveyClimateData.csv",302,"LateSummer_Fall",70,NA
"18NE98065-187064",40,39.6768572578178,8.79,34162.6657229976,34162.6657329383,32.06,1482.4643180559,1024.92177394916,"German Bank",NA,1998-10-29,43.5252,-66.3098,1998,"18NE98065",952,"CD",70,"187064",909633600,"DFO","herringLarvalSurveyClimateData.csv",302,"LateSummer_Fall",70,NA
"18NE98065-187064",41,40.6686801012343,8.78,34154.4097441174,34154.4097532199,32.06,1482.4434150743,1024.92783805958,"German Bank",NA,1998-10-29,43.5252,-66.3098,1998,"18NE98065",952,"CD",70,"187064",909633600,"DFO","herringLarvalSurveyClimateData.csv",302,"LateSummer_Fall",70,NA
"18NE98065-187064",42,41.6604981374516,8.78,34154.8371171769,34154.8371253122,32.06,1482.45982672764,1024.9323905072,"German Bank",NA,1998-10-29,43.5252,-66.3098,1998,"18NE98065",952,"CD",70,"187064",909633600,"DFO","herringLarvalSurveyClimateData.csv",302,"LateSummer_Fall",70,NA
"18NE98065-187064",43,42.6523113666107,8.78,34164.8641074689,34164.8641149058,32.07,1482.4885339537,1024.94470680786,"German Bank",NA,1998-10-29,43.5252,-66.3098,1998,"18NE98065",952,"CD",70,"187064",909633600,"DFO","herringLarvalSurveyClimateData.csv",302,"LateSummer_Fall",70,NA
"18NE98065-187064",44,43.6441197888525,8.77,34156.6065703137,34156.6065768901,32.07,1482.46762252151,1024.95077065175,"German Bank",NA,1998-10-29,43.5252,-66.3098,1998,"18NE98065",952,"CD",70,"187064",909633600,"DFO","herringLarvalSurveyClimateData.csv",302,"LateSummer_Fall",70,NA
"18NE98065-187064",45,44.6359234043177,8.76,34157.944463832,34157.9444693955,32.08,1482.45899951343,1024.96459813062,"German Bank",NA,1998-10-29,43.5252,-66.3098,1998,"18NE98065",952,"CD",70,"187064",909633600,"DFO","herringLarvalSurveyClimateData.csv",302,"LateSummer_Fall",70,NA
"18NE98065-187064",51,50.5866441626914,8.75,34171.0077703711,34171.0077704246,32.1,1482.5447315981,1025.00895037959,"German Bank",NA,1998-10-29,43.5252,-66.3098,1998,"18NE98065",952,"CD",70,"187064",909633600,"DFO","herringLarvalSurveyClimateData.csv",302,"LateSummer_Fall",70,NA
"18NE98065-187064",52,51.5784141346654,8.75,34171.4352913545,34171.435291355,32.1,1482.56114460458,1025.01350218011,"German Bank",NA,1998-10-29,43.5252,-66.3098,1998,"18NE98065",952,"CD",70,"187064",909633600,"DFO","herringLarvalSurveyClimateData.csv",302,"LateSummer_Fall",70,NA
"18NE98065-187064",53,52.5701793009897,8.75,34171.862783846,34171.8627838777,32.1,1482.57755776863,1025.01805387865,"German Bank",NA,1998-10-29,43.5252,-66.3098,1998,"18NE98065",952,"CD",70,"187064",909633600,"DFO","herringLarvalSurveyClimateData.csv",302,"LateSummer_Fall",70,NA
"18NE98065-187064",54,53.5619396618051,8.75,34172.2902480407,34172.2902479937,32.1,1482.59397109025,1025.02260547521,"German Bank",NA,1998-10-29,43.5252,-66.3098,1998,"18NE98065",952,"CD",70,"187064",909633600,"DFO","herringLarvalSurveyClimateData.csv",302,"LateSummer_Fall",70,NA
"18NE98065-187064",55,54.5536952172526,8.75,34172.7176837435,34172.7176837039,32.1,1482.61038456942,1025.02715696981,"German Bank",NA,1998-10-29,43.5252,-66.3098,1998,"18NE98065",952,"CD",70,"187064",909633600,"DFO","herringLarvalSurveyClimateData.csv",302,"LateSummer_Fall",70,NA
"18NE98065-187064",56,55.5454459674729,8.75,34182.7372384195,34182.7372384012,32.11,1482.63909879407,1025.03947214409,"German Bank",NA,1998-10-29,43.5252,-66.3098,1998,"18NE98065",952,"CD",70,"187064",909633600,"DFO","herringLarvalSurveyClimateData.csv",302,"LateSummer_Fall",70,NA
"18NE98065-187064",1,0.992015246956318,9.52,34488.5503846696,34488.5503846574,31.76,1484.15655486594,1024.39916900986,"German Bank",NA,1998-10-29,43.5252,-66.3098,1998,"18NE98065",952,"CD",70,"187064",909633600,"DFO","herringLarvalSurveyClimateData.csv",302,"LateSummer_Fall",70,NA
"18NE98065-187064",2,1.98402568107453,9.52,34488.9748622845,34488.9748622918,31.76,1484.17297395046,1024.40371110681,"German Bank",NA,1998-10-29,43.5252,-66.3098,1998,"18NE98065",952,"CD",70,"187064",909633600,"DFO","herringLarvalSurveyClimateData.csv",302,"LateSummer_Fall",70,NA
"18NE98065-187064",3,2.9760313024957,9.53,34498.0658577858,34498.0658576183,31.76,1484.22605064782,1024.40667949467,"German Bank",NA,1998-10-29,43.5252,-66.3098,1998,"18NE98065",952,"CD",70,"187064",909633600,"DFO","herringLarvalSurveyClimateData.csv",302,"LateSummer_Fall",70,NA
"18NE98065-187064",4,3.96803211136088,9.52,34489.8237334044,34489.8237333124,31.76,1484.20581255263,1024.4127949955,"German Bank",NA,1998-10-29,43.5252,-66.3098,1998,"18NE98065",952,"CD",70,"187064",909633600,"DFO","herringLarvalSurveyClimateData.csv",302,"LateSummer_Fall",70,NA
"18NE98065-187064",5,4.96002810781113,9.52,34490.248127007,34490.2481267002,31.76,1484.22223207026,1024.41733678724,"German Bank",NA,1998-10-29,43.5252,-66.3098,1998,"18NE98065",952,"CD",70,"187064",909633600,"DFO","herringLarvalSurveyClimateData.csv",302,"LateSummer_Fall",70,NA
"18NE98065-187064",6,5.9520192919875,9.52,34490.6724923129,34490.6724920076,31.76,1484.23865173223,1024.42187847725,"German Bank",NA,1998-10-29,43.5252,-66.3098,1998,"18NE98065",952,"CD",70,"187064",909633600,"DFO","herringLarvalSurveyClimateData.csv",302,"LateSummer_Fall",70,"[5,10)"
"18NE98065-187064",7,6.94400566403104,9.52,34491.0968298098,34491.0968292355,31.76,1484.25507153854,1024.42642006553,"German Bank",NA,1998-10-29,43.5252,-66.3098,1998,"18NE98065",952,"CD",70,"187064",909633600,"DFO","herringLarvalSurveyClimateData.csv",302,"LateSummer_Fall",70,"[5,10)"
"18NE98065-187064",8,7.93598722408277,9.52,34491.5211390099,34491.5211383847,31.76,1484.27149148918,1024.43096155208,"German Bank",NA,1998-10-29,43.5252,-66.3098,1998,"18NE98065",952,"CD",70,"187064",909633600,"DFO","herringLarvalSurveyClimateData.csv",302,"LateSummer_Fall",70,"[5,10)"
"18NE98065-187064",9,8.92796397228375,9.51,34483.2796837988,34483.2796830326,31.76,1484.25124357713,1024.43707683702,"German Bank",NA,1998-10-29,43.5252,-66.3098,1998,"18NE98065",952,"CD",70,"187064",909633600,"DFO","herringLarvalSurveyClimateData.csv",302,"LateSummer_Fall",70,"[5,10)"
"18NE98065-187064",10,9.91993590877499,9.51,34483.7039520174,34483.7039509812,31.76,1484.26766358722,1024.44161834438,"German Bank",NA,1998-10-29,43.5252,-66.3098,1998,"18NE98065",952,"CD",70,"187064",909633600,"DFO","herringLarvalSurveyClimateData.csv",302,"LateSummer_Fall",70,"[5,10)"
"18NE98065-187064",11,10.9119030336975,9.51,34484.1281921344,34484.128190852,31.76,1484.28408374182,1024.44615975002,"German Bank",NA,1998-10-29,43.5252,-66.3098,1998,"18NE98065",952,"CD",70,"187064",909633600,"DFO","herringLarvalSurveyClimateData.csv",302,"LateSummer_Fall",70,"[10,15)"
"18NE98065-187064",12,11.9038653471924,9.51,34484.5524041497,34484.552402646,31.76,1484.3005040409,1024.45070105392,"German Bank",NA,1998-10-29,43.5252,-66.3098,1998,"18NE98065",952,"CD",70,"187064",909633600,"DFO","herringLarvalSurveyClimateData.csv",302,"LateSummer_Fall",70,"[10,15)"
"18NE98065-187064",13,12.8958228494006,9.5,34476.311631184,34476.3116294553,31.76,1484.28024640078,1024.45681600082,"German Bank",NA,1998-10-29,43.5252,-66.3098,1998,"18NE98065",952,"CD",70,"187064",909633600,"DFO","herringLarvalSurveyClimateData.csv",302,"LateSummer_Fall",70,"[10,15)"
"18NE98065-187064",14,13.8877755404631,9.5,34476.7358020226,34476.7358000415,31.76,1484.29666676045,1024.46135732559,"German Bank",NA,1998-10-29,43.5252,-66.3098,1998,"18NE98065",952,"CD",70,"187064",909633600,"DFO","herringLarvalSurveyClimateData.csv",302,"LateSummer_Fall",70,"[10,15)"
"18NE98065-187064",15,14.879723420521,9.5,34486.9405400666,34486.9405378772,31.77,1484.32529573172,1024.47364519303,"German Bank",NA,1998-10-29,43.5252,-66.3098,1998,"18NE98065",952,"CD",70,"187064",909633600,"DFO","herringLarvalSurveyClimateData.csv",302,"LateSummer_Fall",70,"[10,15)"
"18NE98065-187064",16,15.8716664897153,9.48,34479.8078173052,34479.8078148179,31.78,1484.28054460228,1024.48907954891,"German Bank",NA,1998-10-29,43.5252,-66.3098,1998,"18NE98065",952,"CD",70,"187064",909633600,"DFO","herringLarvalSurveyClimateData.csv",302,"LateSummer_Fall",70,"[15,20)"
"18NE98065-187064",17,16.8636047481869,9.47,34471.5646248664,34471.5646220194,31.78,1484.26026090565,1024.49519287354,"German Bank",NA,1998-10-29,43.5252,-66.3098,1998,"18NE98065",952,"CD",70,"187064",909633600,"DFO","herringLarvalSurveyClimateData.csv",302,"LateSummer_Fall",70,"[15,20)"
"18NE98065-187064",18,17.8555381960769,9.45,34474.1919104238,34474.191907117,31.8,1484.22767412659,1024.51837114634,"German Bank",NA,1998-10-29,43.5252,-66.3098,1998,"18NE98065",952,"CD",70,"187064",909633600,"DFO","herringLarvalSurveyClimateData.csv",302,"LateSummer_Fall",70,"[15,20)"
"18NE98065-187064",19,18.8474668335263,9.43,34457.2769724128,34457.2769688186,31.8,1484.170625394,1024.52605138085,"German Bank",NA,1998-10-29,43.5252,-66.3098,1998,"18NE98065",952,"CD",70,"187064",909633600,"DFO","herringLarvalSurveyClimateData.csv",302,"LateSummer_Fall",70,"[15,20)"
"18NE98065-187064",20,19.8393906606759,9.41,34450.1228801105,34450.122876021,31.81,1484.12575863342,1024.54147687905,"German Bank",NA,1998-10-29,43.5252,-66.3098,1998,"18NE98065",952,"CD",70,"187064",909633600,"DFO","herringLarvalSurveyClimateData.csv",302,"LateSummer_Fall",70,"[15,20)"
"18NE98065-187064",21,20.8313096776669,9.37,34415.8736413625,34415.8736368975,31.81,1483.99505941204,1024.55227811727,"German Bank",NA,1998-10-29,43.5252,-66.3098,1998,"18NE98065",952,"CD",70,"187064",909633600,"DFO","herringLarvalSurveyClimateData.csv",302,"LateSummer_Fall",70,"[20,25)"
"18NE98065-187064",22,21.8232238846402,9.36,34407.6316327052,34407.631627825,31.81,1483.97467555489,1024.55838349643,"German Bank",NA,1998-10-29,43.5252,-66.3098,1998,"18NE98065",952,"CD",70,"187064",909633600,"DFO","herringLarvalSurveyClimateData.csv",302,"LateSummer_Fall",70,"[20,25)"
"18NE98065-187064",23,22.8151332817367,9.28,34358.20257688,34358.2025714568,31.83,1483.72080721833,1024.59089297535,"German Bank",NA,1998-10-29,43.5252,-66.3098,1998,"18NE98065",952,"CD",70,"187064",909633600,"DFO","herringLarvalSurveyClimateData.csv",302,"LateSummer_Fall",70,"[20,25)"
"18NE98065-187064",24,23.8070378690975,9.28,34358.6274785564,34358.6274726973,31.83,1483.73722479164,1024.59543768693,"German Bank",NA,1998-10-29,43.5252,-66.3098,1998,"18NE98065",952,"CD",70,"187064",909633600,"DFO","herringLarvalSurveyClimateData.csv",302,"LateSummer_Fall",70,"[20,25)"
"18NE98065-187064",25,24.7989376468635,9.21,34317.832372378,34317.8323660559,31.85,1483.51974578534,1024.6263456425,"German Bank",NA,1998-10-29,43.5252,-66.3098,1998,"18NE98065",952,"CD",70,"187064",909633600,"DFO","herringLarvalSurveyClimateData.csv",302,"LateSummer_Fall",70,"[20,25)"
"18NE98065-187064",26,25.7908326151756,9.12,34259.6775469438,34259.6775402193,31.87,1483.22781766416,1024.66029194153,"German Bank",NA,1998-10-29,43.5252,-66.3098,1998,"18NE98065",952,"CD",70,"187064",909633600,"DFO","herringLarvalSurveyClimateData.csv",302,"LateSummer_Fall",70,"[25,30]"
"18NE98065-187064",27,26.7827227741748,9.06,34227.4821388063,34227.482131488,31.89,1483.04644928052,1024.68957048199,"German Bank",NA,1998-10-29,43.5252,-66.3098,1998,"18NE98065",952,"CD",70,"187064",909633600,"DFO","herringLarvalSurveyClimateData.csv",302,"LateSummer_Fall",70,"[25,30]"
"18NE98065-187064",28,27.7746081240021,8.86,34131.7675271564,34131.7675193103,31.97,1482.4177542312,1024.78668018413,"German Bank",NA,1998-10-29,43.5252,-66.3098,1998,"18NE98065",952,"CD",70,"187064",909633600,"DFO","herringLarvalSurveyClimateData.csv",302,"LateSummer_Fall",70,"[25,30]"
"18NE98065-187064",29,28.7664886647984,8.85,34133.1455024928,34133.1454939021,31.98,1482.40919250066,1024.8005100087,"German Bank",NA,1998-10-29,43.5252,-66.3098,1998,"18NE98065",952,"CD",70,"187064",909633600,"DFO","herringLarvalSurveyClimateData.csv",302,"LateSummer_Fall",70,"[25,30]"
"18NE98065-187064",30,29.7583643967046,8.84,34124.9033320559,34124.9033229107,31.98,1482.38833729136,1024.80657623457,"German Bank",NA,1998-10-29,43.5252,-66.3098,1998,"18NE98065",952,"CD",70,"187064",909633600,"DFO","herringLarvalSurveyClimateData.csv",302,"LateSummer_Fall",70,"[25,30]"
"18NE98065-187064",31,30.7502353198618,8.83,34116.6618971405,34116.6618874205,31.98,1482.36747251027,1024.81264174998,"German Bank",NA,1998-10-29,43.5252,-66.3098,1998,"18NE98065",952,"CD",70,"187064",909633600,"DFO","herringLarvalSurveyClimateData.csv",302,"LateSummer_Fall",70,NA
"18NE98065-187064",32,31.7421014344107,8.81,34118.9720351015,34118.9720247914,32,1482.33388453157,1024.83574519872,"German Bank",NA,1998-10-29,43.5252,-66.3098,1998,"18NE98065",952,"CD",70,"187064",909633600,"DFO","herringLarvalSurveyClimateData.csv",302,"LateSummer_Fall",70,NA
"18NE98065-187064",33,32.7339627404924,8.81,34138.6151665854,34138.6151556087,32.02,1482.37487565916,1024.8558260978,"German Bank",NA,1998-10-29,43.5252,-66.3098,1998,"18NE98065",952,"CD",70,"187064",909633600,"DFO","herringLarvalSurveyClimateData.csv",302,"LateSummer_Fall",70,NA
"18NE98065-187064",34,33.7258192382477,8.81,34148.6498704849,34148.6498587445,32.03,1482.40357695756,1024.86814280231,"German Bank",NA,1998-10-29,43.5252,-66.3098,1998,"18NE98065",952,"CD",70,"187064",909633600,"DFO","herringLarvalSurveyClimateData.csv",302,"LateSummer_Fall",70,NA
"18NE98065-187064",35,34.7176709278177,8.8,34150.0041301837,34150.004117724,32.04,1482.39498164262,1024.88197127182,"German Bank",NA,1998-10-29,43.5252,-66.3098,1998,"18NE98065",952,"CD",70,"187064",909633600,"DFO","herringLarvalSurveyClimateData.csv",302,"LateSummer_Fall",70,NA
"18NE98065-187064",36,35.7095178093431,8.8,34150.4314232316,34150.4314361313,32.04,1482.41139257604,1024.88652403058,"German Bank",NA,1998-10-29,43.5252,-66.3098,1998,"18NE98065",952,"CD",70,"187064",909633600,"DFO","herringLarvalSurveyClimateData.csv",302,"LateSummer_Fall",70,NA
"18NE98065-187064",37,36.7013598829649,8.8,34160.4633424342,34160.4633546124,32.05,1482.44009597836,1024.89884055586,"German Bank",NA,1998-10-29,43.5252,-66.3098,1998,"18NE98065",952,"CD",70,"187064",909633600,"DFO","herringLarvalSurveyClimateData.csv",302,"LateSummer_Fall",70,NA
"18NE98065-187064",46,45.6277222131474,8.76,34158.3719471514,34158.3719517306,32.08,1482.47541157514,1024.96915047128,"German Bank",NA,1998-10-29,43.5252,-66.3098,1998,"18NE98065",952,"CD",70,"187064",909633600,"DFO","herringLarvalSurveyClimateData.csv",302,"LateSummer_Fall",70,NA
"18NE98065-187064",47,46.6195162154823,8.76,34158.7994019789,34158.7994056681,32.08,1482.49182379442,1024.97370270995,"German Bank",NA,1998-10-29,43.5252,-66.3098,1998,"18NE98065",952,"CD",70,"187064",909633600,"DFO","herringLarvalSurveyClimateData.csv",302,"LateSummer_Fall",70,NA
"18NE98065-187064",48,47.6113054114633,8.75,34169.7250343226,34169.7250371789,32.1,1482.49549352423,1024.9952943662,"German Bank",NA,1998-10-29,43.5252,-66.3098,1998,"18NE98065",952,"CD",70,"187064",909633600,"DFO","herringLarvalSurveyClimateData.csv",302,"LateSummer_Fall",70,NA
"18NE98065-187064",49,48.6030898012312,8.75,34170.1526415624,34170.1526433375,32.1,1482.51190605791,1024.99984647264,"German Bank",NA,1998-10-29,43.5252,-66.3098,1998,"18NE98065",952,"CD",70,"187064",909633600,"DFO","herringLarvalSurveyClimateData.csv",302,"LateSummer_Fall",70,NA
"18NE98065-187064",50,49.594869384927,8.75,34170.5802203103,34170.5802210858,32.1,1482.5283187492,1025.00439847711,"German Bank",NA,1998-10-29,43.5252,-66.3098,1998,"18NE98065",952,"CD",70,"187064",909633600,"DFO","herringLarvalSurveyClimateData.csv",302,"LateSummer_Fall",70,NA
"18NE98065-187064",57,56.5371919126068,8.75,34183.1647143232,34183.1647144095,32.11,1482.65551269684,1025.04402335594,"German Bank",NA,1998-10-29,43.5252,-66.3098,1998,"18NE98065",952,"CD",70,"187064",909633600,"DFO","herringLarvalSurveyClimateData.csv",302,"LateSummer_Fall",70,NA
"18NE98065-187064",58,57.5289330527951,8.75,34173.9998204855,34173.9998204087,32.1,1482.65962595211,1025.04081084182,"German Bank",NA,1998-10-29,43.5252,-66.3098,1998,"18NE98065",952,"CD",70,"187064",909633600,"DFO","herringLarvalSurveyClimateData.csv",302,"LateSummer_Fall",70,NA
"18NE98065-187064",59,58.5206693881788,8.75,34174.4271424157,34174.4271425047,32.1,1482.67604006137,1025.04536192857,"German Bank",NA,1998-10-29,43.5252,-66.3098,1998,"18NE98065",952,"CD",70,"187064",909633600,"DFO","herringLarvalSurveyClimateData.csv",302,"LateSummer_Fall",70,NA
"18NE98065-187064",60,59.5124009188985,8.75,34174.8544362442,34174.8544361994,32.1,1482.69245432811,1025.04991291335,"German Bank",NA,1998-10-29,43.5252,-66.3098,1998,"18NE98065",952,"CD",70,"187064",909633600,"DFO","herringLarvalSurveyClimateData.csv",302,"LateSummer_Fall",70,NA
"18NE98065-187064",61,60.5041276450951,8.75,34175.2817015807,34175.2817014937,32.1,1482.70886875233,1025.05446379618,"German Bank",NA,1998-10-29,43.5252,-66.3098,1998,"18NE98065",952,"CD",70,"187064",909633600,"DFO","herringLarvalSurveyClimateData.csv",302,"LateSummer_Fall",70,NA
