"","date","station_id","latitude","longitude","area","depth","temperature","salinity","Year","cast","Source","file","is_prince5","in_germanseal","in_scotsbay"
"3995",2019-09-25,NA,43.5706,-66.3584,"German Bank",16.87325196,12.95098787,32.64476574,2019,"10K100766_20190925_223810","HSC",NA,FALSE,TRUE,FALSE
"3996",2019-09-25,NA,43.5706,-66.3584,"German Bank",17.17186223,12.94731059,32.64654281,2019,"10K100766_20190925_223810","HSC",NA,FALSE,TRUE,FALSE
"3997",2019-09-25,NA,43.5706,-66.3584,"German Bank",17.47047148,12.94796727,32.64994905,2019,"10K100766_20190925_223810","HSC",NA,FALSE,TRUE,FALSE
"3998",2019-09-25,NA,43.5706,-66.3584,"German Bank",17.76907937,12.94615215,32.65538539,2019,"10K100766_20190925_223810","HSC",NA,FALSE,TRUE,FALSE
"3999",2019-09-25,NA,43.5706,-66.3584,"German Bank",18.06768632,12.94326458,32.65414063,2019,"10K100766_20190925_223810","HSC",NA,FALSE,TRUE,FALSE
"4000",2019-09-25,NA,43.5706,-66.3584,"German Bank",18.36629255,12.94194376,32.65774018,2019,"10K100766_20190925_223810","HSC",NA,FALSE,TRUE,FALSE
"4001",2019-09-25,NA,43.5706,-66.3584,"German Bank",18.66489778,12.93905551,32.65893397,2019,"10K100766_20190925_223810","HSC",NA,FALSE,TRUE,FALSE
"4002",2019-09-25,NA,43.5706,-66.3584,"German Bank",18.96350159,12.9343794,32.66549029,2019,"10K100766_20190925_223810","HSC",NA,FALSE,TRUE,FALSE
"4003",2019-09-25,NA,43.5706,-66.3584,"German Bank",19.26210282,12.9276925,32.67587145,2019,"10K100766_20190925_223810","HSC",NA,FALSE,TRUE,FALSE
"4004",2019-09-25,NA,43.5706,-66.3584,"German Bank",19.56069936,12.91695085,32.69973968,2019,"10K100766_20190925_223810","HSC",NA,FALSE,TRUE,FALSE
"4005",2019-09-25,NA,43.5706,-66.3584,"German Bank",19.85929278,12.91721981,32.69796237,2019,"10K100766_20190925_223810","HSC",NA,FALSE,TRUE,FALSE
"4006",2019-09-25,NA,43.5706,-66.3584,"German Bank",20.15788567,12.91752644,32.70151276,2019,"10K100766_20190925_223810","HSC",NA,FALSE,TRUE,FALSE
"4007",2019-09-25,NA,43.5706,-66.3584,"German Bank",20.45647718,12.91325711,32.70628915,2019,"10K100766_20190925_223810","HSC",NA,FALSE,TRUE,FALSE
"4008",2019-09-25,NA,43.5706,-66.3584,"German Bank",20.75506699,12.90994337,32.7117019,2019,"10K100766_20190925_223810","HSC",NA,FALSE,TRUE,FALSE
"4009",2019-09-25,NA,43.5706,-66.3584,"German Bank",21.05365529,12.91113802,32.71614678,2019,"10K100766_20190925_223810","HSC",NA,FALSE,TRUE,FALSE
"4010",2019-09-25,NA,43.5706,-66.3584,"German Bank",21.35224322,12.91038254,32.71211372,2019,"10K100766_20190925_223810","HSC",NA,FALSE,TRUE,FALSE
"4011",2019-09-25,NA,43.5706,-66.3584,"German Bank",21.65083082,12.91035398,32.71588884,2019,"10K100766_20190925_223810","HSC",NA,FALSE,TRUE,FALSE
"4012",2019-09-25,NA,43.5706,-66.3584,"German Bank",21.94941803,12.90927376,32.71228626,2019,"10K100766_20190925_223810","HSC",NA,FALSE,TRUE,FALSE
"4013",2019-09-25,NA,43.5706,-66.3584,"German Bank",22.24800476,12.90890898,32.71688701,2019,"10K100766_20190925_223810","HSC",NA,FALSE,TRUE,FALSE
"4014",2019-09-25,NA,43.5706,-66.3584,"German Bank",22.54659004,12.90850252,32.72189231,2019,"10K100766_20190925_223810","HSC",NA,FALSE,TRUE,FALSE
"4015",2019-09-25,NA,43.5706,-66.3584,"German Bank",22.84517456,12.90813797,32.72048725,2019,"10K100766_20190925_223810","HSC",NA,FALSE,TRUE,FALSE
"4016",2019-09-25,NA,43.5706,-66.3584,"German Bank",23.14375835,12.90773965,32.72521083,2019,"10K100766_20190925_223810","HSC",NA,FALSE,TRUE,FALSE
"4017",2019-09-25,NA,43.5706,-66.3584,"German Bank",23.44234151,12.90837078,32.72320096,2019,"10K100766_20190925_223810","HSC",NA,FALSE,TRUE,FALSE
"4018",2019-09-25,NA,43.5706,-66.3584,"German Bank",23.74092401,12.90914984,32.72844508,2019,"10K100766_20190925_223810","HSC",NA,FALSE,TRUE,FALSE
"4019",2019-09-25,NA,43.5706,-66.3584,"German Bank",24.0395059,12.90854245,32.72563802,2019,"10K100766_20190925_223810","HSC",NA,FALSE,TRUE,FALSE
"4020",2019-09-25,NA,43.5706,-66.3584,"German Bank",24.33808711,12.91123494,32.73200325,2019,"10K100766_20190925_223810","HSC",NA,FALSE,TRUE,FALSE
"4021",2019-09-25,NA,43.5706,-66.3584,"German Bank",24.63666752,12.9100219,32.73018503,2019,"10K100766_20190925_223810","HSC",NA,FALSE,TRUE,FALSE
"4022",2019-09-25,NA,43.5706,-66.3584,"German Bank",24.93524721,12.90938409,32.73495416,2019,"10K100766_20190925_223810","HSC",NA,FALSE,TRUE,FALSE
"4023",2019-09-25,NA,43.5706,-66.3584,"German Bank",25.23382557,12.90916465,32.7387143,2019,"10K100766_20190925_223810","HSC",NA,FALSE,TRUE,FALSE
"4024",2019-09-25,NA,43.5706,-66.3584,"German Bank",25.53240354,12.91165726,32.73608507,2019,"10K100766_20190925_223810","HSC",NA,FALSE,TRUE,FALSE
"4025",2019-09-25,NA,43.5706,-66.3584,"German Bank",25.83098131,12.91240907,32.73834597,2019,"10K100766_20190925_223810","HSC",NA,FALSE,TRUE,FALSE
"4026",2019-09-25,NA,43.5706,-66.3584,"German Bank",26.12955754,12.91384024,32.74728613,2019,"10K100766_20190925_223810","HSC",NA,FALSE,TRUE,FALSE
"4027",2019-09-25,NA,43.5706,-66.3584,"German Bank",26.42813309,12.91295456,32.74151379,2019,"10K100766_20190925_223810","HSC",NA,FALSE,TRUE,FALSE
"4028",2019-09-25,NA,43.5706,-66.3584,"German Bank",26.72670845,12.91377897,32.74603628,2019,"10K100766_20190925_223810","HSC",NA,FALSE,TRUE,FALSE
"4029",2019-09-25,NA,43.5706,-66.3584,"German Bank",27.02528348,12.91446263,32.74184509,2019,"10K100766_20190925_223810","HSC",NA,FALSE,TRUE,FALSE
"4030",2019-09-25,NA,43.5706,-66.3584,"German Bank",27.32385831,12.91377701,32.74480562,2019,"10K100766_20190925_223810","HSC",NA,FALSE,TRUE,FALSE
"4031",2019-09-25,NA,43.5706,-66.3584,"German Bank",27.62243225,12.91507127,32.74690206,2019,"10K100766_20190925_223810","HSC",NA,FALSE,TRUE,FALSE
"4032",2019-09-25,NA,43.5706,-66.3584,"German Bank",27.92100528,12.91721464,32.75089194,2019,"10K100766_20190925_223810","HSC",NA,FALSE,TRUE,FALSE
"4033",2019-09-25,NA,43.5706,-66.3584,"German Bank",28.21957784,12.91986387,32.74918138,2019,"10K100766_20190925_223810","HSC",NA,FALSE,TRUE,FALSE
"4034",2019-09-25,NA,43.5706,-66.3584,"German Bank",28.51815043,12.92014332,32.7484956,2019,"10K100766_20190925_223810","HSC",NA,FALSE,TRUE,FALSE
"4035",2019-09-25,NA,43.5706,-66.3584,"German Bank",28.8167226,12.91971818,32.7498493,2019,"10K100766_20190925_223810","HSC",NA,FALSE,TRUE,FALSE
"4036",2019-09-25,NA,43.5706,-66.3584,"German Bank",29.11529386,12.91948951,32.75338042,2019,"10K100766_20190925_223810","HSC",NA,FALSE,TRUE,FALSE
"4037",2019-09-25,NA,43.5706,-66.3584,"German Bank",29.4138644,12.91629696,32.75247536,2019,"10K100766_20190925_223810","HSC",NA,FALSE,TRUE,FALSE
"4038",2019-09-25,NA,43.5706,-66.3584,"German Bank",29.71243485,12.91555688,32.7501476,2019,"10K100766_20190925_223810","HSC",NA,FALSE,TRUE,FALSE
"4039",2020-06-13,NA,45.0516,-65.2132,"Scots Bay",5.22758425,7.761616491,30.95190215,2020,"10K100766_20200613_222016","HSC",NA,FALSE,FALSE,TRUE
"4040",2020-06-13,NA,45.05094333,-65.20794167,"Scots Bay",5.22758425,7.761616491,30.95190215,2020,"10K100766_20200613_222016","HSC",NA,FALSE,FALSE,TRUE
"4041",2020-06-13,NA,45.0516,-65.2132,"Scots Bay",5.526296117,7.743281433,30.95489061,2020,"10K100766_20200613_222016","HSC",NA,FALSE,FALSE,TRUE
"4042",2020-06-13,NA,45.05094333,-65.20794167,"Scots Bay",5.526296117,7.743281433,30.95489061,2020,"10K100766_20200613_222016","HSC",NA,FALSE,FALSE,TRUE
"4043",2020-06-13,NA,45.0516,-65.2132,"Scots Bay",5.825005151,7.730591834,30.96817077,2020,"10K100766_20200613_222016","HSC",NA,FALSE,FALSE,TRUE
"4044",2020-06-13,NA,45.05094333,-65.20794167,"Scots Bay",5.825005151,7.730591834,30.96817077,2020,"10K100766_20200613_222016","HSC",NA,FALSE,FALSE,TRUE
"4045",2020-06-13,NA,45.0516,-65.2132,"Scots Bay",6.123713237,7.730934399,30.95797658,2020,"10K100766_20200613_222016","HSC",NA,FALSE,FALSE,TRUE
"4046",2020-06-13,NA,45.05094333,-65.20794167,"Scots Bay",6.123713237,7.730934399,30.95797658,2020,"10K100766_20200613_222016","HSC",NA,FALSE,FALSE,TRUE
"4047",2020-06-13,NA,45.0516,-65.2132,"Scots Bay",6.422422001,7.715799079,30.95664299,2020,"10K100766_20200613_222016","HSC",NA,FALSE,FALSE,TRUE
"4048",2020-06-13,NA,45.05094333,-65.20794167,"Scots Bay",6.422422001,7.715799079,30.95664299,2020,"10K100766_20200613_222016","HSC",NA,FALSE,FALSE,TRUE
"4049",2020-06-13,NA,45.0516,-65.2132,"Scots Bay",6.721129079,7.707794955,30.96561508,2020,"10K100766_20200613_222016","HSC",NA,FALSE,FALSE,TRUE
"4050",2020-06-13,NA,45.05094333,-65.20794167,"Scots Bay",6.721129079,7.707794955,30.96561508,2020,"10K100766_20200613_222016","HSC",NA,FALSE,FALSE,TRUE
"4051",2020-06-13,NA,45.0516,-65.2132,"Scots Bay",7.019833461,7.701612165,30.97469109,2020,"10K100766_20200613_222016","HSC",NA,FALSE,FALSE,TRUE
"4052",2020-06-13,NA,45.05094333,-65.20794167,"Scots Bay",7.019833461,7.701612165,30.97469109,2020,"10K100766_20200613_222016","HSC",NA,FALSE,FALSE,TRUE
"4053",2020-06-13,NA,45.0516,-65.2132,"Scots Bay",7.318535797,7.705590084,30.98008241,2020,"10K100766_20200613_222016","HSC",NA,FALSE,FALSE,TRUE
"4054",2020-06-13,NA,45.05094333,-65.20794167,"Scots Bay",7.318535797,7.705590084,30.98008241,2020,"10K100766_20200613_222016","HSC",NA,FALSE,FALSE,TRUE
"4055",2020-06-13,NA,45.0516,-65.2132,"Scots Bay",7.617236927,7.70885896,30.9834779,2020,"10K100766_20200613_222016","HSC",NA,FALSE,FALSE,TRUE
"4056",2020-06-13,NA,45.05094333,-65.20794167,"Scots Bay",7.617236927,7.70885896,30.9834779,2020,"10K100766_20200613_222016","HSC",NA,FALSE,FALSE,TRUE
"4057",2020-06-13,NA,45.0516,-65.2132,"Scots Bay",7.915937038,7.720678569,30.9886117,2020,"10K100766_20200613_222016","HSC",NA,FALSE,FALSE,TRUE
"4058",2020-06-13,NA,45.05094333,-65.20794167,"Scots Bay",7.915937038,7.720678569,30.9886117,2020,"10K100766_20200613_222016","HSC",NA,FALSE,FALSE,TRUE
"4059",2020-06-13,NA,45.0516,-65.2132,"Scots Bay",8.214635795,7.721074587,30.99443312,2020,"10K100766_20200613_222016","HSC",NA,FALSE,FALSE,TRUE
"4060",2020-06-13,NA,45.05094333,-65.20794167,"Scots Bay",8.214635795,7.721074587,30.99443312,2020,"10K100766_20200613_222016","HSC",NA,FALSE,FALSE,TRUE
"4061",2020-06-13,NA,45.0516,-65.2132,"Scots Bay",8.513333347,7.710241135,30.99428923,2020,"10K100766_20200613_222016","HSC",NA,FALSE,FALSE,TRUE
"4062",2020-06-13,NA,45.05094333,-65.20794167,"Scots Bay",8.513333347,7.710241135,30.99428923,2020,"10K100766_20200613_222016","HSC",NA,FALSE,FALSE,TRUE
"4063",2020-06-13,NA,45.0516,-65.2132,"Scots Bay",8.812029553,7.698185022,30.99915182,2020,"10K100766_20200613_222016","HSC",NA,FALSE,FALSE,TRUE
"4064",2020-06-13,NA,45.05094333,-65.20794167,"Scots Bay",8.812029553,7.698185022,30.99915182,2020,"10K100766_20200613_222016","HSC",NA,FALSE,FALSE,TRUE
"4065",2020-06-13,NA,45.0516,-65.2132,"Scots Bay",9.110724737,7.691921221,30.99697631,2020,"10K100766_20200613_222016","HSC",NA,FALSE,FALSE,TRUE
"4066",2020-06-13,NA,45.05094333,-65.20794167,"Scots Bay",9.110724737,7.691921221,30.99697631,2020,"10K100766_20200613_222016","HSC",NA,FALSE,FALSE,TRUE
"4067",2020-06-13,NA,45.0516,-65.2132,"Scots Bay",9.409419931,7.709289614,30.99800348,2020,"10K100766_20200613_222016","HSC",NA,FALSE,FALSE,TRUE
"4068",2020-06-13,NA,45.05094333,-65.20794167,"Scots Bay",9.409419931,7.709289614,30.99800348,2020,"10K100766_20200613_222016","HSC",NA,FALSE,FALSE,TRUE
"4069",2020-06-13,NA,45.0516,-65.2132,"Scots Bay",9.708115617,7.699453296,30.99098356,2020,"10K100766_20200613_222016","HSC",NA,FALSE,FALSE,TRUE
"4070",2020-06-13,NA,45.05094333,-65.20794167,"Scots Bay",9.708115617,7.699453296,30.99098356,2020,"10K100766_20200613_222016","HSC",NA,FALSE,FALSE,TRUE
"4071",2020-06-13,NA,45.0516,-65.2132,"Scots Bay",10.00681087,7.700146779,30.99716286,2020,"10K100766_20200613_222016","HSC",NA,FALSE,FALSE,TRUE
"4072",2020-06-13,NA,45.05094333,-65.20794167,"Scots Bay",10.00681087,7.700146779,30.99716286,2020,"10K100766_20200613_222016","HSC",NA,FALSE,FALSE,TRUE
"4073",2020-06-13,NA,45.0516,-65.2132,"Scots Bay",10.3055048,7.699963489,30.99962428,2020,"10K100766_20200613_222016","HSC",NA,FALSE,FALSE,TRUE
"4074",2020-06-13,NA,45.05094333,-65.20794167,"Scots Bay",10.3055048,7.699963489,30.99962428,2020,"10K100766_20200613_222016","HSC",NA,FALSE,FALSE,TRUE
"4075",2020-06-13,NA,45.0516,-65.2132,"Scots Bay",10.60419716,7.705154867,31.0086893,2020,"10K100766_20200613_222016","HSC",NA,FALSE,FALSE,TRUE
"4076",2020-06-13,NA,45.05094333,-65.20794167,"Scots Bay",10.60419716,7.705154867,31.0086893,2020,"10K100766_20200613_222016","HSC",NA,FALSE,FALSE,TRUE
"4077",2020-06-13,NA,45.0516,-65.2132,"Scots Bay",10.90288595,7.694774702,31.02690252,2020,"10K100766_20200613_222016","HSC",NA,FALSE,FALSE,TRUE
"4078",2020-06-13,NA,45.05094333,-65.20794167,"Scots Bay",10.90288595,7.694774702,31.02690252,2020,"10K100766_20200613_222016","HSC",NA,FALSE,FALSE,TRUE
"4079",2020-06-13,NA,45.0516,-65.2132,"Scots Bay",11.20157116,7.682411826,31.03301148,2020,"10K100766_20200613_222016","HSC",NA,FALSE,FALSE,TRUE
"4080",2020-06-13,NA,45.05094333,-65.20794167,"Scots Bay",11.20157116,7.682411826,31.03301148,2020,"10K100766_20200613_222016","HSC",NA,FALSE,FALSE,TRUE
"4081",2020-06-13,NA,45.0516,-65.2132,"Scots Bay",11.50025491,7.672286345,31.03265844,2020,"10K100766_20200613_222016","HSC",NA,FALSE,FALSE,TRUE
"4082",2020-06-13,NA,45.05094333,-65.20794167,"Scots Bay",11.50025491,7.672286345,31.03265844,2020,"10K100766_20200613_222016","HSC",NA,FALSE,FALSE,TRUE
"4083",2020-06-13,NA,45.0516,-65.2132,"Scots Bay",11.79893877,7.681805519,31.02888705,2020,"10K100766_20200613_222016","HSC",NA,FALSE,FALSE,TRUE
"4084",2020-06-13,NA,45.05094333,-65.20794167,"Scots Bay",11.79893877,7.681805519,31.02888705,2020,"10K100766_20200613_222016","HSC",NA,FALSE,FALSE,TRUE
"4085",2020-06-13,NA,45.0516,-65.2132,"Scots Bay",12.09762251,7.687388319,31.03333141,2020,"10K100766_20200613_222016","HSC",NA,FALSE,FALSE,TRUE
"4086",2020-06-13,NA,45.05094333,-65.20794167,"Scots Bay",12.09762251,7.687388319,31.03333141,2020,"10K100766_20200613_222016","HSC",NA,FALSE,FALSE,TRUE
"4087",2020-06-13,NA,45.0516,-65.2132,"Scots Bay",12.39630544,7.685180511,31.03358721,2020,"10K100766_20200613_222016","HSC",NA,FALSE,FALSE,TRUE
"4088",2020-06-13,NA,45.05094333,-65.20794167,"Scots Bay",12.39630544,7.685180511,31.03358721,2020,"10K100766_20200613_222016","HSC",NA,FALSE,FALSE,TRUE
"4089",2020-06-13,NA,45.0516,-65.2132,"Scots Bay",12.69498743,7.691796321,31.03933274,2020,"10K100766_20200613_222016","HSC",NA,FALSE,FALSE,TRUE
"4090",2020-06-13,NA,45.05094333,-65.20794167,"Scots Bay",12.69498743,7.691796321,31.03933274,2020,"10K100766_20200613_222016","HSC",NA,FALSE,FALSE,TRUE
"4091",2020-06-13,NA,45.0516,-65.2132,"Scots Bay",12.99366768,7.687300991,31.04610519,2020,"10K100766_20200613_222016","HSC",NA,FALSE,FALSE,TRUE
"4092",2020-06-13,NA,45.05094333,-65.20794167,"Scots Bay",12.99366768,7.687300991,31.04610519,2020,"10K100766_20200613_222016","HSC",NA,FALSE,FALSE,TRUE
"4093",2020-06-13,NA,45.0516,-65.2132,"Scots Bay",13.29234651,7.687589952,31.04794989,2020,"10K100766_20200613_222016","HSC",NA,FALSE,FALSE,TRUE
"4094",2020-06-13,NA,45.05094333,-65.20794167,"Scots Bay",13.29234651,7.687589952,31.04794989,2020,"10K100766_20200613_222016","HSC",NA,FALSE,FALSE,TRUE
"4095",2020-06-13,NA,45.0516,-65.2132,"Scots Bay",13.59102432,7.68593216,31.05172142,2020,"10K100766_20200613_222016","HSC",NA,FALSE,FALSE,TRUE
"4096",2020-06-13,NA,45.05094333,-65.20794167,"Scots Bay",13.59102432,7.68593216,31.05172142,2020,"10K100766_20200613_222016","HSC",NA,FALSE,FALSE,TRUE
"4097",2020-06-13,NA,45.0516,-65.2132,"Scots Bay",13.88970092,7.693411457,31.05662043,2020,"10K100766_20200613_222016","HSC",NA,FALSE,FALSE,TRUE
"4098",2020-06-13,NA,45.05094333,-65.20794167,"Scots Bay",13.88970092,7.693411457,31.05662043,2020,"10K100766_20200613_222016","HSC",NA,FALSE,FALSE,TRUE
"4099",2020-06-13,NA,45.0516,-65.2132,"Scots Bay",14.18837679,7.699952845,31.05748891,2020,"10K100766_20200613_222016","HSC",NA,FALSE,FALSE,TRUE
"4100",2020-06-13,NA,45.05094333,-65.20794167,"Scots Bay",14.18837679,7.699952845,31.05748891,2020,"10K100766_20200613_222016","HSC",NA,FALSE,FALSE,TRUE
"4101",2020-06-13,NA,45.0516,-65.2132,"Scots Bay",14.48705184,7.698242234,31.06166352,2020,"10K100766_20200613_222016","HSC",NA,FALSE,FALSE,TRUE
"4102",2020-06-13,NA,45.05094333,-65.20794167,"Scots Bay",14.48705184,7.698242234,31.06166352,2020,"10K100766_20200613_222016","HSC",NA,FALSE,FALSE,TRUE
"4103",2020-06-13,NA,45.0516,-65.2132,"Scots Bay",14.7857265,7.706451936,31.05895513,2020,"10K100766_20200613_222016","HSC",NA,FALSE,FALSE,TRUE
"4104",2020-06-13,NA,45.05094333,-65.20794167,"Scots Bay",14.7857265,7.706451936,31.05895513,2020,"10K100766_20200613_222016","HSC",NA,FALSE,FALSE,TRUE
"4105",2020-06-13,NA,45.0516,-65.2132,"Scots Bay",15.08440108,7.713524372,31.06203597,2020,"10K100766_20200613_222016","HSC",NA,FALSE,FALSE,TRUE
"4106",2020-06-13,NA,45.05094333,-65.20794167,"Scots Bay",15.08440108,7.713524372,31.06203597,2020,"10K100766_20200613_222016","HSC",NA,FALSE,FALSE,TRUE
"4107",2020-06-13,NA,45.0516,-65.2132,"Scots Bay",15.38307537,7.729663505,31.06266465,2020,"10K100766_20200613_222016","HSC",NA,FALSE,FALSE,TRUE
"4108",2020-06-13,NA,45.05094333,-65.20794167,"Scots Bay",15.38307537,7.729663505,31.06266465,2020,"10K100766_20200613_222016","HSC",NA,FALSE,FALSE,TRUE
"4109",2020-06-13,NA,45.0516,-65.2132,"Scots Bay",15.68174895,7.721808714,31.06659647,2020,"10K100766_20200613_222016","HSC",NA,FALSE,FALSE,TRUE
"4110",2020-06-13,NA,45.05094333,-65.20794167,"Scots Bay",15.68174895,7.721808714,31.06659647,2020,"10K100766_20200613_222016","HSC",NA,FALSE,FALSE,TRUE
"4111",2020-06-13,NA,45.0516,-65.2132,"Scots Bay",15.98042337,7.713304311,31.04940467,2020,"10K100766_20200613_222016","HSC",NA,FALSE,FALSE,TRUE
"4112",2020-06-13,NA,45.05094333,-65.20794167,"Scots Bay",15.98042337,7.713304311,31.04940467,2020,"10K100766_20200613_222016","HSC",NA,FALSE,FALSE,TRUE
"4113",2020-06-13,NA,45.0516,-65.2132,"Scots Bay",16.27909765,7.680975002,31.05765436,2020,"10K100766_20200613_222016","HSC",NA,FALSE,FALSE,TRUE
"4114",2020-06-13,NA,45.05094333,-65.20794167,"Scots Bay",16.27909765,7.680975002,31.05765436,2020,"10K100766_20200613_222016","HSC",NA,FALSE,FALSE,TRUE
"4115",2020-06-13,NA,45.0516,-65.2132,"Scots Bay",16.57777136,7.667366733,31.04331427,2020,"10K100766_20200613_222016","HSC",NA,FALSE,FALSE,TRUE
"4116",2020-06-13,NA,45.05094333,-65.20794167,"Scots Bay",16.57777136,7.667366733,31.04331427,2020,"10K100766_20200613_222016","HSC",NA,FALSE,FALSE,TRUE
"4117",2020-06-13,NA,45.0516,-65.2132,"Scots Bay",16.8764455,7.658899742,31.04697093,2020,"10K100766_20200613_222016","HSC",NA,FALSE,FALSE,TRUE
"4118",2020-06-13,NA,45.05094333,-65.20794167,"Scots Bay",16.8764455,7.658899742,31.04697093,2020,"10K100766_20200613_222016","HSC",NA,FALSE,FALSE,TRUE
"4119",2020-06-13,NA,45.0516,-65.2132,"Scots Bay",17.17511613,7.652852075,31.06841573,2020,"10K100766_20200613_222016","HSC",NA,FALSE,FALSE,TRUE
"4120",2020-06-13,NA,45.05094333,-65.20794167,"Scots Bay",17.17511613,7.652852075,31.06841573,2020,"10K100766_20200613_222016","HSC",NA,FALSE,FALSE,TRUE
"4121",2020-06-13,NA,45.0516,-65.2132,"Scots Bay",17.47378325,7.654873246,31.07393556,2020,"10K100766_20200613_222016","HSC",NA,FALSE,FALSE,TRUE
"4122",2020-06-13,NA,45.05094333,-65.20794167,"Scots Bay",17.47378325,7.654873246,31.07393556,2020,"10K100766_20200613_222016","HSC",NA,FALSE,FALSE,TRUE
"4123",2020-06-13,NA,45.0516,-65.2132,"Scots Bay",17.77245076,7.662572314,31.0636491,2020,"10K100766_20200613_222016","HSC",NA,FALSE,FALSE,TRUE
"4124",2020-06-13,NA,45.05094333,-65.20794167,"Scots Bay",17.77245076,7.662572314,31.0636491,2020,"10K100766_20200613_222016","HSC",NA,FALSE,FALSE,TRUE
"4125",2020-06-13,NA,45.0516,-65.2132,"Scots Bay",18.07111993,7.669806701,31.05911251,2020,"10K100766_20200613_222016","HSC",NA,FALSE,FALSE,TRUE
"4126",2020-06-13,NA,45.05094333,-65.20794167,"Scots Bay",18.07111993,7.669806701,31.05911251,2020,"10K100766_20200613_222016","HSC",NA,FALSE,FALSE,TRUE
"4127",2020-06-13,NA,45.0516,-65.2132,"Scots Bay",18.36978849,7.669472606,31.06711004,2020,"10K100766_20200613_222016","HSC",NA,FALSE,FALSE,TRUE
"4128",2020-06-13,NA,45.05094333,-65.20794167,"Scots Bay",18.36978849,7.669472606,31.06711004,2020,"10K100766_20200613_222016","HSC",NA,FALSE,FALSE,TRUE
"4129",2020-06-13,NA,45.0516,-65.2132,"Scots Bay",18.66845686,7.672615025,31.05822167,2020,"10K100766_20200613_222016","HSC",NA,FALSE,FALSE,TRUE
"4130",2020-06-13,NA,45.05094333,-65.20794167,"Scots Bay",18.66845686,7.672615025,31.05822167,2020,"10K100766_20200613_222016","HSC",NA,FALSE,FALSE,TRUE
"4131",2020-06-13,NA,45.0516,-65.2132,"Scots Bay",18.96712606,7.670236644,31.05706084,2020,"10K100766_20200613_222016","HSC",NA,FALSE,FALSE,TRUE
"4132",2020-06-13,NA,45.05094333,-65.20794167,"Scots Bay",18.96712606,7.670236644,31.05706084,2020,"10K100766_20200613_222016","HSC",NA,FALSE,FALSE,TRUE
"4133",2020-06-13,NA,45.0516,-65.2132,"Scots Bay",19.26579324,7.664768619,31.07138263,2020,"10K100766_20200613_222016","HSC",NA,FALSE,FALSE,TRUE
"4134",2020-06-13,NA,45.05094333,-65.20794167,"Scots Bay",19.26579324,7.664768619,31.07138263,2020,"10K100766_20200613_222016","HSC",NA,FALSE,FALSE,TRUE
"4135",2020-06-13,NA,45.0516,-65.2132,"Scots Bay",19.56445778,7.673253422,31.07768845,2020,"10K100766_20200613_222016","HSC",NA,FALSE,FALSE,TRUE
"4136",2020-06-13,NA,45.05094333,-65.20794167,"Scots Bay",19.56445778,7.673253422,31.07768845,2020,"10K100766_20200613_222016","HSC",NA,FALSE,FALSE,TRUE
"4137",2020-06-13,NA,45.0516,-65.2132,"Scots Bay",19.86312033,7.652585213,31.08368043,2020,"10K100766_20200613_222016","HSC",NA,FALSE,FALSE,TRUE
"4138",2020-06-13,NA,45.05094333,-65.20794167,"Scots Bay",19.86312033,7.652585213,31.08368043,2020,"10K100766_20200613_222016","HSC",NA,FALSE,FALSE,TRUE
"4139",2020-06-13,NA,45.0516,-65.2132,"Scots Bay",20.16178096,7.646719493,31.08666864,2020,"10K100766_20200613_222016","HSC",NA,FALSE,FALSE,TRUE
"4140",2020-06-13,NA,45.05094333,-65.20794167,"Scots Bay",20.16178096,7.646719493,31.08666864,2020,"10K100766_20200613_222016","HSC",NA,FALSE,FALSE,TRUE
"4141",2020-06-13,NA,45.0516,-65.2132,"Scots Bay",20.46044031,7.64774621,31.09107738,2020,"10K100766_20200613_222016","HSC",NA,FALSE,FALSE,TRUE
"4142",2020-06-13,NA,45.05094333,-65.20794167,"Scots Bay",20.46044031,7.64774621,31.09107738,2020,"10K100766_20200613_222016","HSC",NA,FALSE,FALSE,TRUE
"4143",2020-06-13,NA,45.0516,-65.2132,"Scots Bay",20.75910046,7.655324755,31.07813229,2020,"10K100766_20200613_222016","HSC",NA,FALSE,FALSE,TRUE
"4144",2020-06-13,NA,45.05094333,-65.20794167,"Scots Bay",20.75910046,7.655324755,31.07813229,2020,"10K100766_20200613_222016","HSC",NA,FALSE,FALSE,TRUE
"4145",2020-06-13,NA,45.0516,-65.2132,"Scots Bay",21.05776164,7.649845603,31.0794479,2020,"10K100766_20200613_222016","HSC",NA,FALSE,FALSE,TRUE
"4146",2020-06-13,NA,45.05094333,-65.20794167,"Scots Bay",21.05776164,7.649845603,31.0794479,2020,"10K100766_20200613_222016","HSC",NA,FALSE,FALSE,TRUE
"4147",2020-06-13,NA,45.0516,-65.2132,"Scots Bay",21.35642167,7.647541216,31.08374735,2020,"10K100766_20200613_222016","HSC",NA,FALSE,FALSE,TRUE
"4148",2020-06-13,NA,45.05094333,-65.20794167,"Scots Bay",21.35642167,7.647541216,31.08374735,2020,"10K100766_20200613_222016","HSC",NA,FALSE,FALSE,TRUE
"4149",2020-06-13,NA,45.0516,-65.2132,"Scots Bay",21.65507938,7.650459981,31.09690805,2020,"10K100766_20200613_222016","HSC",NA,FALSE,FALSE,TRUE
"4150",2020-06-13,NA,45.05094333,-65.20794167,"Scots Bay",21.65507938,7.650459981,31.09690805,2020,"10K100766_20200613_222016","HSC",NA,FALSE,FALSE,TRUE
