"file","cast","date","station_id","latitude","longitude","instrumentType","depth","temperature","salinity"
"1998.nc",2116,1998-04-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",61,3.97000002861023,30.6840000152588
"1998.nc",2116,1998-04-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",62,3.96000003814697,30.7080001831055
"1998.nc",2116,1998-04-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",63,3.96000003814697,30.7259998321533
"1998.nc",2116,1998-04-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",64,3.96000003814697,30.738000869751
"1998.nc",2116,1998-04-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",65,3.96000003814697,30.7600002288818
"1998.nc",2116,1998-04-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",66,3.96000003814697,30.8010005950928
"1998.nc",2116,1998-04-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",67,3.95000004768372,30.8449993133545
"1998.nc",2116,1998-04-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",68,3.95000004768372,30.8880004882812
"1998.nc",2116,1998-04-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",69,3.95000004768372,30.9039993286133
"1998.nc",2116,1998-04-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",70,3.96000003814697,30.9759998321533
"1998.nc",2116,1998-04-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",71,3.97000002861023,31.1019992828369
"1998.nc",2116,1998-04-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",72,3.98000001907349,31.1580009460449
"1998.nc",2116,1998-04-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",73,3.99000000953674,31.1989994049072
"1998.nc",2116,1998-04-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",74,3.99000000953674,31.2169990539551
"1998.nc",2116,1998-04-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",75,4,31.238000869751
"1998.nc",2116,1998-04-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",76,4.01000022888184,31.2789993286133
"1998.nc",2116,1998-04-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",77,4.01000022888184,31.2910003662109
"1998.nc",2116,1998-04-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",78,4.01000022888184,31.3020000457764
"1998.nc",2116,1998-04-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",79,4.01999998092651,31.3320007324219
"1998.nc",2116,1998-04-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",80,4.01999998092651,31.3409996032715
"1998.nc",2116,1998-04-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",81,4.03000020980835,31.3570003509521
"1998.nc",2116,1998-04-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",82,4.07000017166138,31.4759998321533
"1998.nc",2116,1998-04-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",83,4.11999988555908,31.636999130249
"1998.nc",2116,1998-04-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",84,4.13000011444092,31.6609992980957
"1998.nc",2116,1998-04-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",85,4.13000011444092,31.6639995574951
"1998.nc",2116,1998-04-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",86,4.13000011444092,31.6639995574951
"1998.nc",2116,1998-04-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",87,4.13000011444092,31.6599998474121
"1998.nc",2116,1998-04-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",88,4.13000011444092,31.6609992980957
"1998.nc",2116,1998-04-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",89,4.13000011444092,31.6609992980957
"1998.nc",2116,1998-04-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",90,4.13000011444092,31.6609992980957
"1998.nc",2116,1998-04-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",91,4.13000011444092,31.6620006561279
"1998.nc",2116,1998-04-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",92,4.13000011444092,31.6620006561279
"1998.nc",2116,1998-04-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",93,4.13000011444092,31.6639995574951
"1998.nc",2116,1998-04-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",94,4.13000011444092,31.6639995574951
"1998.nc",2116,1998-04-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",95,4.13000011444092,31.6630001068115
"1998.nc",2117,1998-04-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",0,4.21000003814697,29.4099998474121
"1998.nc",2117,1998-04-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",1,4.15999984741211,29.5900001525879
"1998.nc",2117,1998-04-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",2,4.09999990463257,29.8700008392334
"1998.nc",2117,1998-04-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",3,4.07999992370605,29.9400005340576
"1998.nc",2117,1998-04-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",4,4.07999992370605,29.9400005340576
"1998.nc",2117,1998-04-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",5,4.07999992370605,29.9500007629395
"1998.nc",2117,1998-04-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",6,4.07999992370605,29.9500007629395
"1998.nc",2117,1998-04-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",7,4.07999992370605,29.9599990844727
"1998.nc",2117,1998-04-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",8,4.07999992370605,29.9599990844727
"1998.nc",2117,1998-04-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",9,4.07999992370605,29.9599990844727
"1998.nc",2117,1998-04-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",10,4.09000015258789,29.9599990844727
"1998.nc",2117,1998-04-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",11,4.09000015258789,29.9599990844727
"1998.nc",2117,1998-04-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",12,4.09999990463257,29.9699993133545
"1998.nc",2117,1998-04-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",13,4.09999990463257,29.9699993133545
"1998.nc",2117,1998-04-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",14,4.09999990463257,29.9699993133545
"1998.nc",2117,1998-04-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",15,4.1100001335144,29.9699993133545
"1998.nc",2117,1998-04-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",16,4.1100001335144,29.9699993133545
"1998.nc",2117,1998-04-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",17,4.1100001335144,29.9699993133545
"1998.nc",2117,1998-04-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",18,4.1100001335144,29.9699993133545
"1998.nc",2117,1998-04-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",19,4.13000011444092,30
"1998.nc",2117,1998-04-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",20,4.1399998664856,30.0200004577637
"1998.nc",2117,1998-04-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",21,4.1399998664856,30.0300006866455
"1998.nc",2117,1998-04-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",22,4.1399998664856,30.0599994659424
"1998.nc",2117,1998-04-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",23,4.15000009536743,30.0799999237061
"1998.nc",2117,1998-04-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",24,4.15000009536743,30.1100006103516
"1998.nc",2117,1998-04-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",25,4.15000009536743,30.1299991607666
"1998.nc",2117,1998-04-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",26,4.15000009536743,30.2000007629395
"1998.nc",2117,1998-04-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",27,4.15000009536743,30.3199996948242
"1998.nc",2117,1998-04-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",28,4.11999988555908,30.4599990844727
"1998.nc",2117,1998-04-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",29,4.11999988555908,30.4799995422363
"1998.nc",2117,1998-04-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",30,4.1100001335144,30.5
"1998.nc",2117,1998-04-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",31,4.09999990463257,30.5499992370605
"1998.nc",2117,1998-04-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",32,4.09999990463257,30.5499992370605
"1998.nc",2117,1998-04-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",33,4.09999990463257,30.5499992370605
"1998.nc",2117,1998-04-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",34,4.09999990463257,30.5599994659424
"1998.nc",2117,1998-04-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",35,4.09000015258789,30.5599994659424
"1998.nc",2117,1998-04-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",36,4.09000015258789,30.5599994659424
"1998.nc",2117,1998-04-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",37,4.09000015258789,30.5599994659424
"1998.nc",2117,1998-04-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",38,4.07999992370605,30.5599994659424
"1998.nc",2117,1998-04-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",39,4.07999992370605,30.5699996948242
"1998.nc",2117,1998-04-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",40,4.07999992370605,30.5699996948242
"1998.nc",2117,1998-04-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",41,4.07999992370605,30.5699996948242
"1998.nc",2117,1998-04-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",42,4.07000017166138,30.5699996948242
"1998.nc",2117,1998-04-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",43,4.07000017166138,30.5699996948242
"1998.nc",2117,1998-04-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",44,4.07000017166138,30.5799999237061
"1998.nc",2117,1998-04-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",45,4.07000017166138,30.5799999237061
"1998.nc",2117,1998-04-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",46,4.07000017166138,30.5799999237061
"1998.nc",2117,1998-04-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",47,4.07000017166138,30.5900001525879
"1998.nc",2117,1998-04-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",48,4.07000017166138,30.5900001525879
"1998.nc",2117,1998-04-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",49,4.07000017166138,30.5900001525879
"1998.nc",2117,1998-04-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",50,4.07000017166138,30.6100006103516
"1998.nc",2117,1998-04-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",51,4.05999994277954,30.6100006103516
"1998.nc",2117,1998-04-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",52,4.05000019073486,30.6200008392334
"1998.nc",2117,1998-04-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",53,4.03999996185303,30.6299991607666
"1998.nc",2117,1998-04-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",54,4.03999996185303,30.6299991607666
"1998.nc",2117,1998-04-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",55,4.03999996185303,30.6299991607666
"1998.nc",2117,1998-04-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",56,4.03000020980835,30.6299991607666
"1998.nc",2117,1998-04-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",57,4.03000020980835,30.6299991607666
"1998.nc",2117,1998-04-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",58,4.03000020980835,30.6399993896484
"1998.nc",2117,1998-04-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",59,4.01999998092651,30.6399993896484
"1998.nc",2117,1998-04-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",60,4,30.6599998474121
"1998.nc",2117,1998-04-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",61,3.97000002861023,30.6800003051758
"1998.nc",2117,1998-04-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",62,3.96000003814697,30.7099990844727
"1998.nc",2117,1998-04-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",63,3.96000003814697,30.7299995422363
"1998.nc",2117,1998-04-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",64,3.96000003814697,30.7399997711182
"1998.nc",2117,1998-04-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",65,3.96000003814697,30.7600002288818
"1998.nc",2117,1998-04-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",66,3.96000003814697,30.7999992370605
"1998.nc",2117,1998-04-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",67,3.95000004768372,30.8400001525879
"1998.nc",2117,1998-04-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",68,3.95000004768372,30.8899993896484
"1998.nc",2117,1998-04-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",69,3.95000004768372,30.8999996185303
"1998.nc",2117,1998-04-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",70,3.96000003814697,30.9799995422363
"1998.nc",2117,1998-04-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",71,3.97000002861023,31.1000003814697
"1998.nc",2117,1998-04-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",72,3.98000001907349,31.1599998474121
"1998.nc",2117,1998-04-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",73,3.99000000953674,31.2000007629395
"1998.nc",2117,1998-04-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",74,3.99000000953674,31.2199993133545
"1998.nc",2117,1998-04-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",75,4,31.2399997711182
"1998.nc",2117,1998-04-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",76,4.01000022888184,31.2800006866455
"1998.nc",2117,1998-04-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",77,4.01000022888184,31.2900009155273
"1998.nc",2117,1998-04-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",78,4.01000022888184,31.2999992370605
"1998.nc",2117,1998-04-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",79,4.01999998092651,31.3299999237061
"1998.nc",2117,1998-04-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",80,4.01999998092651,31.3400001525879
"1998.nc",2117,1998-04-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",81,4.03000020980835,31.3600006103516
"1998.nc",2117,1998-04-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",82,4.07000017166138,31.4799995422363
"1998.nc",2117,1998-04-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",83,4.11999988555908,31.6399993896484
"1998.nc",2117,1998-04-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",84,4.13000011444092,31.6599998474121
"1998.nc",2117,1998-04-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",85,4.13000011444092,31.6599998474121
"1998.nc",2117,1998-04-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",86,4.13000011444092,31.6599998474121
"1998.nc",2117,1998-04-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",87,4.13000011444092,31.6599998474121
"1998.nc",2117,1998-04-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",88,4.13000011444092,31.6599998474121
"1998.nc",2117,1998-04-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",89,4.13000011444092,31.6599998474121
"1998.nc",2117,1998-04-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",90,4.13000011444092,31.6599998474121
"1998.nc",2117,1998-04-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",91,4.13000011444092,31.6599998474121
"1998.nc",2117,1998-04-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",92,4.13000011444092,31.6599998474121
"1998.nc",2117,1998-04-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",93,4.13000011444092,31.6599998474121
"1998.nc",2117,1998-04-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",94,4.13000011444092,31.6599998474121
"1998.nc",2117,1998-04-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",95,4.13000011444092,31.6599998474121
"1998.nc",2771,1998-04-28,"Prince-5",44.9333000183105,-66.8499984741211,"CT",0,4.59999990463257,30.6079998016357
"1998.nc",2771,1998-04-28,"Prince-5",44.9333000183105,-66.8499984741211,"CT",1,4.59000015258789,30.6119995117188
"1998.nc",2771,1998-04-28,"Prince-5",44.9333000183105,-66.8499984741211,"CT",2,4.59000015258789,30.6079998016357
"1998.nc",2771,1998-04-28,"Prince-5",44.9333000183105,-66.8499984741211,"CT",3,4.59000015258789,30.6040000915527
"1998.nc",2771,1998-04-28,"Prince-5",44.9333000183105,-66.8499984741211,"CT",4,4.57999992370605,30.6019992828369
"1998.nc",2771,1998-04-28,"Prince-5",44.9333000183105,-66.8499984741211,"CT",5,4.57999992370605,30.5979995727539
"1998.nc",2771,1998-04-28,"Prince-5",44.9333000183105,-66.8499984741211,"CT",6,4.59000015258789,30.6030006408691
"1998.nc",2771,1998-04-28,"Prince-5",44.9333000183105,-66.8499984741211,"CT",7,4.59000015258789,30.6019992828369
"1998.nc",2771,1998-04-28,"Prince-5",44.9333000183105,-66.8499984741211,"CT",8,4.59999990463257,30.6049995422363
"1998.nc",2771,1998-04-28,"Prince-5",44.9333000183105,-66.8499984741211,"CT",9,4.59999990463257,30.6070003509521
"1998.nc",2771,1998-04-28,"Prince-5",44.9333000183105,-66.8499984741211,"CT",10,4.57999992370605,30.6060009002686
"1998.nc",2771,1998-04-28,"Prince-5",44.9333000183105,-66.8499984741211,"CT",11,4.57000017166138,30.6100006103516
"1998.nc",2771,1998-04-28,"Prince-5",44.9333000183105,-66.8499984741211,"CT",12,4.57000017166138,30.6110000610352
"1998.nc",2771,1998-04-28,"Prince-5",44.9333000183105,-66.8499984741211,"CT",13,4.57000017166138,30.613000869751
"1998.nc",2771,1998-04-28,"Prince-5",44.9333000183105,-66.8499984741211,"CT",14,4.57000017166138,30.6149997711182
"1998.nc",2771,1998-04-28,"Prince-5",44.9333000183105,-66.8499984741211,"CT",15,4.55999994277954,30.6159992218018
"1998.nc",2771,1998-04-28,"Prince-5",44.9333000183105,-66.8499984741211,"CT",16,4.55999994277954,30.6159992218018
"1998.nc",2771,1998-04-28,"Prince-5",44.9333000183105,-66.8499984741211,"CT",17,4.55999994277954,30.6180000305176
"1998.nc",2771,1998-04-28,"Prince-5",44.9333000183105,-66.8499984741211,"CT",18,4.55999994277954,30.6159992218018
"1998.nc",2771,1998-04-28,"Prince-5",44.9333000183105,-66.8499984741211,"CT",19,4.55999994277954,30.617000579834
"1998.nc",2771,1998-04-28,"Prince-5",44.9333000183105,-66.8499984741211,"CT",20,4.55000019073486,30.628999710083
"1998.nc",2771,1998-04-28,"Prince-5",44.9333000183105,-66.8499984741211,"CT",21,4.55000019073486,30.6270008087158
"1998.nc",2771,1998-04-28,"Prince-5",44.9333000183105,-66.8499984741211,"CT",22,4.55000019073486,30.6340007781982
"1998.nc",2771,1998-04-28,"Prince-5",44.9333000183105,-66.8499984741211,"CT",23,4.55000019073486,30.628999710083
"1998.nc",2771,1998-04-28,"Prince-5",44.9333000183105,-66.8499984741211,"CT",24,4.55000019073486,30.6280002593994
"1998.nc",2771,1998-04-28,"Prince-5",44.9333000183105,-66.8499984741211,"CT",25,4.55000019073486,30.625
"1998.nc",2771,1998-04-28,"Prince-5",44.9333000183105,-66.8499984741211,"CT",26,4.55000019073486,30.6259994506836
"1998.nc",2771,1998-04-28,"Prince-5",44.9333000183105,-66.8499984741211,"CT",27,4.55000019073486,30.628999710083
"1998.nc",2771,1998-04-28,"Prince-5",44.9333000183105,-66.8499984741211,"CT",28,4.55000019073486,30.6280002593994
"1998.nc",2771,1998-04-28,"Prince-5",44.9333000183105,-66.8499984741211,"CT",29,4.55000019073486,30.6240005493164
"1998.nc",2771,1998-04-28,"Prince-5",44.9333000183105,-66.8499984741211,"CT",30,4.55000019073486,30.6240005493164
"1998.nc",2771,1998-04-28,"Prince-5",44.9333000183105,-66.8499984741211,"CT",31,4.55000019073486,30.6259994506836
"1998.nc",2771,1998-04-28,"Prince-5",44.9333000183105,-66.8499984741211,"CT",32,4.55000019073486,30.6189994812012
"1998.nc",2771,1998-04-28,"Prince-5",44.9333000183105,-66.8499984741211,"CT",33,4.55000019073486,30.6240005493164
"1998.nc",2771,1998-04-28,"Prince-5",44.9333000183105,-66.8499984741211,"CT",34,4.53999996185303,30.6350002288818
"1998.nc",2771,1998-04-28,"Prince-5",44.9333000183105,-66.8499984741211,"CT",35,4.53999996185303,30.632999420166
"1998.nc",2771,1998-04-28,"Prince-5",44.9333000183105,-66.8499984741211,"CT",36,4.55000019073486,30.6299991607666
"1998.nc",2771,1998-04-28,"Prince-5",44.9333000183105,-66.8499984741211,"CT",37,4.55000019073486,30.628999710083
"1998.nc",2771,1998-04-28,"Prince-5",44.9333000183105,-66.8499984741211,"CT",38,4.55000019073486,30.628999710083
"1998.nc",2771,1998-04-28,"Prince-5",44.9333000183105,-66.8499984741211,"CT",39,4.55000019073486,30.6259994506836
"1998.nc",2771,1998-04-28,"Prince-5",44.9333000183105,-66.8499984741211,"CT",40,4.53999996185303,30.6340007781982
"1998.nc",2771,1998-04-28,"Prince-5",44.9333000183105,-66.8499984741211,"CT",41,4.53999996185303,30.6450004577637
"1998.nc",2771,1998-04-28,"Prince-5",44.9333000183105,-66.8499984741211,"CT",42,4.53000020980835,30.6459999084473
"1998.nc",2771,1998-04-28,"Prince-5",44.9333000183105,-66.8499984741211,"CT",43,4.53999996185303,30.6429996490479
"1998.nc",2771,1998-04-28,"Prince-5",44.9333000183105,-66.8499984741211,"CT",44,4.55000019073486,30.6319999694824
"1998.nc",2771,1998-04-28,"Prince-5",44.9333000183105,-66.8499984741211,"CT",45,4.55000019073486,30.6299991607666
"1998.nc",2771,1998-04-28,"Prince-5",44.9333000183105,-66.8499984741211,"CT",46,4.55000019073486,30.6299991607666
"1998.nc",2771,1998-04-28,"Prince-5",44.9333000183105,-66.8499984741211,"CT",47,4.55000019073486,30.6310005187988
"1998.nc",2771,1998-04-28,"Prince-5",44.9333000183105,-66.8499984741211,"CT",48,4.55000019073486,30.6340007781982
"1998.nc",2771,1998-04-28,"Prince-5",44.9333000183105,-66.8499984741211,"CT",49,4.55000019073486,30.6359996795654
"1998.nc",2771,1998-04-28,"Prince-5",44.9333000183105,-66.8499984741211,"CT",50,4.53000020980835,30.6410007476807
"1998.nc",2771,1998-04-28,"Prince-5",44.9333000183105,-66.8499984741211,"CT",51,4.51999998092651,30.6429996490479
"1998.nc",2771,1998-04-28,"Prince-5",44.9333000183105,-66.8499984741211,"CT",52,4.51999998092651,30.6459999084473
"1998.nc",2771,1998-04-28,"Prince-5",44.9333000183105,-66.8499984741211,"CT",53,4.51999998092651,30.6480007171631
"1998.nc",2771,1998-04-28,"Prince-5",44.9333000183105,-66.8499984741211,"CT",54,4.51999998092651,30.6459999084473
"1998.nc",2771,1998-04-28,"Prince-5",44.9333000183105,-66.8499984741211,"CT",55,4.51000022888184,30.6480007171631
"1998.nc",2771,1998-04-28,"Prince-5",44.9333000183105,-66.8499984741211,"CT",56,4.51000022888184,30.6469993591309
"1998.nc",2771,1998-04-28,"Prince-5",44.9333000183105,-66.8499984741211,"CT",57,4.51000022888184,30.6499996185303
"1998.nc",2771,1998-04-28,"Prince-5",44.9333000183105,-66.8499984741211,"CT",58,4.5,30.6690006256104
"1998.nc",2771,1998-04-28,"Prince-5",44.9333000183105,-66.8499984741211,"CT",59,4.48999977111816,30.6830005645752
"1998.nc",2771,1998-04-28,"Prince-5",44.9333000183105,-66.8499984741211,"CT",60,4.48000001907349,30.6860008239746
"1998.nc",2771,1998-04-28,"Prince-5",44.9333000183105,-66.8499984741211,"CT",61,4.48000001907349,30.6979999542236
"1998.nc",2771,1998-04-28,"Prince-5",44.9333000183105,-66.8499984741211,"CT",62,4.46999979019165,30.7129993438721
"1998.nc",2771,1998-04-28,"Prince-5",44.9333000183105,-66.8499984741211,"CT",63,4.46999979019165,30.7339992523193
"1998.nc",2771,1998-04-28,"Prince-5",44.9333000183105,-66.8499984741211,"CT",64,4.46000003814697,30.7409992218018
"1998.nc",2771,1998-04-28,"Prince-5",44.9333000183105,-66.8499984741211,"CT",65,4.46000003814697,30.7569999694824
"1998.nc",2771,1998-04-28,"Prince-5",44.9333000183105,-66.8499984741211,"CT",66,4.44999980926514,30.7639999389648
"1998.nc",2771,1998-04-28,"Prince-5",44.9333000183105,-66.8499984741211,"CT",67,4.44999980926514,30.7749996185303
"1998.nc",2771,1998-04-28,"Prince-5",44.9333000183105,-66.8499984741211,"CT",68,4.44999980926514,30.7779998779297
"1998.nc",2771,1998-04-28,"Prince-5",44.9333000183105,-66.8499984741211,"CT",69,4.44999980926514,30.7830009460449
"1998.nc",2771,1998-04-28,"Prince-5",44.9333000183105,-66.8499984741211,"CT",70,4.44000005722046,30.7919998168945
"1998.nc",2771,1998-04-28,"Prince-5",44.9333000183105,-66.8499984741211,"CT",71,4.44000005722046,30.798999786377
"1998.nc",2771,1998-04-28,"Prince-5",44.9333000183105,-66.8499984741211,"CT",72,4.42999982833862,30.8010005950928
"1998.nc",2771,1998-04-28,"Prince-5",44.9333000183105,-66.8499984741211,"CT",73,4.42000007629395,30.8199996948242
"1998.nc",2771,1998-04-28,"Prince-5",44.9333000183105,-66.8499984741211,"CT",74,4.42000007629395,30.8269996643066
"1998.nc",2771,1998-04-28,"Prince-5",44.9333000183105,-66.8499984741211,"CT",75,4.40000009536743,30.8600006103516
"1998.nc",2771,1998-04-28,"Prince-5",44.9333000183105,-66.8499984741211,"CT",76,4.3899998664856,30.8859996795654
"1998.nc",2771,1998-04-28,"Prince-5",44.9333000183105,-66.8499984741211,"CT",77,4.3899998664856,30.8929996490479
"1998.nc",2771,1998-04-28,"Prince-5",44.9333000183105,-66.8499984741211,"CT",78,4.3899998664856,30.8969993591309
"1998.nc",2771,1998-04-28,"Prince-5",44.9333000183105,-66.8499984741211,"CT",79,4.38000011444092,30.923999786377
"1998.nc",2771,1998-04-28,"Prince-5",44.9333000183105,-66.8499984741211,"CT",80,4.38000011444092,30.9459991455078
"1998.nc",2771,1998-04-28,"Prince-5",44.9333000183105,-66.8499984741211,"CT",81,4.38000011444092,30.9599990844727
"1998.nc",2771,1998-04-28,"Prince-5",44.9333000183105,-66.8499984741211,"CT",82,4.38000011444092,30.9689998626709
"1998.nc",2771,1998-04-28,"Prince-5",44.9333000183105,-66.8499984741211,"CT",83,4.38000011444092,30.9759998321533
"1998.nc",2771,1998-04-28,"Prince-5",44.9333000183105,-66.8499984741211,"CT",84,4.40000009536743,30.996000289917
"1998.nc",2771,1998-04-28,"Prince-5",44.9333000183105,-66.8499984741211,"CT",85,4.40999984741211,31.0090007781982
"1998.nc",2771,1998-04-28,"Prince-5",44.9333000183105,-66.8499984741211,"CT",86,4.40999984741211,31.0289993286133
"1998.nc",2771,1998-04-28,"Prince-5",44.9333000183105,-66.8499984741211,"CT",87,4.40000009536743,31.0319995880127
"1998.nc",2771,1998-04-28,"Prince-5",44.9333000183105,-66.8499984741211,"CT",88,4.3899998664856,31.0340003967285
"1998.nc",2771,1998-04-28,"Prince-5",44.9333000183105,-66.8499984741211,"CT",89,4.3899998664856,31.0419998168945
"1998.nc",2771,1998-04-28,"Prince-5",44.9333000183105,-66.8499984741211,"CT",90,4.38000011444092,31.0599994659424
