Tag_Num,Date,Julian,Ground,Lat,Lon,returnedDate,returnedJulian,returnedArea,returnedLat,returnedLon,Catch.t,daysAtLarge,dataorigin,Comments,ReleaseNAFO,ReturnNAFO,GearType
564513,2023-08-29,241,Scots Bay,45.19805556,-64.85777778,2023-08-30,242,Scots Bay,NA,NA,74,1,complete.returns,Scots Bay (Area 8),4Xr,4Xs,Purse Seine
564550,2023-08-29,241,Scots Bay,45.19805556,-64.85777778,2023-08-30,242,Scots Bay,NA,NA,74,1,complete.returns,Scots Bay (Area 8),4Xr,4Xs,Purse Seine
564553,2023-08-29,241,Scots Bay,45.19805556,-64.85777778,2023-08-30,242,Scots Bay,NA,NA,74,1,complete.returns,Scots Bay (Area 8),4Xr,4Xs,Purse Seine
564555,2023-08-29,241,Scots Bay,45.19805556,-64.85777778,2023-08-30,242,Scots Bay,NA,NA,74,1,complete.returns,Scots Bay (Area 8),4Xr,4Xs,Purse Seine
564571,2023-08-29,241,Scots Bay,45.19805556,-64.85777778,2023-08-30,242,Scots Bay,NA,NA,74,1,complete.returns,Scots Bay (Area 8),4Xr,4Xs,Purse Seine
564575,2023-08-29,241,Scots Bay,45.19805556,-64.85777778,2023-08-30,242,Scots Bay,NA,NA,74,1,complete.returns,Scots Bay (Area 8),4Xr,4Xs,Purse Seine
564578,2023-08-29,241,Scots Bay,45.19805556,-64.85777778,2023-08-30,242,Scots Bay,NA,NA,74,1,complete.returns,Scots Bay (Area 8),4Xr,4Xs,Purse Seine
564579,2023-08-29,241,Scots Bay,45.19805556,-64.85777778,2023-08-30,242,Scots Bay,NA,NA,74,1,complete.returns,Scots Bay (Area 8),4Xr,4Xs,Purse Seine
564595,2023-08-29,241,Scots Bay,45.19805556,-64.85777778,2023-08-30,242,Scots Bay,NA,NA,74,1,complete.returns,Scots Bay (Area 8),4Xr,4Xs,Purse Seine
564597,2023-08-29,241,Scots Bay,45.19805556,-64.85777778,2023-08-30,242,Scots Bay,NA,NA,74,1,complete.returns,Scots Bay (Area 8),4Xr,4Xs,Purse Seine
564605,2023-08-29,241,Scots Bay,45.19805556,-64.85777778,2023-08-30,242,Scots Bay,NA,NA,74,1,complete.returns,Scots Bay (Area 8),4Xr,4Xs,Purse Seine
564611,2023-08-29,241,Scots Bay,45.19805556,-64.85777778,2023-08-30,242,Scots Bay,NA,NA,74,1,complete.returns,Scots Bay (Area 8),4Xr,4Xs,Purse Seine
564630,2023-08-29,241,Scots Bay,45.19805556,-64.85777778,2023-08-30,242,Scots Bay,NA,NA,74,1,complete.returns,Scots Bay (Area 8),4Xr,4Xs,Purse Seine
564632,2023-08-29,241,Scots Bay,45.19805556,-64.85777778,2023-08-30,242,Scots Bay,NA,NA,74,1,complete.returns,Scots Bay (Area 8),4Xr,4Xs,Purse Seine
564635,2023-08-29,241,Scots Bay,45.19805556,-64.85777778,2023-08-30,242,Scots Bay,NA,NA,74,1,complete.returns,Scots Bay (Area 8),4Xr,4Xs,Purse Seine
564647,2023-08-29,241,Scots Bay,45.19805556,-64.85777778,2023-08-30,242,Scots Bay,NA,NA,74,1,complete.returns,Scots Bay (Area 8),4Xr,4Xs,Purse Seine
564651,2023-08-28,240,Scots Bay,45.18027778,-64.95611111,2023-08-30,242,Scots Bay,NA,NA,74,2,complete.returns,Scots Bay (Area 8),4Xr,4Xs,Purse Seine
564659,2023-08-28,240,Scots Bay,45.18027778,-64.95611111,2023-08-30,242,Scots Bay,NA,NA,74,2,complete.returns,Scots Bay (Area 8),4Xr,4Xs,Purse Seine
564706,2023-08-28,240,Scots Bay,45.18027778,-64.95611111,2023-08-30,242,Scots Bay,NA,NA,74,2,complete.returns,Scots Bay (Area 8),4Xr,4Xs,Purse Seine
564710,2023-08-28,240,Scots Bay,45.18027778,-64.95611111,2023-08-30,242,Scots Bay,NA,NA,74,2,complete.returns,Scots Bay (Area 8),4Xr,4Xs,Purse Seine
564722,2023-08-28,240,Scots Bay,45.18027778,-64.95611111,2023-08-30,242,Scots Bay,NA,NA,74,2,complete.returns,Scots Bay (Area 8),4Xr,4Xs,Purse Seine
564744,2023-08-28,240,Scots Bay,45.18027778,-64.95611111,2023-08-30,242,Scots Bay,NA,NA,74,2,complete.returns,Scots Bay (Area 8),4Xr,4Xs,Purse Seine
564747,2023-08-28,240,Scots Bay,45.18027778,-64.95611111,2023-08-30,242,Scots Bay,NA,NA,74,2,complete.returns,Scots Bay (Area 8),4Xr,4Xs,Purse Seine
564748,2023-08-28,240,Scots Bay,45.18027778,-64.95611111,2023-08-30,242,Scots Bay,NA,NA,74,2,complete.returns,Scots Bay (Area 8),4Xr,4Xs,Purse Seine
564763,2023-08-28,240,Scots Bay,45.18027778,-64.95611111,2023-08-30,242,Scots Bay,NA,NA,74,2,complete.returns,Scots Bay (Area 8),4Xr,4Xs,Purse Seine
564778,2023-08-28,240,Scots Bay,45.18027778,-64.95611111,2023-08-30,242,Scots Bay,NA,NA,74,2,complete.returns,Scots Bay (Area 8),4Xr,4Xs,Purse Seine
564780,2023-08-28,240,Scots Bay,45.18027778,-64.95611111,2023-08-30,242,Scots Bay,NA,NA,74,2,complete.returns,Scots Bay (Area 8),4Xr,4Xs,Purse Seine
564785,2023-08-28,240,Scots Bay,45.18027778,-64.95611111,2023-08-30,242,Scots Bay,NA,NA,74,2,complete.returns,Scots Bay (Area 8),4Xr,4Xs,Purse Seine
564809,2023-08-28,240,Scots Bay,45.18027778,-64.95611111,2023-08-30,242,Scots Bay,NA,NA,74,2,complete.returns,Scots Bay (Area 8),4Xr,4Xs,Purse Seine
564813,2023-08-28,240,Scots Bay,45.18027778,-64.95611111,2023-08-30,242,Scots Bay,NA,NA,74,2,complete.returns,Scots Bay (Area 8),4Xr,4Xs,Purse Seine
564814,2023-08-28,240,Scots Bay,45.18027778,-64.95611111,2023-08-30,242,Scots Bay,NA,NA,74,2,complete.returns,Scots Bay (Area 8),4Xr,4Xs,Purse Seine
564826,2023-08-28,240,Scots Bay,45.18027778,-64.95611111,2023-08-30,242,Scots Bay,NA,NA,74,2,complete.returns,Scots Bay (Area 8),4Xr,4Xs,Purse Seine
564838,2023-08-28,240,Scots Bay,45.18027778,-64.95611111,2023-08-30,242,Scots Bay,NA,NA,74,2,complete.returns,Scots Bay (Area 8),4Xr,4Xs,Purse Seine
564879,2023-08-28,240,Scots Bay,45.18027778,-64.95611111,2023-08-30,242,Scots Bay,NA,NA,74,2,complete.returns,Scots Bay (Area 8),4Xr,4Xs,Purse Seine
564895,2023-08-28,240,Scots Bay,45.18027778,-64.95611111,2023-08-30,242,Scots Bay,NA,NA,74,2,complete.returns,Scots Bay (Area 8),4Xr,4Xs,Purse Seine
564904,2023-08-28,240,Scots Bay,45.18027778,-64.95611111,2023-08-30,242,Scots Bay,NA,NA,74,2,complete.returns,Scots Bay (Area 8),4Xr,4Xs,Purse Seine
564941,2023-08-28,240,Scots Bay,45.18027778,-64.95611111,2023-08-30,242,Scots Bay,NA,NA,74,2,complete.returns,Scots Bay (Area 8),4Xr,4Xs,Purse Seine
564943,2023-08-28,240,Scots Bay,45.18027778,-64.95611111,2023-08-30,242,Scots Bay,NA,NA,74,2,complete.returns,Scots Bay (Area 8),4Xr,4Xs,Purse Seine
564951,2023-08-28,240,Scots Bay,45.18027778,-64.95611111,2023-08-30,242,Scots Bay,NA,NA,74,2,complete.returns,Scots Bay (Area 8),4Xr,4Xs,Purse Seine
564967,2023-08-28,240,Scots Bay,45.18027778,-64.95611111,2023-08-30,242,Scots Bay,NA,NA,74,2,complete.returns,Scots Bay (Area 8),4Xr,4Xs,Purse Seine
564978,2023-08-28,240,Scots Bay,45.18027778,-64.95611111,2023-08-30,242,Scots Bay,NA,NA,74,2,complete.returns,Scots Bay (Area 8),4Xr,4Xs,Purse Seine
564979,2023-08-28,240,Scots Bay,45.18027778,-64.95611111,2023-08-30,242,Scots Bay,NA,NA,74,2,complete.returns,Scots Bay (Area 8),4Xr,4Xs,Purse Seine
564980,2023-08-28,240,Scots Bay,45.18027778,-64.95611111,2023-08-30,242,Scots Bay,NA,NA,74,2,complete.returns,Scots Bay (Area 8),4Xr,4Xs,Purse Seine
569033,2023-08-29,241,Scots Bay,45.15777778,-65.03361111,2023-08-30,242,Scots Bay,NA,NA,74,1,complete.returns,Scots Bay (Area 8),4Xr,4Xs,Purse Seine
569034,2023-08-29,241,Scots Bay,45.15777778,-65.03361111,2023-08-30,242,Scots Bay,NA,NA,74,1,complete.returns,Scots Bay (Area 8),4Xr,4Xs,Purse Seine
569050,2023-08-29,241,Scots Bay,45.15777778,-65.03361111,2023-08-30,242,Scots Bay,NA,NA,74,1,complete.returns,Scots Bay (Area 8),4Xr,4Xs,Purse Seine
569054,2023-08-29,241,Scots Bay,45.15777778,-65.03361111,2023-08-30,242,Scots Bay,NA,NA,74,1,complete.returns,Scots Bay (Area 8),4Xr,4Xs,Purse Seine
569151,2023-08-29,241,Scots Bay,45.15777778,-65.03361111,2023-08-30,242,Scots Bay,NA,NA,74,1,complete.returns,Scots Bay (Area 8),4Xr,4Xs,Purse Seine
572406,2023-08-27,239,Scots Bay,45.13527778,-65.06972222,2023-08-30,242,Scots Bay,NA,NA,74,3,complete.returns,Scots Bay (Area 8),4Xr,4Xs,Purse Seine
572412,2023-08-27,239,Scots Bay,45.13527778,-65.06972222,2023-08-30,242,Scots Bay,NA,NA,74,3,complete.returns,Scots Bay (Area 8),4Xr,4Xs,Purse Seine
572419,2023-08-27,239,Scots Bay,45.13527778,-65.06972222,2023-08-30,242,Scots Bay,NA,NA,74,3,complete.returns,Scots Bay (Area 8),4Xr,4Xs,Purse Seine
572438,2023-08-27,239,Scots Bay,45.13527778,-65.06972222,2023-08-30,242,Scots Bay,NA,NA,74,3,complete.returns,Scots Bay (Area 8),4Xr,4Xs,Purse Seine
572460,2023-08-27,239,Scots Bay,45.13527778,-65.06972222,2023-08-30,242,Scots Bay,NA,NA,74,3,complete.returns,Scots Bay (Area 8),4Xr,4Xs,Purse Seine
564345,2023-08-29,241,Scots Bay,45.19805556,-64.85777778,2023-09-07,250,Scots Bay,NA,NA,147,9,complete.returns,,4Xr,4Xs,Purse Seine
564445,2023-08-29,241,Scots Bay,45.19805556,-64.85777778,2023-09-07,250,Scots Bay,NA,NA,147,9,complete.returns,,4Xr,4Xs,Purse Seine
567213,2023-08-29,241,Scots Bay,45.20138889,-64.88638889,2023-09-07,250,Scots Bay,NA,NA,147,9,complete.returns,,4Xr,4Xs,Purse Seine
567268,2023-08-29,241,Scots Bay,45.20138889,-64.88638889,2023-09-07,250,Scots Bay,NA,NA,147,9,complete.returns,,4Xr,4Xs,Purse Seine
569057,2023-08-29,241,Scots Bay,45.15777778,-65.03361111,2023-09-07,250,Scots Bay,NA,NA,147,9,complete.returns,,4Xr,4Xs,Purse Seine
569499,2023-08-30,242,Long Island,44.295,-66.42,2023-09-07,250,Scots Bay,NA,NA,147,8,complete.returns,,4Xr,4Xs,Purse Seine
577842,2023-09-06,249,Scots Bay,45.15833333,-65.01138889,2023-09-07,250,Scots Bay,NA,NA,147,1,complete.returns,,4Xr,4Xs,Purse Seine
564652,2023-08-28,240,Scots Bay,45.18027778,-64.95611111,2023-09-07,250,Scots Bay,NA,NA,29,10,complete.returns,,4Xr,4Xs,Purse Seine
577774,2023-09-06,249,Scots Bay,45.15833333,-65.01138889,2023-09-07,250,Scots Bay,NA,NA,29,1,complete.returns,,4Xr,4Xs,Purse Seine
471559,2023-08-28,240,Scots Bay,45.1925,-64.8775,2023-09-12,255,Scots Bay,NA,NA,42,15,complete.returns,,4Xr,4Xs,Purse Seine
530065,2023-09-07,250,Scots Bay,45.11111111,-65.10277778,2023-09-12,255,Scots Bay,NA,NA,42,5,complete.returns,,4Xr,4Xs,Purse Seine
530103,2023-09-07,250,Scots Bay,45.11111111,-65.10277778,2023-09-12,255,Scots Bay,NA,NA,42,5,complete.returns,,4Xr,4Xs,Purse Seine
578820,2023-09-07,250,Scots Bay,45.11333333,-65.09944444,2023-09-12,255,Scots Bay,NA,NA,42,5,complete.returns,,4Xr,4Xs,Purse Seine
578830,2023-09-07,250,Scots Bay,45.11333333,-65.09944444,2023-09-12,255,Scots Bay,NA,NA,42,5,complete.returns,,4Xr,4Xs,Purse Seine
475910,2022-09-07,250,Scots Bay,45.19678333,-64.88591667,2023-09-12,255,Scots Bay,NA,NA,38,370,complete.returns,,4Xr,4Xs,Purse Seine
530064,2023-09-07,250,Scots Bay,45.11111111,-65.10277778,2023-09-12,255,Scots Bay,NA,NA,38,5,complete.returns,,4Xr,4Xs,Purse Seine
530332,2023-09-11,254,Scots Bay,45.13083333,-65.045,2023-09-12,255,Scots Bay,NA,NA,38,1,complete.returns,,4Xr,4Xs,Purse Seine
530023,2023-09-07,250,Scots Bay,45.11111111,-65.10277778,2023-09-12,255,Scots Bay,NA,NA,80,5,complete.returns,,4Xr,4Xs,Purse Seine
530338,2023-09-11,254,Scots Bay,45.13083333,-65.045,2023-09-26,269,Scots Bay,NA,NA,43,15,complete.returns,,4Xr,4Xs,Purse Seine
564585,2023-08-29,241,Scots Bay,45.19805556,-64.85777778,2024-08-12,225,Scots Bay,NA,NA,NA,349,complete.returns,,4Xr,4Xs,Purse Seine
566792,2023-08-23,235,German Bank,43.48611111,-66.22694444,2024-06-20,172,Scots Bay,NA,NA,61,302,complete.returns,,4Xq,4Xs,Purse Seine
500573,2022-08-09,221,Scots Bay,45.16556667,-64.94023333,2024-09-17,261,Scots Bay,NA,NA,NA,770,complete.returns,,4Xr,4Xs,Purse Seine
594122,2022-08-24,236,Scots Bay,45.14533333,-65.0025,2024-09-17,261,Scots Bay,NA,NA,NA,755,complete.returns,,4Xr,4Xs,Purse Seine
590350,2021-08-17,229,Scots Bay,45.13388333,-65.0691,2024-09-17,261,Scots Bay,NA,NA,NA,1127,complete.returns,,4Xr,4Xs,Purse Seine
495668,2022-08-07,219,Scots Bay,45.1864,-64.92838333,2024-09-17,261,Scots Bay,NA,NA,NA,772,complete.returns,,4Xr,4Xs,Purse Seine
564633,2023-08-29,241,Scots Bay,45.19805556,-64.85777778,2024-09-17,261,Scots Bay,NA,NA,NA,385,complete.returns,,4Xr,4Xs,Purse Seine
564179,2023-08-28,240,Scots Bay,45.14111111,-65.05194444,2024-09-17,261,Scots Bay,NA,NA,NA,386,complete.returns,,4Xr,4Xs,Purse Seine
567880,2023-09-10,253,Scots Bay,45.13833333,-65.0175,2024-09-19,263,Scots Bay,NA,NA,NA,375,complete.returns,,4Xr,4Xs,Purse Seine
471737,2023-08-29,241,Scots Bay,45.21111111,-64.8225,2024-09-17,261,Scots Bay,NA,NA,NA,385,complete.returns,,4Xr,4Xs,Purse Seine
567226,2023-08-29,241,Scots Bay,45.20138889,-64.88638889,2024-08-22,235,Scots Bay,NA,NA,NA,359,complete.returns,,4Xr,4Xs,Purse Seine
564214,2023-08-28,240,Scots Bay,45.14111111,-65.05194444,2024-08-20,233,Scots Bay,NA,NA,NA,358,complete.returns,,4Xr,4Xs,Purse Seine
567067,2023-08-29,241,Scots Bay,45.20138889,-64.88638889,2024-08-20,233,Scots Bay,NA,NA,NA,357,complete.returns,,4Xr,4Xs,Purse Seine
474896,2023-10-04,277,Long Island,44.30111111,-66.33555556,2024-07-30,212,Scots Bay,NA,NA,NA,300,complete.returns,,4Xr,4Xs,Purse Seine
521924,2023-08-28,240,Trinity,44.05,-66.46666667,2024-06-20,172,Scots Bay,NA,NA,NA,297,complete.returns,,4Xr,4Xs,Purse Seine
569507,2023-08-30,242,Long Island,44.295,-66.42,2024-08-12,225,Scots Bay,NA,NA,NA,348,complete.returns,,4Xr,4Xs,Purse Seine
564107,2023-08-28,240,Scots Bay,45.14111111,-65.05194444,2024-08-06,219,Scots Bay,NA,NA,NA,344,complete.returns,,4Xr,4Xs,Purse Seine
471754,2023-08-29,241,Scots Bay,45.21111111,-64.8225,2024-09-03,247,Scots Bay,NA,NA,NA,371,complete.returns,,4Xr,4Xs,Purse Seine
567265,2023-08-29,241,Scots Bay,45.20138889,-64.88638889,2024-09-27,271,Scots Bay,NA,NA,NA,395,complete.returns,,4Xr,4Xs,Purse Seine
564066,2023-08-28,240,Scots Bay,45.14111111,-65.05194444,2024-08-27,240,Scots Bay,NA,NA,NA,365,complete.returns,,4Xr,4Xs,Purse Seine
564434,2023-08-29,241,Scots Bay,45.19805556,-64.85777778,2024-08-29,242,Scots Bay,NA,NA,NA,366,complete.returns,,4Xr,4Xs,Purse Seine
577797,2023-09-06,249,Scots Bay,45.15833333,-65.01138889,2024-08-29,242,Scots Bay,NA,NA,NA,358,complete.returns,,4Xr,4Xs,Purse Seine
578873,2023-09-07,250,Scots Bay,45.11333333,-65.09944444,2024-08-30,243,Scots Bay,NA,NA,NA,358,complete.returns,,4Xr,4Xs,Purse Seine
564202,2023-08-28,240,Scots Bay,45.14111111,-65.05194444,2024-08-30,243,Scots Bay,NA,NA,NA,368,complete.returns,,4Xr,4Xs,Purse Seine
564961,2023-08-28,240,Scots Bay,45.18027778,-64.95611111,2024-08-30,243,Scots Bay,NA,NA,NA,368,complete.returns,,4Xr,4Xs,Purse Seine
577781,2023-09-06,249,Scots Bay,45.15833333,-65.01138889,2024-09-26,270,Scots Bay,NA,NA,NA,386,complete.returns,,4Xr,4Xs,Purse Seine
567029,2023-08-29,241,Scots Bay,45.20138889,-64.88638889,2024-09-24,268,Scots Bay,NA,NA,NA,392,complete.returns,,4Xr,4Xs,Purse Seine
563741,2023-08-14,226,Long Island,44.34916667,-66.35805556,2023-08-23,235,Scots Bay,NA,NA,NA,9,complete.returns,,4Xr,4Xs,Purse Seine
471581,2023-08-28,240,Scots Bay,45.1925,-64.8775,2023-09-08,251,Scots Bay,NA,NA,NA,11,complete.returns,,4Xr,4Xs,Purse Seine
498720,2022-08-22,234,Scots Bay,45.1461,-64.99368333,2023-08-23,235,Scots Bay,NA,NA,NA,366,complete.returns,,4Xr,4Xs,Purse Seine
563721,2023-08-14,226,Long Island,44.34916667,-66.35805556,2023-08-23,235,Scots Bay,NA,NA,NA,9,complete.returns,,4Xr,4Xs,Purse Seine
603551,2022-09-12,255,German Bank,43.23446667,-66.34903333,2023-08-28,240,Scots Bay,NA,NA,NA,350,complete.returns,,4Xq,4Xs,Purse Seine
567116,2023-08-29,241,Scots Bay,45.20138889,-64.88638889,2023-09-08,251,Scots Bay,NA,NA,NA,10,complete.returns,,4Xr,4Xs,Purse Seine
471749,2023-08-29,241,Scots Bay,45.21111111,-64.8225,2023-09-08,251,Scots Bay,NA,NA,NA,10,complete.returns,,4Xr,4Xs,Purse Seine
564842,2023-08-28,240,Scots Bay,45.18027778,-64.95611111,2023-09-08,251,Scots Bay,NA,NA,NA,11,complete.returns,,4Xr,4Xs,Purse Seine
567037,2023-08-29,241,Scots Bay,45.20138889,-64.88638889,2023-09-08,251,Scots Bay,NA,NA,NA,10,complete.returns,,4Xr,4Xs,Purse Seine
564361,2023-08-29,241,Scots Bay,45.19805556,-64.85777778,2023-09-08,251,Scots Bay,NA,NA,NA,10,complete.returns,,4Xr,4Xs,Purse Seine
578866,2023-09-07,250,Scots Bay,45.11333333,-65.09944444,2023-09-11,254,Scots Bay,NA,NA,NA,4,complete.returns,,4Xr,4Xs,Purse Seine
564318,2023-08-29,241,Scots Bay,45.19805556,-64.85777778,2023-09-08,251,Scots Bay,NA,NA,NA,10,complete.returns,,4Xr,4Xs,Purse Seine
563828,2023-08-20,232,Scots Bay,45.12166667,-65.05638889,2023-08-23,235,Scots Bay,NA,NA,NA,3,complete.returns,,4Xr,4Xs,Purse Seine
563764,2023-08-20,232,Scots Bay,45.12166667,-65.05638889,2023-08-23,235,Scots Bay,NA,NA,NA,3,complete.returns,,4Xr,4Xs,Purse Seine
563727,2023-08-14,226,Long Island,44.34916667,-66.35805556,2023-08-23,235,Scots Bay,NA,NA,NA,9,complete.returns,,4Xr,4Xs,Purse Seine
563712,2023-08-14,226,Long Island,44.34916667,-66.35805556,2023-08-23,235,Scots Bay,NA,NA,NA,9,complete.returns,,4Xr,4Xs,Purse Seine
563757,2023-08-20,232,Scots Bay,45.12166667,-65.05638889,2023-08-23,235,Scots Bay,NA,NA,NA,3,complete.returns,,4Xr,4Xs,Purse Seine
563702,2023-08-14,226,Long Island,44.34916667,-66.35805556,2023-08-23,235,Scots Bay,NA,NA,NA,9,complete.returns,,4Xr,4Xs,Purse Seine
469668,2021-07-18,199,Scots Bay,45.29146667,-64.92868333,2021-07-19,200,Scots Bay ,NA,NA,57,1,complete.returns,,4Xr,4Xs,Purse Seine
590372,2021-08-17,229,Scots Bay,45.13388333,-65.0691,2021-08-18,230,Scots Bay ,NA,NA,50,1,complete.returns,,4Xr,4Xs,Purse Seine
471554,2023-08-28,240,Scots Bay,45.1925,-64.8775,2023-08-30,242,Scots Bay ,NA,NA,40,2,complete.returns,,4Xr,4Xs,Purse Seine
572454,2023-08-27,239,Scots Bay,45.13527778,-65.06972222,2023-08-30,242,Scots Bay ,NA,NA,40,3,complete.returns,,4Xr,4Xs,Purse Seine
564875,2023-08-28,240,Scots Bay,45.18027778,-64.95611111,2023-08-30,242,Scots Bay ,NA,NA,40,2,complete.returns,,4Xr,4Xs,Purse Seine
564957,2023-08-28,240,Scots Bay,45.18027778,-64.95611111,2023-08-30,242,Scots Bay ,NA,NA,40,2,complete.returns,,4Xr,4Xs,Purse Seine
564403,2023-08-29,241,Scots Bay,45.19805556,-64.85777778,2023-08-30,242,Scots Bay ,NA,NA,40,1,complete.returns,,4Xr,4Xs,Purse Seine
564002,2023-08-28,240,Scots Bay,45.14111111,-65.05194444,2023-08-29,241,Scots Bay ,NA,NA,102,1,complete.returns,,4Xr,4Xs,Purse Seine
564010,2023-08-28,240,Scots Bay,45.14111111,-65.05194444,2023-08-29,241,Scots Bay ,NA,NA,102,1,complete.returns,,4Xr,4Xs,Purse Seine
577897,2023-09-06,249,Scots Bay,45.15833333,-65.01138889,2023-09-11,254,Scots Bay ,NA,NA,165,5,complete.returns,,4Xr,4Xs,Purse Seine
569644,2023-08-30,242,Long Island,44.295,-66.42,2023-09-11,254,Scots Bay ,NA,NA,165,12,complete.returns,,4Xr,4Xs,Purse Seine
530126,2023-09-07,250,Scots Bay,45.11111111,-65.10277778,2023-09-11,254,Scots Bay ,NA,NA,165,4,complete.returns,,4Xr,4Xs,Purse Seine
577865,2023-09-06,249,Scots Bay,45.15833333,-65.01138889,2023-09-11,254,Scots Bay ,NA,NA,165,5,complete.returns,,4Xr,4Xs,Purse Seine
530012,2023-09-07,250,Scots Bay,45.11111111,-65.10277778,2023-09-11,254,Scots Bay ,NA,NA,165,4,complete.returns,,4Xr,4Xs,Purse Seine
564442,2023-08-29,241,Scots Bay,45.19805556,-64.85777778,2023-09-07,250,Scots Bay ,NA,NA,165,9,complete.returns,,4Xr,4Xs,Purse Seine
471605,2023-08-28,240,Scots Bay,45.1925,-64.8775,2023-08-30,242,Scots Bay ,NA,NA,39,2,complete.returns,,4Xr,4Xs,Purse Seine
471705,2023-08-28,240,Scots Bay,45.1633,-64.9931,2023-08-30,242,Scots Bay ,NA,NA,39,2,complete.returns,,4Xr,4Xs,Purse Seine
564317,2023-08-29,241,Scots Bay,45.19805556,-64.85777778,2023-08-30,242,Scots Bay ,NA,NA,39,1,complete.returns,,4Xr,4Xs,Purse Seine
564346,2023-08-29,241,Scots Bay,45.19805556,-64.85777778,2023-08-30,242,Scots Bay ,NA,NA,39,1,complete.returns,,4Xr,4Xs,Purse Seine
564465,2023-08-29,241,Scots Bay,45.19805556,-64.85777778,2023-09-15,258,Scots Bay ,NA,NA,116,17,complete.returns,,4Xr,4Xs,Purse Seine 
564234,2023-08-28,240,Scots Bay,45.14111111,-65.05194444,2023-08-29,241,Scots Bay ,NA,NA,102,1,complete.returns,,4Xr,4Xs,Purse Seine
567844,2023-09-10,253,Scots Bay,45.13833333,-65.0175,2023-09-26,269,Scots Bay ,NA,NA,136,16,complete.returns,,4Xr,4Xs,Purse Seine 
577890,2023-09-06,249,Scots Bay,45.15833333,-65.01138889,2023-09-26,269,Scots Bay ,NA,NA,136,20,complete.returns,,4Xr,4Xs,Purse Seine 
567940,2023-09-10,253,Scots Bay,45.13833333,-65.0175,2023-09-26,269,Scots Bay ,NA,NA,136,16,complete.returns,,4Xr,4Xs,Purse Seine
528553,2023-09-11,254,Scots Bay,45.14333333,-65.03972222,2023-09-26,269,Scots Bay ,NA,NA,136,15,complete.returns,,4Xr,4Xs,Purse Seine 
567948,2023-09-10,253,Scots Bay,45.13833333,-65.0175,2023-09-25,268,Scots Bay ,NA,NA,126,15,complete.returns,,4Xr,4Xs,Purse Seine 
567858,2023-09-10,253,Scots Bay,45.13833333,-65.0175,2023-09-25,268,Scots Bay ,NA,NA,126,15,complete.returns,,4Xr,4Xs,Purse Seine
569797,2023-09-12,255,Long Island,44.29472222,-66.34027778,2023-09-25,268,Scots Bay ,NA,NA,126,13,complete.returns,,4Xr,4Xs,Purse Seine 
567780,2023-09-10,253,Scots Bay,45.13833333,-65.0175,2023-09-25,268,Scots Bay ,NA,NA,126,15,complete.returns,,4Xr,4Xs,Purse Seine 
528601,2023-09-11,254,Scots Bay,45.14333333,-65.03972222,2023-09-25,268,Scots Bay ,NA,NA,126,14,complete.returns,,4Xr,4Xs,Purse Seine 
528701,2023-09-11,254,Scots Bay,45.14333333,-65.03972222,2023-09-25,268,Scots Bay ,NA,NA,126,14,complete.returns,,4Xr,4Xs,Purse Seine
567922,2023-09-10,253,Scots Bay,45.13833333,-65.0175,2023-09-25,268,Scots Bay ,NA,NA,126,15,complete.returns,,4Xr,4Xs,Purse Seine 
567759,2023-09-10,253,Scots Bay,45.13833333,-65.0175,2023-09-26,269,Scots Bay ,NA,NA,43,16,complete.returns,,4Xr,4Xs,Purse Seine
567848,2023-09-10,253,Scots Bay,45.13833333,-65.0175,2023-09-26,269,Scots Bay ,NA,NA,43,16,complete.returns,,4Xr,4Xs,Purse Seine
528137,2023-09-05,248,German Bank,43.26666667,-66.36638889,2023-09-07,250,Scots Bay ,NA,NA,NA,2,complete.returns,,4Xq,4Xs,Purse Seine
567428,2023-09-03,246,German Bank,43.27138889,-66.37361111,2023-09-07,250,Scots Bay ,NA,NA,NA,4,complete.returns,,4Xq,4Xs,Purse Seine
471466,2023-08-28,240,Scots Bay,45.1925,-64.8775,2023-08-29,241,Scots Bay ,NA,NA,NA,1,complete.returns,,4Xr,4Xs,Purse Seine
564145,2023-08-28,240,Scots Bay,45.14111111,-65.05194444,2023-08-29,241,Scots Bay ,NA,NA,NA,1,complete.returns,,4Xr,4Xs,Purse Seine
564713,2023-08-28,240,Scots Bay,45.18027778,-64.95611111,2023-08-30,242,Scots Bay ,NA,NA,NA,2,complete.returns,,4Xr,4Xs,Purse Seine
564637,2023-08-29,241,Scots Bay,45.19805556,-64.85777778,2023-08-30,242,Scots Bay ,NA,NA,NA,1,complete.returns,,4Xr,4Xs,Purse Seine
564334,2023-08-29,241,Scots Bay,45.19805556,-64.85777778,2023-08-30,242,Scots Bay ,NA,NA,NA,1,complete.returns,,4Xr,4Xs,Purse Seine
564312,2023-08-29,241,Scots Bay,45.19805556,-64.85777778,2023-08-30,242,Scots Bay ,NA,NA,NA,1,complete.returns,,4Xr,4Xs,Purse Seine
564783,2023-08-28,240,Scots Bay,45.18027778,-64.95611111,2023-08-30,242,Scots Bay ,NA,NA,NA,2,complete.returns,,4Xr,4Xs,Purse Seine
564604,2023-08-29,241,Scots Bay,45.19805556,-64.85777778,2023-08-30,242,Scots Bay ,NA,NA,NA,1,complete.returns,,4Xr,4Xs,Purse Seine
