Vessel,Transect.No.,Date.Time.Start,Date.Time.End,Start.Lon,Start.Lat,End.Lon,End.Lat,Dist..km.,Type,Survey,Location,Distance,Start,End,Duration,Speed,Year,Date
FM,NA,NA,NA,-65.23333333,45.0709381,-64.7268,45.24768095,NA,Plan,15,SB,44.362153273053224,NA,NA,NA,NA,NA,NA
MS,NA,NA,NA,-65.23333333,45.08689286,-64.74316667,45.25834524,NA,Plan,15,SB,42.9414868464386,NA,NA,NA,NA,NA,NA
C1,NA,NA,NA,-65.23333333,45.10284762,-64.75953333,45.26900952,NA,Plan,15,SB,41.52140804030672,NA,NA,NA,NA,NA,NA
LM,NA,NA,NA,-65.23333333,45.11880238,-64.7759,45.27967381,NA,Plan,15,SB,40.101921243815,NA,NA,NA,NA,NA,NA
FM,NA,NA,NA,-65.23333333,45.13475714,-64.79226667,45.2903381,NA,Plan,15,SB,38.6830321537997,NA,NA,NA,NA,NA,NA
MS,NA,NA,NA,-65.23333333,45.1507119,-64.80863333,45.30100238,NA,Plan,15,SB,37.26474726276473,NA,NA,NA,NA,NA,NA
C1,NA,NA,NA,-65.23333333,45.16666667,-64.825,45.31166667,NA,Plan,15,SB,35.84707290841503,NA,NA,NA,NA,NA,NA
BP,NA,NA,NA,-64.69133333,45.22458333,-64.55,45.26375,NA,Plan,15,SB,11.904658471060143,NA,NA,NA,NA,NA,NA
BP,NA,NA,NA,-64.71327778,45.23927778,-64.55,45.28527778,NA,Plan,15,SB,13.780154115879439,NA,NA,NA,NA,NA,NA
BP,NA,NA,NA,-64.73522222,45.25397222,-64.55,45.30680556,NA,Plan,15,SB,15.654979051649567,NA,NA,NA,NA,NA,NA
BP,NA,NA,NA,-64.75716667,45.26866667,-64.55,45.32833333,NA,Plan,15,SB,17.52902561099528,NA,NA,NA,NA,NA,NA
LJ,NA,NA,NA,-65.05,45.25,-64.83333333,45.31666667,NA,Plan,15,SB,18.522072044965643,NA,NA,NA,NA,NA,NA
LJ,NA,NA,NA,-65.05,45.26305,-64.85,45.32445,NA,Plan,15,SB,17.088491673272745,NA,NA,NA,NA,NA,NA
LJ,NA,NA,NA,-65.05,45.27611667,-64.86666667,45.33221667,NA,Plan,15,SB,15.653881253174083,NA,NA,NA,NA,NA,NA
LJ,NA,NA,NA,-65.05,45.28916667,-64.88333333,45.34,NA,Plan,15,SB,14.22121072099839,NA,NA,NA,NA,NA,NA
