Vessel,Transect.No.,Date.Time.Start,Date.Time.End,Start.Lon,Start.Lat,End.Lon,End.Lat,Dist..km.,Type,Survey,Location,Distance,Start,End,Duration,Speed,Year,Date
LM,T03,2023-07-17T03:26:29Z,2023-07-17T04:30:08Z,-65.0519071,45.27593376,-64.86630308,45.33217301,15.94984594,Actual,5,SB,15.94984594,2023-07-17T03:26:29Z,2023-07-17T04:30:08Z,3819,8.118342113644829,2023,2023-07-16
LM,T04,2023-07-17T04:36:44Z,2023-07-17T05:32:42Z,-64.88415054,45.33966903,-65.04962739,45.2887126,14.224564409999992,Actual,5,SB,14.224564409999992,2023-07-17T04:36:44Z,2023-07-17T05:32:42Z,3358,8.234150471332455,2023,2023-07-17
C1,T01,2023-07-17T01:31:26Z,2023-07-17T02:16:51Z,-64.69164445,45.22558783,-64.55226979,45.26398527,12.192881589999999,Actual,5,SB,12.192881589999999,2023-07-17T01:31:26Z,2023-07-17T02:16:51Z,2725,8.697618697213064,2023,2023-07-16
C1,T02,2023-07-17T02:25:24Z,2023-07-17T03:17:00Z,-64.55361541,45.28421667,-64.70981556,45.23964417,13.537830189999998,Actual,5,SB,13.537830189999998,2023-07-17T02:25:24Z,2023-07-17T03:17:00Z,3096,8.499798396811883,2023,2023-07-16
C1,T03,2023-07-17T03:30:45Z,2023-07-17T04:29:11Z,-64.72612504,45.25673032,-64.55307279,45.30593049,15.048632140000002,Actual,5,SB,15.048632140000002,2023-07-17T03:30:45Z,2023-07-17T04:29:11Z,3506,8.343449258133942,2023,2023-07-16
C1,T04,2023-07-17T04:37:38Z,2023-07-17T05:46:22Z,-64.55074895,45.32762611,-64.75503985,45.26979174,17.700082129999995,Actual,5,SB,17.700082129999995,2023-07-17T04:37:38Z,2023-07-17T05:46:22Z,4124,8.342901951401355,2023,2023-07-17
LB,NA,NA,NA,-65.23333333,45.03636667,-64.68106667,45.21621667,NA,Plan,5,SB,47.77303993942598,NA,NA,NA,NA,NA,NA
LJ,NA,NA,NA,-65.23333333,45.05498095,-64.70162857,45.22985238,NA,Plan,5,SB,46.06412547753003,NA,NA,NA,NA,NA,NA
FM,NA,NA,NA,-65.23333333,45.07359524,-64.72219048,45.2434881,NA,Plan,5,SB,44.35677780510643,NA,NA,NA,NA,NA,NA
SL,NA,NA,NA,-65.23333333,45.09220952,-64.74275238,45.25712381,NA,Plan,5,SB,42.651083040111104,NA,NA,NA,NA,NA,NA
LB,NA,NA,NA,-65.23333333,45.11082381,-64.76331429,45.27075952,NA,Plan,5,SB,40.94713786452457,NA,NA,NA,NA,NA,NA
LJ,NA,NA,NA,-65.23333333,45.1294381,-64.78387619,45.28439524,NA,Plan,5,SB,39.24506014072086,NA,NA,NA,NA,NA,NA
FM,NA,NA,NA,-65.23333333,45.14805238,-64.8044381,45.29803095,NA,Plan,5,SB,37.54498413916434,NA,NA,NA,NA,NA,NA
SL,NA,NA,NA,-65.23333333,45.16666667,-64.825,45.31166667,NA,Plan,5,SB,35.84707290841503,NA,NA,NA,NA,NA,NA
C1,NA,NA,NA,-64.69133333,45.22458333,-64.55,45.26375,NA,Plan,5,SB,11.904658471060143,NA,NA,NA,NA,NA,NA
C1,NA,NA,NA,-64.71327778,45.23927778,-64.55,45.28527778,NA,Plan,5,SB,13.780154115879439,NA,NA,NA,NA,NA,NA
C1,NA,NA,NA,-64.73522222,45.25397222,-64.55,45.30680556,NA,Plan,5,SB,15.654979051649567,NA,NA,NA,NA,NA,NA
C1,NA,NA,NA,-64.75716667,45.26866667,-64.55,45.32833333,NA,Plan,5,SB,17.52902561099528,NA,NA,NA,NA,NA,NA
LM,NA,NA,NA,-65.05,45.25,-64.83333333,45.31666667,NA,Plan,5,SB,18.522072044965643,NA,NA,NA,NA,NA,NA
LM,NA,NA,NA,-65.05,45.26305,-64.85,45.32445,NA,Plan,5,SB,17.088491673272745,NA,NA,NA,NA,NA,NA
LM,NA,NA,NA,-65.05,45.27611667,-64.86666667,45.33221667,NA,Plan,5,SB,15.653881253174083,NA,NA,NA,NA,NA,NA
LM,NA,NA,NA,-65.05,45.28916667,-64.88333333,45.34,NA,Plan,5,SB,14.22121072099839,NA,NA,NA,NA,NA,NA
