Vessel,Transect.No.,Date.Time.Start,Date.Time.End,Start.Lon,Start.Lat,End.Lon,End.Lat,Dist..km.,Type,Survey,Location,Distance,Start,End,Duration,Speed,Year,Date
BP,NA,NA,NA,-65.23333333,45.08689286,-64.74316667,45.25834524,NA,Plan,2,SB,42.94148685,NA,NA,NA,NA,NA,NA
BP,NA,NA,NA,-64.73522222,45.25397222,-64.55,45.30680556,NA,Plan,2,SB,15.65497905,NA,NA,NA,NA,NA,NA
BP,NA,NA,NA,-65.23333333,45.10284762,-64.75953333,45.26900952,NA,Plan,2,SB,41.52140804,NA,NA,NA,NA,NA,NA
BP,NA,NA,NA,-64.75716667,45.26866667,-64.55,45.32833333,NA,Plan,2,SB,17.52902561,NA,NA,NA,NA,NA,NA
C1,NA,NA,NA,-65.23333333,45.16666667,-64.825,45.31166667,NA,Plan,2,SB,35.84707291,NA,NA,NA,NA,NA,NA
C1,NA,NA,NA,-65.05,45.25,-64.83333333,45.31666667,NA,Plan,2,SB,18.52207204,NA,NA,NA,NA,NA,NA
C1,NA,NA,NA,-65.05,45.26305,-64.85,45.32445,NA,Plan,2,SB,17.08849167,NA,NA,NA,NA,NA,NA
C1,NA,NA,NA,-65.05,45.27611667,-64.86666667,45.33221667,NA,Plan,2,SB,15.65388125,NA,NA,NA,NA,NA,NA
C1,NA,NA,NA,-65.05,45.28916667,-64.88333333,45.34,NA,Plan,2,SB,14.22121072,NA,NA,NA,NA,NA,NA
LM,NA,NA,NA,-65.23333333,45.05498333,-64.71043333,45.23701667,NA,Plan,2,SB,45.78340386,NA,NA,NA,NA,NA,NA
LM,NA,NA,NA,-64.69133333,45.22458333,-64.55,45.26375,NA,Plan,2,SB,11.90465847,NA,NA,NA,NA,NA,NA
LM,NA,NA,NA,-65.23333333,45.0709381,-64.7268,45.24768095,NA,Plan,2,SB,44.36215327,NA,NA,NA,NA,NA,NA
LM,NA,NA,NA,-64.71327778,45.23927778,-64.55,45.28527778,NA,Plan,2,SB,13.78015412,NA,NA,NA,NA,NA,NA
MS,NA,NA,NA,-65.23333333,45.11880238,-64.7759,45.27967381,NA,Plan,2,SB,40.10192124,NA,NA,NA,NA,NA,NA
MS,NA,NA,NA,-65.23333333,45.13475714,-64.79226667,45.2903381,NA,Plan,2,SB,38.68303215,NA,NA,NA,NA,NA,NA
MS,NA,NA,NA,-65.23333333,45.1507119,-64.80863333,45.30100238,NA,Plan,2,SB,37.26474726,NA,NA,NA,NA,NA,NA
