Vessel,Transect.No.,Date.Time.Start,Date.Time.End,Start.Lon,Start.Lat,End.Lon,End.Lat,Dist..km.,Type,Survey,Location,Distance,Start,End,Duration,Speed,Year,Date
TM,T03,2023-06-07T03:11:14Z,2023-06-07T04:16:39Z,-64.73706509,45.25471164,-64.55003742,45.30772044,15.875510329999997,Actual,2,SB,15.875510329999997,2023-06-07T03:11:14Z,2023-06-07T04:16:39Z,3925.0000000000005,7.862280764297374,2023,2023-06-06
TM,T04,2023-06-07T04:26:27Z,2023-06-07T06:01:52Z,-64.54750443,45.32919911,-64.75446543,45.26837819,17.71976726000001,Actual,2,SB,17.71976726000001,2023-06-07T04:26:27Z,2023-06-07T06:01:52Z,5725,6.016487753830291,2023,2023-06-07
BP,NA,NA,NA,-65.053,45.245,-64.828,45.315,NA,Plan,2,SB,19.26987478757812,NA,NA,NA,NA,NA,NA
BP,NA,NA,NA,-65.053,45.26033333,-64.84533333,45.32433333,NA,Plan,2,SB,17.754908166722906,NA,NA,NA,NA,NA,NA
BP,NA,NA,NA,-65.053,45.27566667,-64.86266667,45.33366667,NA,Plan,2,SB,16.240725430303712,NA,NA,NA,NA,NA,NA
BP,NA,NA,NA,-65.053,45.291,-64.88,45.343,NA,Plan,2,SB,14.727406899431575,NA,NA,NA,NA,NA,NA
C1,NA,NA,NA,-65.23333333,45.07359524,-64.72219048,45.2434881,NA,Plan,2,SB,44.35677780510643,NA,NA,NA,NA,NA,NA
C1,NA,NA,NA,-65.23333333,45.14805238,-64.8044381,45.29803095,NA,Plan,2,SB,37.54498413916434,NA,NA,NA,NA,NA,NA
FM,NA,NA,NA,-65.23333333,45.09220952,-64.74275238,45.25712381,NA,Plan,2,SB,42.651083040111104,NA,NA,NA,NA,NA,NA
FM,NA,NA,NA,-65.23333333,45.16666667,-64.825,45.31166667,NA,Plan,2,SB,35.84707290841503,NA,NA,NA,NA,NA,NA
MS,NA,NA,NA,-65.23333333,45.05498095,-64.70162857,45.22985238,NA,Plan,2,SB,46.06412547753003,NA,NA,NA,NA,NA,NA
MS,NA,NA,NA,-65.23333333,45.1294381,-64.78387619,45.28439524,NA,Plan,2,SB,39.24506014072086,NA,NA,NA,NA,NA,NA
SL,NA,NA,NA,-65.23333333,45.03636667,-64.68106667,45.21621667,NA,Plan,2,SB,47.77303993942598,NA,NA,NA,NA,NA,NA
SL,NA,NA,NA,-65.23333333,45.11082381,-64.76331429,45.27075952,NA,Plan,2,SB,40.94713786452457,NA,NA,NA,NA,NA,NA
TM,NA,NA,NA,-64.69133333,45.22458333,-64.55,45.26375,NA,Plan,2,SB,11.904658471060143,NA,NA,NA,NA,NA,NA
TM,NA,NA,NA,-64.71327778,45.23927778,-64.55,45.28527778,NA,Plan,2,SB,13.780154115879439,NA,NA,NA,NA,NA,NA
TM,NA,NA,NA,-64.73522222,45.25397222,-64.55,45.30680556,NA,Plan,2,SB,15.654979051649567,NA,NA,NA,NA,NA,NA
TM,NA,NA,NA,-64.75716667,45.26866667,-64.55,45.32833333,NA,Plan,2,SB,17.52902561099528,NA,NA,NA,NA,NA,NA
