Plant,Method ,Date,Vessel,Lat,Lon,Ground,Fat,FishLength(cm),FishWeight(g)
Sea Life,1,18-Aug-20,Lady Melissa,43.27,66.26,German Bank,11,20.32,72
Sea Life,1,18-Aug-20,Lady Melissa,43.27,66.26,German Bank,11,20.32,78
Sea Life,1,18-Aug-20,Lady Melissa,43.27,66.26,German Bank,11,20.32,80
Sea Life,1,18-Aug-20,Sealife II,43.27,66.26,German Bank,13.2,22.86,96
Sea Life,1,18-Aug-20,Sealife II,43.27,66.26,German Bank,13.2,22.86,95
Sea Life,1,18-Aug-20,Sealife II,43.27,66.26,German Bank,14.8,22.86,107
Sea Life,1,18-Aug-20,Sealife II,43.27,66.26,German Bank,14.8,22.86,106
Sea Life,1,18-Aug-20,Sealife II,43.27,66.26,German Bank,12.6,22.86,88
Sea Life,1,18-Aug-20,Sealife II,43.27,66.26,German Bank,12.6,22.86,90
Sea Life,1,18-Aug-20,Sealife II,43.27,66.26,German Bank,10.6,20.32,69
Sea Life,1,18-Aug-20,Sealife II,43.27,66.26,German Bank,10.6,20.32,79
Sea Life,1,18-Aug-20,Sealife II,43.27,66.26,German Bank,10.6,20.32,71
Sea Life,1,18-Aug-20,Sealife II,43.27,66.26,German Bank,11.4,22.86,100
Sea Life,1,18-Aug-20,Sealife II,43.27,66.26,German Bank,9.2,20.32,80
Sea Life,1,19-Aug-20,Lady Janice,43.27,66.23,German Bank,15.4,25.4,181
Sea Life,1,19-Aug-20,Lady Janice,43.27,66.23,German Bank,17.2,25.4,178
Sea Life,1,19-Aug-20,Lady Janice,43.27,66.23,German Bank,17.2,25.4,175
Sea Life,1,19-Aug-20,Lady Janice,43.27,66.23,German Bank,12.4,25.4,143
Sea Life,1,19-Aug-20,Lady Janice,43.27,66.23,German Bank,12.4,25.4,151
Sea Life,1,19-Aug-20,Lady Janice,43.27,66.23,German Bank,15.6,25.4,176
Sea Life,1,19-Aug-20,Lady Janice,43.27,66.23,German Bank,15.6,25.4,156
Sea Life,1,19-Aug-20,Lady Melissa,43.27,66.23,German Bank,16.4,22.86,127
Sea Life,1,19-Aug-20,Lady Melissa,43.27,66.23,German Bank,16.4,22.86,130
Sea Life,1,19-Aug-20,Lady Melissa,43.27,66.23,German Bank,14,20.32,90
Sea Life,1,19-Aug-20,Lady Melissa,43.27,66.23,German Bank,14,20.32,93
Sea Life,1,19-Aug-20,Lady Melissa,43.27,66.23,German Bank,12.4,20.32,80
Sea Life,1,19-Aug-20,Lady Melissa,43.27,66.23,German Bank,12.4,20.32,75
Sea Life,1,19-Aug-20,Lady Melissa,43.27,66.23,German Bank,8.8,20.32,74
Sea Life,1,19-Aug-20,Lady Melissa,43.27,66.23,German Bank,8.8,20.32,73
Sea Life,1,19-Aug-20,Lady Melissa,43.27,66.23,German Bank,13.4,22.86,115
Sea Life,1,19-Aug-20,Lady Melissa,43.27,66.23,German Bank,13.4,22.86,103
Sea Life,1,19-Aug-20,Lady Melissa,43.27,66.23,German Bank,10.8,20.32,89
Sea Life,1,19-Aug-20,Lady Melissa,43.27,66.23,German Bank,10.8,20.32,77
Sea Life,1,19-Aug-20,Lady Melissa,43.27,66.23,German Bank,13.4,20.32,65
Sea Life,1,19-Aug-20,Lady Melissa,43.27,66.23,German Bank,13.4,20.32,74
Sea Life,1,19-Aug-20,Lady Melissa,43.27,66.23,German Bank,13.4,20.32,72
Sea Life,1,19-Aug-20,Lady Melissa,43.27,66.23,German Bank,11.4,20.32,78
Sea Life,1,19-Aug-20,Lady Melissa,43.27,66.23,German Bank,11.4,20.32,74
Sea Life,1,19-Aug-20,Lady Melissa,43.27,66.23,German Bank,11.4,20.32,75
Sea Life,1,20-Aug-20,Lady Janice,44.3N,66.22,Long Island,8.4,20.32,63
Sea Life,1,20-Aug-20,Lady Janice,44.3N,66.22,Long Island,8.4,20.32,65
Sea Life,1,20-Aug-20,Lady Janice,44.3N,66.22,Long Island,8.4,20.32,66
Sea Life,1,20-Aug-20,Lady Janice,44.3N,66.22,Long Island,11.6,20.32,68
Sea Life,1,20-Aug-20,Lady Janice,44.3N,66.22,Long Island,11.6,20.32,72
Sea Life,1,20-Aug-20,Lady Janice,44.3N,66.22,Long Island,11.6,20.32,65
Sea Life,1,20-Aug-20,Lady Janice,44.3N,66.22,Long Island,15.2,20.32,59
Sea Life,1,20-Aug-20,Lady Janice,44.3N,66.22,Long Island,15.2,20.32,66
Sea Life,1,20-Aug-20,Lady Janice,44.3N,66.22,Long Island,15.2,20.32,60
Sea Life,1,20-Aug-20,Lady Janice,44.3N,66.22,Long Island,11,20.32,59
Sea Life,1,20-Aug-20,Lady Janice,44.3N,66.22,Long Island,11,20.32,73
Sea Life,1,20-Aug-20,Lady Janice,44.3N,66.22,Long Island,11,20.32,61
Sea Life,1,20-Aug-20,Lady Melissa,44.3N,66.22,Long Island,11.4,20.32,67
Sea Life,1,20-Aug-20,Lady Melissa,44.3N,66.22,Long Island,11.4,20.32,72
Sea Life,1,20-Aug-20,Lady Melissa,44.3N,66.22,Long Island,11.4,20.32,70
Sea Life,1,20-Aug-20,Lady Melissa,44.3N,66.22,Long Island,10.6,20.32,65
Sea Life,1,20-Aug-20,Lady Melissa,44.3N,66.22,Long Island,10.6,20.32,56
Sea Life,1,20-Aug-20,Lady Melissa,44.3N,66.22,Long Island,10.6,20.32,61
Sea Life,1,20-Aug-20,Lady Melissa,44.3N,66.22,Long Island,11.4,20.32,79
Sea Life,1,20-Aug-20,Lady Melissa,44.3N,66.22,Long Island,11.4,20.32,61
Sea Life,1,20-Aug-20,Lady Melissa,44.3N,66.22,Long Island,11.4,20.32,74
Sea Life,1,20-Aug-20,Lady Melissa,44.3N,66.22,Long Island,9.6,17.78,54
Sea Life,1,20-Aug-20,Lady Melissa,44.3N,66.22,Long Island,9.6,17.78,52
Sea Life,1,20-Aug-20,Lady Melissa,44.3N,66.22,Long Island,9.6,17.78,63
Sea Life,1,21-Aug-20,Lady Janice,43.31,66.29,German Bank,18,27.94,204
Sea Life,1,21-Aug-20,Lady Melissa,43.31,66.29,German Bank,13.2,22.86,102
Sea Life,1,21-Aug-20,Lady Melissa,43.31,66.29,German Bank,13.2,22.86,115
Sea Life,1,21-Aug-20,Lady Melissa,43.31,66.29,German Bank,11.6,20.32,74
Sea Life,1,21-Aug-20,Lady Melissa,43.31,66.29,German Bank,11.6,20.32,83
Sea Life,1,21-Aug-20,Lady Melissa,43.31,66.29,German Bank,13,22.86,116
Sea Life,1,21-Aug-20,Lady Melissa,43.31,66.29,German Bank,13,22.86,122
Sea Life,1,21-Aug-20,Lady Melissa,43.31,66.29,German Bank,8,20.32,72
Sea Life,1,21-Aug-20,Lady Melissa,43.31,66.29,German Bank,8,20.32,74
Sea Life,1,21-Aug-20,Lady Melissa,43.31,66.29,German Bank,16.6,27.94,200
Sea Life,1,21-Aug-20,Lady Melissa,43.31,66.29,German Bank,17.6,27.94,195
Sea Life,1,21-Aug-20,Lady Melissa,43.31,66.29,German Bank,15.2,27.94,186
Sea Life,1,21-Aug-20,Lady Melissa,43.31,66.29,German Bank,15,25.4,168
Sea Life,1,21-Aug-20,Lady Melissa,43.31,66.29,German Bank,15,25.4,145
Sea Life,1,21-Aug-20,Lady Melissa,43.31,66.29,German Bank,11.8,25.4,128
Sea Life,1,21-Aug-20,Lady Melissa,43.31,66.29,German Bank,11.8,25.4,139
Sea Life,1,21-Aug-20,Lady Melissa,43.31,66.29,German Bank,14.2,22.86,87
Sea Life,1,21-Aug-20,Lady Melissa,43.31,66.29,German Bank,14.2,22.86,97
Sea Life,1,21-Aug-20,Lady Melissa,43.31,66.29,German Bank,10,20.32,80
Sea Life,1,21-Aug-20,Lady Melissa,43.31,66.29,German Bank,10,20.32,77
Sea Life,1,21-Aug-20,Lady Melissa,43.31,66.29,German Bank,10,20.32,70
Sea Life,1,24-Aug-20,Lady Janice,45.11,65,Scots Bay,11.6,25.4,125
Sea Life,1,24-Aug-20,Lady Janice,45.11,65,Scots Bay,11.6,25.4,139
Sea Life,1,24-Aug-20,Lady Janice,45.11,65,Scots Bay,11,25.4,150
Sea Life,1,24-Aug-20,Lady Janice,45.11,65,Scots Bay,11,25.4,151
Sea Life,1,24-Aug-20,Lady Janice,45.11,65,Scots Bay,15,25.4,174
Sea Life,1,24-Aug-20,Lady Janice,45.11,65,Scots Bay,15,25.4,169
Sea Life,1,24-Aug-20,Lady Janice,45.11,65,Scots Bay,8.4,25.4,130
Sea Life,1,24-Aug-20,Lady Janice,45.11,65,Scots Bay,8.4,25.4,144
Sea Life,1,24-Aug-20,Lady Janice,45.11,65,Scots Bay,10.6,25.4,139
Sea Life,1,24-Aug-20,Lady Janice,45.11,65,Scots Bay,10.6,25.4,148
Sea Life,1,24-Aug-20,Lady Janice,45.11,65,Scots Bay,13.2,27.94,160
Sea Life,1,24-Aug-20,Lady Janice,45.11,65,Scots Bay,16,27.94,173
Sea Life,1,24-Aug-20,Lady Janice,45.11,65,Scots Bay,15.6,27.94,182
Sea Life,1,24-Aug-20,Lady Melissa,45.11,65,Scots Bay,15.6,25.4,198
Sea Life,1,24-Aug-20,Lady Melissa,45.11,65,Scots Bay,11.6,27.94,204
Sea Life,1,24-Aug-20,Lady Melissa,45.11,65,Scots Bay,15.8,25.4,185
Sea Life,1,24-Aug-20,Lady Melissa,45.11,65,Scots Bay,15.8,25.4,178
Sea Life,1,24-Aug-20,Lady Melissa,45.11,65,Scots Bay,11,25.4,154
Sea Life,1,24-Aug-20,Lady Melissa,45.11,65,Scots Bay,11,25.4,151
Sea Life,1,24-Aug-20,Sealife II,45.11,65,Scots Bay,14.2,25.4,164
Sea Life,1,24-Aug-20,Sealife II,45.11,65,Scots Bay,14.2,25.4,163
Sea Life,1,24-Aug-20,Sealife II,45.11,65,Scots Bay,11.6,25.4,146
Sea Life,1,24-Aug-20,Sealife II,45.11,65,Scots Bay,11.6,25.4,165
Sea Life,1,24-Aug-20,Sealife II,45.11,65,Scots Bay,16.2,22.86,126
Sea Life,1,24-Aug-20,Sealife II,45.11,65,Scots Bay,16.2,22.86,122
Sea Life,1,24-Aug-20,Sealife II,45.11,65,Scots Bay,15.4,25.4,154
Sea Life,1,24-Aug-20,Sealife II,45.11,65,Scots Bay,15.4,25.4,141
Sea Life,1,25-Aug-20,Lady Janice,45.1,65.02,Scots Bay,11.4,25.4,150
Sea Life,1,25-Aug-20,Lady Melissa,45.1,65.02,Scots Bay,14.2,25.4,187
Sea Life,1,25-Aug-20,Lady Melissa,45.1,65.02,Scots Bay,14.2,25.4,173
Sea Life,1,25-Aug-20,Lady Melissa,45.1,65.02,Scots Bay,12.4,27.94,206
Sea Life,1,25-Aug-20,Lady Melissa,45.1,65.02,Scots Bay,9.6,25.4,167
Sea Life,1,25-Aug-20,Lady Melissa,45.1,65.02,Scots Bay,9.6,25.4,148
Sea Life,1,25-Aug-20,Lady Melissa,45.1,65.02,Scots Bay,12,25.4,184
Sea Life,1,25-Aug-20,Lady Melissa,45.1,65.02,Scots Bay,12,25.4,172
Sea Life,1,25-Aug-20,Lady Melissa,45.1,65.02,Scots Bay,11.4,25.4,149
Sea Life,1,25-Aug-20,Lady Melissa,45.1,65.02,Scots Bay,11.6,27.94,135
Sea Life,1,25-Aug-20,Lady Melissa,45.1,65.02,Scots Bay,11.6,27.94,182
Sea Life,1,25-Aug-20,Lady Melissa,45.1,65.02,Scots Bay,15.6,27.94,197
Sea Life,1,25-Aug-20,Lady Melissa,45.1,65.02,Scots Bay,8.8,27.94,217
Sea Life,1,26-Aug-20,Andrew and Deane,,,Money Cove,13.6,17.78,62
Sea Life,1,26-Aug-20,Andrew and Deane,,,Money Cove,13.6,17.78,61
Sea Life,1,26-Aug-20,Andrew and Deane,,,Money Cove,13.6,17.78,75
Sea Life,1,26-Aug-20,Andrew and Deane,,,Money Cove,12.8,17.78,57
Sea Life,1,26-Aug-20,Andrew and Deane,,,Money Cove,12.8,17.78,56
Sea Life,1,26-Aug-20,Andrew and Deane,,,Money Cove,12.8,17.78,55
Sea Life,1,26-Aug-20,Andrew and Deane,,,Money Cove,8.2,17.78,53
Sea Life,1,26-Aug-20,Andrew and Deane,,,Money Cove,8.2,17.78,48
Sea Life,1,26-Aug-20,Andrew and Deane,,,Money Cove,8.2,17.78,44
Sea Life,1,26-Aug-20,Andrew and Deane,,,Money Cove,12.8,17.78,59
Sea Life,1,26-Aug-20,Andrew and Deane,,,Money Cove,12.8,17.78,59
Sea Life,1,26-Aug-20,Andrew and Deane,,,Money Cove,12.8,17.78,66
Sea Life,1,26-Aug-20,Sealife II,45.12,64.56,Scots Bay,13,25.4,205
Sea Life,1,26-Aug-20,Sealife II,45.12,64.56,Scots Bay,10.8,27.94,221
Sea Life,1,26-Aug-20,Sealife II,45.12,64.56,Scots Bay,9.2,27.94,189
Sea Life,1,26-Aug-20,Sealife II,45.12,64.56,Scots Bay,8,27.94,197
Sea Life,1,29-Aug-20,Senater Neil,,,Ship Head Cove,9,17.78,60
Sea Life,1,29-Aug-20,Senater Neil,,,Ship Head Cove,9,17.78,54
Sea Life,1,29-Aug-20,Senater Neil,,,Ship Head Cove,9,17.78,45
Sea Life,1,29-Aug-20,Senater Neil,,,Ship Head Cove,11.2,17.78,59
Sea Life,1,29-Aug-20,Senater Neil,,,Ship Head Cove,11.2,20.32,57
Sea Life,1,29-Aug-20,Senater Neil,,,Ship Head Cove,11.2,20.32,52
Sea Life,1,29-Aug-20,Senater Neil,,,Ship Head Cove,9.8,20.32,45
Sea Life,1,29-Aug-20,Senater Neil,,,Ship Head Cove,9.8,17.78,40
Sea Life,1,29-Aug-20,Senater Neil,,,Ship Head Cove,9.8,17.78,41
Sea Life,1,29-Aug-20,Senater Neil,,,Ship Head Cove,10.4,17.78,44
Sea Life,1,29-Aug-20,Senater Neil,,,Ship Head Cove,10.4,17.78,49
Sea Life,1,29-Aug-20,Senater Neil,,,Ship Head Cove,10.4,17.78,53
Sea Life,1,02-Sep-20,Lady Janice,43.16,66.19,German Bank,11.6,25.4,163
Sea Life,1,02-Sep-20,Lady Janice,43.16,66.19,German Bank,11.6,25.4,152
Sea Life,1,02-Sep-20,Lady Janice,43.16,66.19,German Bank,13,27.94,227
Sea Life,1,02-Sep-20,Lady Janice,43.16,66.19,German Bank,12.8,22.86,127
Sea Life,1,02-Sep-20,Lady Janice,43.16,66.19,German Bank,12.8,22.86,124
Sea Life,1,02-Sep-20,Lady Janice,43.16,66.19,German Bank,12,25.4,143
Sea Life,1,02-Sep-20,Lady Janice,43.16,66.19,German Bank,12,25.4,155
Sea Life,1,02-Sep-20,Lady Janice,43.16,66.19,German Bank,9.6,22.86,129
Sea Life,1,02-Sep-20,Lady Janice,43.16,66.19,German Bank,9.6,22.86,124
Sea Life,1,02-Sep-20,Lady Janice,43.16,66.19,German Bank,12.6,25.4,130
Sea Life,1,02-Sep-20,Lady Janice,43.16,66.19,German Bank,12.6,25.4,122
Sea Life,1,02-Sep-20,Lady Janice,43.16,66.19,German Bank,10.2,22.86,116
Sea Life,1,02-Sep-20,Lady Janice,43.16,66.19,German Bank,10.2,22.86,118
Sea Life,1,02-Sep-20,Lady Janice,43.16,66.19,German Bank,6.2,25.4,140
Sea Life,1,02-Sep-20,Lady Janice,43.16,66.19,German Bank,6.2,25.4,134
Sea Life,1,02-Sep-20,Lady Melissa,43.16,66.19,German Bank,16.4,25.4,179
Sea Life,1,02-Sep-20,Lady Melissa,43.16,66.19,German Bank,16.4,25.4,162
Sea Life,1,02-Sep-20,Lady Melissa,43.16,66.19,German Bank,7,25.4,133
Sea Life,1,02-Sep-20,Lady Melissa,43.16,66.19,German Bank,7,25.4,134
Sea Life,1,02-Sep-20,Lady Melissa,43.16,66.19,German Bank,13.4,25.4,189
Sea Life,1,02-Sep-20,Lady Melissa,43.16,66.19,German Bank,14.6,27.94,223
Sea Life,1,02-Sep-20,Lady Melissa,43.16,66.19,German Bank,8.2,25.4,137
Sea Life,1,02-Sep-20,Lady Melissa,43.16,66.19,German Bank,8.2,25.4,131
Sea Life,1,02-Sep-20,Lady Melissa,43.16,66.19,German Bank,9.6,22.86,116
Sea Life,1,02-Sep-20,Lady Melissa,43.16,66.19,German Bank,9.6,22.86,123
Sea Life,1,02-Sep-20,Lady Melissa,43.16,66.19,German Bank,13.4,22.86,120
Sea Life,1,02-Sep-20,Lady Melissa,43.16,66.19,German Bank,13.4,22.86,125
Sea Life,1,02-Sep-20,Lady Melissa,43.16,66.19,German Bank,11,25.4,141
Sea Life,1,02-Sep-20,Lady Melissa,43.16,66.19,German Bank,11,25.4,142
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
Sea Life,1,,,,,,,,
