Tag_Num,Date,Julian,Ground,Lat,Lon,returnedDate,returnedJulian,returnedArea,returnedLat,returnedLon,Catch.t,daysAtLarge,dataorigin,Comments
34171,2019-06-19,170,Gannet Dry Ledge,43.57593333,-66.8387,2019-08-05,217,Scots Bay,45.5,-66,NA,47,NA,NA
34340,2019-06-24,175,Scots Bay,45.29605,-64.8439,2019-07-08,189,Scots Bay,45.5,-66,NA,14,NA,NA
34429,2019-07-08,189,Scots Bay,45.14918333,-64.9086,2019-07-21,202,Scots Bay,45.5,-66,NA,13,NA,NA
34586,2019-07-09,190,Scots Bay,45.13606667,-64.9398,2019-08-19,231,Scots Bay,45.5,-66,NA,41,NA,NA
34613,2019-07-09,190,Scots Bay,45.13606667,-64.9398,2019-07-22,203,Scots Bay,45.5,-66,NA,13,NA,NA
40597,2020-06-08,160,Gannet Dry Ledge,43.64667,-66.865,2020-08-24,237,Scots Bay,45.5,-66,223,77,NA,NA
41089,2020-06-10,162,Lurcher,43.76833333,-66.8817,2020-08-24,237,Scots Bay,45.5,-66,126,75,NA,NA
42041,2019-10-13,286,German Bank,43.28953333,-66.2941,2019-10-15,288,Seal Island,43.5,-65.333,NA,2,NA,NA
42335,2019-10-13,286,German Bank,43.28953333,-66.2941,2019-10-15,288,Seal Island,43.5,-65.333,NA,2,NA,NA
42425,2019-10-14,287,German Bank,43.30968333,-66.1393,2019-10-15,288,Seal Island,43.5,-65.333,NA,1,NA,NA
42544,2019-10-14,287,German Bank,43.30968333,-66.1393,2021-10-26,299,German Bank,43.5,-66.167,NA,743,NA,NA
42739,2019-10-14,287,German Bank,43.30968333,-66.1393,2019-10-15,288,Seal Island,43.5,-65.333,NA,1,NA,NA
42804,2019-10-14,287,German Bank,43.30968333,-66.1393,2019-10-15,288,Seal Island,43.5,-65.333,NA,1,NA,NA
42937,2019-10-14,287,German Bank,43.30968333,-66.1393,2019-10-15,288,Seal Island,43.5,-65.333,NA,1,NA,NA
204908,2020-06-07,159,Grand Manan Banks,44.27216667,-67.0127,2020-07-17,199,Lurcher,44,-67.5,37,40,NA,NA
204921,2020-06-07,159,Grand Manan Banks,44.27216667,-67.0127,2020-08-12,225,Scots Bay,45.5,-66,86,66,NA,NA
205155,2019-10-13,286,German Bank,43.2669,-66.0784,2021-09-08,251,German Bank,43.5,-66.167,101,696,NA,NA
208065,2019-09-12,255,German Bank,43.27,-66.3662,2019-09-27,270,German Bank,43.5,-66.167,NA,15,NA,NA
208140,2019-09-12,255,German Bank,43.27,-66.3662,2019-09-27,270,German Bank,43.5,-66.167,NA,15,NA,NA
408257,2019-09-10,253,German Bank,43.27106667,-66.3585,2019-09-27,270,German Bank,43.5,-66.167,NA,17,NA,NA
414230,2019-08-27,239,German Bank,43.39391667,-66.3496,2020-09-28,272,German Bank,43.5,-66.167,118,398,NA,NA
414703,2019-09-02,245,Scots Bay,45.16045,-64.9516,2019-09-04,247,Scots Bay,45.5,-66,NA,2,NA,NA
414708,2019-09-02,245,Scots Bay,45.16045,-64.9516,2019-09-03,246,Scots Bay,45.5,-66,NA,1,NA,NA
414738,2019-09-02,245,Scots Bay,45.16045,-64.9516,2019-09-16,259,Scots Bay,45.5,-66,NA,14,NA,NA
414789,2019-09-02,245,Scots Bay,45.16045,-64.9516,2019-09-04,247,Scots Bay,45.5,-66,NA,2,NA,NA
414867,2019-09-02,245,Scots Bay,45.13745,-64.9817,2019-09-04,247,Scots Bay,45.5,-66,NA,2,NA,NA
416008,2019-08-05,217,Scots Bay,45.2091,-64.8406,2019-08-06,218,Scots Bay,45.5,-66,NA,1,NA,NA
416345,2019-08-05,217,Scots Bay,45.2091,-64.8406,2019-08-06,218,Scots Bay,45.5,-66,NA,1,NA,NA
416352,2019-08-05,217,Scots Bay,45.2091,-64.8406,2019-08-06,218,Scots Bay,45.5,-66,NA,1,NA,NA
416418,2019-08-05,217,Scots Bay,45.16448,-65.0497,2020-08-25,238,Scots Bay,45.5,-66,72,386,NA,NA
416653,2019-08-19,231,Scots Bay,45.202,-64.98,2019-08-21,233,Scots Bay,45.5,-66,NA,2,NA,NA
416691,2019-08-19,231,Scots Bay,45.202,-64.98,2019-08-21,233,Scots Bay,45.5,-66,NA,2,NA,NA
418251,2016-07-11,193,Grand Manan Banks,44.13,-67.1183,2016-11-08,313,Grand Manan,44.833,-66.333,NA,120,NA,NA
418584,2016-07-11,193,Grand Manan Banks,44.13,-67.1183,2016-07-19,201,Scots Bay,45.5,-66,NA,8,NA,NA
419252,2016-06-15,167,German Bank,43.5015,-66.7742,2016-06-21,173,German Bank,43.5,-66.167,NA,6,NA,NA
419373,2016-06-15,167,German Bank,43.5015,-66.7742,2016-08-25,238,German Bank,43.5,-66.167,NA,71,NA,NA
419581,2016-06-16,168,Gannet Dry Ledge,43.6117,-66.935,2016-06-17,169,German Bank,43.5,-66.167,NA,1,NA,NA
419770,2016-06-17,169,Gannet Dry Ledge,43.6007,-66.9387,2016-07-19,201,Scots Bay,45.5,-66,NA,32,NA,NA
419912,2016-06-17,169,Gannet Dry Ledge,43.6007,-66.9387,2017-01-20,20,Scots Bay,45.5,-66,NA,217,NA,NA
420714,2016-06-28,180,Gannet Dry Ledge,43.605,-66.9362,2016-07-31,213,Scots Bay,45.5,-66,NA,33,NA,NA
420908,2016-07-04,186,German Bank,43.5083,-66.7148,2016-09-02,246,German Bank,43.5,-66.167,NA,60,NA,NA
421170,2016-07-04,186,German Bank,43.5,-66.7233,2016-08-15,228,Scots Bay,45.5,-66,NA,42,NA,NA
421549,2016-07-04,186,German Bank,43.5,-66.7233,2016-08-29,242,German Bank,43.5,-66.167,NA,56,NA,NA
421619,2016-07-05,187,German Bank,43.545,-66.6783,2016-08-16,229,Scots Bay,45.5,-66,NA,42,NA,NA
421726,2016-07-05,187,German Bank,43.545,-66.6783,2016-08-25,238,German Bank,43.5,-66.167,NA,51,NA,NA
421745,2016-07-05,187,German Bank,43.545,-66.6783,2016-08-22,235,German Bank,43.5,-66.167,NA,48,NA,NA
422345,2016-07-06,188,Gannet Dry Ledge,43.5067,-66.7723,2016-08-30,243,German Bank,43.5,-66.167,NA,55,NA,NA
422788,2016-08-01,214,German Bank,43.4042,-66.3963,2016-08-31,244,German Bank,43.5,-66.167,NA,30,NA,NA
422951,2016-08-01,214,German Bank,43.4042,-66.3963,2016-08-16,229,German Bank,43.5,-66.167,NA,15,NA,NA
423063,2016-08-02,215,German Bank,43.3678,-66.3952,2016-08-25,238,German Bank,43.5,-66.167,NA,23,NA,NA
423592,2016-08-03,216,German Bank,43.3908,-66.3952,2016-08-11,224,German Bank,43.5,-66.167,NA,8,NA,NA
423786,2016-08-03,216,German Bank,43.3908,-66.3952,2017-09-07,250,German Bank,43.5,-66.167,NA,400,NA,NA
424951,2016-08-07,220,German Bank,43.4618,-66.3385,2016-08-17,230,German Bank,43.5,-66.167,NA,10,NA,NA
424996,2016-08-07,220,German Bank,43.4618,-66.3385,2016-08-10,223,German Bank,43.5,-66.167,NA,3,NA,NA
426494,2016-07-26,208,Grand Manan Banks,44.1407,-67.1493,2016-08-31,244,Grand Manan Banks,44.5,-66.667,NA,36,NA,NA
426821,2016-08-02,215,Grand Manan Banks,44.1733,-67.105,2016-09-07,251,German Bank,43.5,-66.167,NA,36,NA,NA
431162,2016-08-10,223,German Bank,43.4248,-66.398,2016-08-22,235,German Bank,43.5,-66.167,NA,12,NA,NA
431354,2016-08-10,223,German Bank,43.4248,-66.398,2016-08-16,229,German Bank,43.5,-66.167,NA,6,NA,NA
431444,2016-08-10,223,German Bank,43.4248,-66.398,2016-09-14,258,Long Island,44.667,-65.833,NA,35,NA,NA
431506,2016-08-11,224,German Bank,43.4623,-66.349,2016-08-25,238,German Bank,43.5,-66.167,NA,14,NA,NA
431509,2016-08-11,224,German Bank,43.4623,-66.349,2016-08-23,236,German Bank,43.5,-66.167,NA,12,NA,NA
431543,2016-08-11,224,German Bank,43.4623,-66.349,2016-08-23,236,German Bank,43.5,-66.167,NA,12,NA,NA
431545,2016-08-11,224,German Bank,43.4623,-66.349,2016-08-17,230,German Bank,43.5,-66.167,NA,6,NA,NA
431555,2016-08-11,224,German Bank,43.4623,-66.349,2016-08-23,236,German Bank,43.5,-66.167,NA,12,NA,NA
431604,2016-08-11,224,German Bank,43.4623,-66.349,2016-08-16,229,Scots Bay,45.5,-66,NA,5,NA,NA
431635,2016-08-11,224,German Bank,43.4623,-66.349,2016-08-23,236,German Bank,43.5,-66.167,NA,12,NA,NA
431647,2016-08-11,224,German Bank,43.4623,-66.349,2016-08-15,228,German Bank,43.5,-66.167,NA,4,NA,NA
431662,2016-08-11,224,German Bank,43.4623,-66.349,2016-08-17,230,German Bank,43.5,-66.167,NA,6,NA,NA
431690,2016-08-11,224,German Bank,43.4623,-66.349,2016-08-25,238,German Bank,43.5,-66.167,NA,14,NA,NA
431699,2016-08-11,224,German Bank,43.4623,-66.349,2016-08-22,235,German Bank,43.5,-66.167,NA,11,NA,NA
431880,2016-08-11,224,German Bank,43.3127,-66.4268,2016-09-02,246,German Bank,43.5,-66.167,NA,22,NA,NA
432950,2018-08-13,225,Long Island,44.50583333,-66.1025,2019-09-03,246,Scots Bay,45.5,-66,NA,386,NA,NA
433596,2016-08-17,230,Grand Manan Banks,44.258,-66.9992,2016-10-04,278,Long Island,44.667,-65.833,NA,48,NA,NA
435040,2016-08-11,224,German Bank,43.3127,-66.4268,2016-08-22,235,German Bank,43.5,-66.167,NA,11,NA,NA
435461,2016-08-11,224,German Bank,43.3305,-66.4655,2016-08-12,225,German Bank,43.5,-66.167,NA,1,NA,NA
435502,2016-08-11,224,German Bank,43.3305,-66.4655,2016-09-13,257,German Bank,43.5,-66.167,NA,33,NA,NA
437082,2016-08-11,224,German Bank,43.3362,-66.4197,2017-07-19,200,German Bank,43.5,-66.167,NA,342,NA,NA
437173,2016-08-11,224,German Bank,43.3362,-66.4197,2016-09-13,257,German Bank,43.5,-66.167,NA,33,NA,NA
437865,2016-08-12,225,German Bank,43.3017,-66.3945,2016-08-22,235,German Bank,43.5,-66.167,NA,10,NA,NA
438680,2019-06-04,155,Grand Manan Banks,44.291,-66.973,2019-06-24,175,Scots Bay,45.5,-66,NA,20,NA,NA
440021,2016-08-07,220,German Bank,43.4618,-66.3385,2016-08-15,228,German Bank,43.5,-66.167,NA,8,NA,NA
440261,2016-08-07,220,German Bank,43.456,-66.3372,2016-08-16,229,Scots Bay,45.5,-66,NA,9,NA,NA
440457,2016-08-07,220,German Bank,43.456,-66.3372,2016-08-17,230,German Bank,43.5,-66.167,NA,10,NA,NA
440591,2016-08-10,223,German Bank,43.352,-66.4175,2016-08-25,238,German Bank,43.5,-66.167,NA,15,NA,NA
440787,2016-08-10,223,German Bank,43.352,-66.4175,2016-08-23,236,German Bank,43.5,-66.167,NA,13,NA,NA
440888,2016-08-10,223,German Bank,43.352,-66.4175,2016-09-13,257,German Bank,43.5,-66.167,NA,34,NA,NA
440910,2016-08-10,223,German Bank,43.352,-66.4175,2016-08-12,225,German Bank,43.5,-66.167,NA,2,NA,NA
441773,2018-08-13,225,Long Island,44.51016667,-66.096,2018-09-25,268,German Bank,43.5,-66.167,NA,43,NA,NA
441801,2018-08-13,225,Long Island,44.51016667,-66.096,2019-08-05,217,Scots Bay,45.5,-66,NA,357,NA,NA
445880,2018-08-12,224,Long Island,44.57166667,-66.094,2018-09-24,267,German Bank,43.5,-66.167,NA,43,NA,NA
445969,2018-08-12,224,Long Island,44.57166667,-66.094,2018-10-02,275,German Bank,43.5,-66.167,NA,51,NA,NA
448003,2017-06-12,163,Gannet Dry Ledge,43.60833333,-66.9297,2017-07-27,208,German Bank,43.5,-66.167,NA,45,NA,NA
448029,2017-06-12,163,Gannet Dry Ledge,43.60833333,-66.9297,2017-08-14,226,Scots Bay,45.5,-66,NA,63,NA,NA
448030,2017-06-12,163,Gannet Dry Ledge,43.60833333,-66.9297,2017-08-27,239,Scots Bay,45.5,-66,NA,76,NA,NA
448191,2017-06-12,163,Gannet Dry Ledge,43.60833333,-66.9297,2017-07-14,195,Trinity,44.167,-66.5,NA,32,NA,NA
448505,2017-06-13,164,Gannet Dry Ledge,43.625,-66.9308,2017-08-13,225,Scots Bay,45.5,-66,NA,61,NA,NA
448906,2017-06-14,165,Lurcher,43.70683333,-66.8457,2017-07-29,210,Scots Bay,45.5,-66,NA,45,NA,NA
448912,2017-06-14,165,Lurcher,43.70683333,-66.8457,2017-07-31,212,Scots Bay,45.5,-66,NA,47,NA,NA
451520,2018-09-23,266,German Bank,43.46845,-66.3601,2018-10-04,277,German Bank,43.5,-66.167,NA,11,NA,NA
452549,2019-07-04,185,Grand Manan Banks,44.28208333,-66.9652,2019-09-02,245,Scots Bay,45.5,-66,NA,60,NA,NA
452940,2019-07-07,188,Scots Bay,45.22008333,-64.836,2019-08-19,231,Scots Bay,45.5,-66,NA,43,NA,NA
453163,2017-07-27,208,German Bank,43.43233333,-66.4178,2018-06-01,152,Long Island,44.667,-65.833,NA,309,NA,NA
453405,2017-07-27,208,German Bank,43.43233333,-66.4178,2023-04-19,109,Scots Bay,45.5,-66,NA,2092,NA,NA
454158,2017-07-25,206,German Bank,43.43866667,-66.3812,2017-08-31,243,German Bank,43.5,-66.167,NA,37,NA,NA
454497,2017-07-26,207,German Bank,43.48667,-66.41,2017-09-11,254,German Bank,43.5,-66.167,NA,47,NA,NA
455076,2019-07-21,202,Scots Bay,45.1882,-65.0188,2019-07-22,203,Scots Bay,45.5,-66,NA,1,NA,NA
455079,2019-07-21,202,Scots Bay,45.1882,-65.0188,2019-07-22,203,Scots Bay,45.5,-66,NA,1,NA,NA
455080,2019-07-21,202,Scots Bay,45.1882,-65.0188,2019-07-22,203,Scots Bay,45.5,-66,NA,1,NA,NA
455086,2019-07-21,202,Scots Bay,45.1882,-65.0188,2019-07-22,203,Scots Bay,45.5,-66,NA,1,NA,NA
455133,2019-07-21,202,Scots Bay,45.1882,-65.0188,2019-07-22,203,Scots Bay,45.5,-66,NA,1,NA,NA
455143,2019-07-21,202,Scots Bay,45.1882,-65.0188,2019-07-22,203,Scots Bay,45.5,-66,NA,1,NA,NA
455147,2019-07-21,202,Scots Bay,45.1882,-65.0188,2019-07-22,203,Scots Bay,45.5,-66,NA,1,NA,NA
455193,2019-07-21,202,Scots Bay,45.1882,-65.0188,2019-07-22,203,Scots Bay,45.5,-66,NA,1,NA,NA
455260,2019-07-21,202,Scots Bay,45.1977,-64.9887,2019-07-22,203,Scots Bay,45.5,-66,NA,1,NA,NA
455308,2019-07-21,202,Scots Bay,45.1977,-64.9887,2019-07-22,203,Scots Bay,45.5,-66,NA,1,NA,NA
455322,2019-07-21,202,Scots Bay,45.1977,-64.9887,2019-07-22,203,Scots Bay,45.5,-66,NA,1,NA,NA
455336,2019-07-21,202,Scots Bay,45.1977,-64.9887,2019-07-22,203,Scots Bay,45.5,-66,NA,1,NA,NA
455352,2019-07-21,202,Scots Bay,45.1977,-64.9887,2019-07-22,203,Scots Bay,45.5,-66,NA,1,NA,NA
455355,2019-07-21,202,Scots Bay,45.1977,-64.9887,2019-07-22,203,Scots Bay,45.5,-66,NA,1,NA,NA
455358,2019-07-21,202,Scots Bay,45.1977,-64.9887,2019-07-22,203,Scots Bay,45.5,-66,NA,1,NA,NA
455361,2019-07-21,202,Scots Bay,45.1977,-64.9887,2019-07-22,203,Scots Bay,45.5,-66,NA,1,NA,NA
455365,2019-07-21,202,Scots Bay,45.1977,-64.9887,2019-07-22,203,Scots Bay,45.5,-66,NA,1,NA,NA
455390,2019-07-21,202,Scots Bay,45.1977,-64.9887,2019-07-22,203,Scots Bay,45.5,-66,NA,1,NA,NA
455392,2019-07-21,202,Scots Bay,45.1977,-64.9887,2019-07-22,203,Scots Bay,45.5,-66,NA,1,NA,NA
455493,2019-07-21,202,Scots Bay,45.1977,-64.9887,2019-07-22,203,Scots Bay,45.5,-66,NA,1,NA,NA
455499,2019-07-21,202,Scots Bay,45.1977,-64.9887,2019-07-22,203,Scots Bay,45.5,-66,NA,1,NA,NA
455500,2019-07-21,202,Scots Bay,45.1977,-64.9887,2019-07-22,203,Scots Bay,45.5,-66,NA,1,NA,NA
455887,2019-07-23,204,Lurcher,43.91701667,-66.5047,2019-09-16,259,Scots Bay,45.5,-66,NA,55,NA,NA
455889,2019-07-23,204,Lurcher,43.91701667,-66.5047,2019-09-03,246,Scots Bay,45.5,-66,NA,42,NA,NA
456509,2019-07-28,209,Trinity,44.1137,-66.4637,2019-09-16,259,Scots Bay,45.5,-66,NA,50,NA,NA
457012,2017-07-20,201,Seal Island,43.22866667,-66.0465,2017-08-16,228,German Bank,43.5,-66.167,NA,27,NA,NA
457449,2017-07-25,206,German Bank,43.43866667,-66.3812,2017-07-26,207,German Bank,43.5,-66.167,NA,1,NA,NA
457506,2017-07-25,206,German Bank,43.43866667,-66.3812,2017-08-17,229,German Bank,43.5,-66.167,NA,23,NA,NA
457550,2017-07-25,206,German Bank,43.43866667,-66.3812,2017-07-26,207,German Bank,43.5,-66.167,NA,1,NA,NA
457674,2017-07-25,206,German Bank,43.43866667,-66.3812,2017-07-27,208,German Bank,43.5,-66.167,NA,2,NA,NA
457761,2017-07-25,206,German Bank,43.43866667,-66.3812,2017-07-27,208,German Bank,43.5,-66.167,NA,2,NA,NA
458234,2017-07-26,207,German Bank,43.3805,-66.362,2017-09-11,254,German Bank,43.5,-66.167,NA,47,NA,NA
458295,2017-07-26,207,German Bank,43.3805,-66.362,2017-07-27,208,German Bank,43.5,-66.167,NA,1,NA,NA
458336,2017-07-26,207,German Bank,43.3805,-66.362,2017-07-27,208,German Bank,43.5,-66.167,NA,1,NA,NA
458887,2017-07-27,208,German Bank,43.43233333,-66.4178,2017-08-21,233,German Bank,43.5,-66.167,NA,25,NA,NA
459121,2019-07-07,188,Scots Bay,45.11374167,-65.0137,2019-07-22,203,Scots Bay,45.5,-66,NA,15,NA,NA
459268,2019-08-05,217,Scots Bay,45.23232,-64.904,2019-08-20,232,Scots Bay,45.5,-66,NA,15,NA,NA
459473,2019-08-06,218,Scots Bay,45.06175,-65.1709,2019-08-19,231,Long Island,44.667,-65.833,NA,13,NA,NA
459703,2019-08-19,231,Scots Bay,45.04741667,-65.2312,2019-08-21,233,Scots Bay,45.5,-66,NA,2,NA,NA
459975,2019-09-02,245,Scots Bay,45.15295,-64.9417,2019-09-03,246,Scots Bay,45.5,-66,NA,1,NA,NA
459985,2019-09-02,245,Scots Bay,45.15295,-64.9417,2019-09-04,247,Scots Bay,45.5,-66,NA,2,NA,NA
460131,2019-07-23,204,Lurcher,43.91701667,-66.5047,2019-09-03,246,Scots Bay,45.5,-66,NA,42,NA,NA
460132,2019-07-23,204,Lurcher,43.91701667,-66.5047,2019-10-01,274,German Bank,43.5,-66.167,NA,70,NA,NA
461321,2018-09-03,246,Scots Bay,45.178,-64.9832,2018-09-04,247,Scots Bay,45.5,-66,NA,1,NA,NA
461337,2018-09-03,246,Scots Bay,45.178,-64.9832,2018-09-04,247,Scots Bay,45.5,-66,NA,1,NA,NA
461393,2018-09-03,246,Scots Bay,45.178,-64.9832,2018-09-04,247,Scots Bay,45.5,-66,NA,1,NA,NA
461768,2018-09-10,253,German Bank,43.38088333,-66.3497,2018-09-13,256,Seal Island,43.5,-65.333,NA,3,NA,NA
462553,2021-08-02,214,Scots Bay,45.1503,-64.98566667,2021-08-04,216,Scots Bay,45.5,-66,28,2,NA,NA
462740,2021-08-02,214,Scots Bay,45.12413333,-65.04928333,2021-08-04,216,Scots Bay,45.5,-66,28,2,NA,NA
462835,2021-08-03,215,Scots Bay,45.13086667,-65.04676667,2021-08-04,216,Scots Bay,45.5,-66,28,1,NA,NA
462879,2021-08-03,215,Scots Bay,45.13086667,-65.04676667,2021-08-04,216,Scots Bay,45.5,-66,28,1,NA,NA
463270,2021-08-17,229,Scots Bay,45.13168333,-65.07638333,2021-08-19,231,Scots Bay,45.5,-66,36,2,NA,NA
463335,2021-08-17,229,Scots Bay,45.13168333,-65.07638333,2021-09-16,259,Scots Bay,45.5,-66,115,30,NA,NA
463444,2021-08-18,230,Scots Bay,45.1419,-65.03458333,2021-08-19,231,Scots Bay,45.5,-66,36,1,NA,NA
463482,2021-08-18,230,Scots Bay,45.1419,-65.03458333,2021-09-15,258,German Bank,43.5,-66.167,97,28,NA,NA
463776,2021-08-30,242,Scots Bay,45.12588333,-65.0624,2021-09-01,244,Scots Bay,45.5,-66,100,2,NA,NA
463779,2021-08-30,242,Scots Bay,45.12588333,-65.0624,2021-09-15,258,German Bank,43.5,-66.167,97,16,NA,NA
463783,2021-08-30,242,Scots Bay,45.12588333,-65.0624,2021-09-01,244,Scots Bay,45.5,-66,80,2,NA,NA
463789,2021-08-30,242,Scots Bay,45.12588333,-65.0624,2021-09-01,244,Scots Bay,45.5,-66,80,2,NA,NA
463797,2021-08-30,242,Scots Bay,45.12588333,-65.0624,2021-09-01,244,Scots Bay,45.5,-66,72,2,NA,NA
463807,2021-08-30,242,Scots Bay,45.12588333,-65.0624,2021-09-01,244,Scots Bay,45.5,-66,80,2,NA,NA
463831,2021-08-30,242,Scots Bay,45.12588333,-65.0624,2021-09-01,244,Scots Bay,45.5,-66,80,2,NA,NA
463875,2021-08-30,242,Scots Bay,45.12588333,-65.0624,2021-09-01,244,Scots Bay,45.5,-66,64,2,NA,NA
463935,2021-08-31,243,Scots Bay,45.13268333,-65.04171667,2021-09-01,244,Scots Bay,45.5,-66,80,1,NA,NA
463962,2021-08-31,243,Scots Bay,45.13268333,-65.04171667,2021-09-09,252,German Bank,43.5,-66.167,83,9,NA,NA
464212,2021-06-17,168,Gannet Dry Ledge,43.58328333,-66.78353333,2021-08-25,237,Scots Bay,45.5,-66,76,69,NA,NA
464224,2021-06-17,168,Gannet Dry Ledge,43.58328333,-66.78353333,2021-08-19,231,Scots Bay,45.5,-66,42,63,NA,NA
464297,2021-06-17,168,Gannet Dry Ledge,43.58328333,-66.78353333,2021-09-08,251,German Bank,43.5,-66.167,83,83,NA,NA
464823,2021-06-25,176,Lurcher,43.85333333,-67.02711667,2021-07-28,209,Gannet Dry Ledge,43.833,-66.333,94,33,NA,NA
467003,2022-08-29,241,German Bank,43.28333333,-66.37416667,2023-09-05,248,German Bank,43.5,-66.167,116,372,NA,NA
467016,2022-08-29,241,German Bank,43.28333333,-66.37416667,2022-09-02,245,German Bank,43.5,-66.167,107,4,NA,NA
467021,2022-08-29,241,German Bank,43.28333333,-66.37416667,2022-09-02,245,German Bank,43.5,-66.167,107,4,NA,NA
467273,2022-08-30,242,German Bank,43.28433333,-66.3675,2022-09-01,244,German Bank,43.5,-66.167,78,2,NA,NA
467290,2022-08-30,242,German Bank,43.28433333,-66.3675,2022-09-02,245,German Bank,43.5,-66.167,66,3,NA,NA
467344,2022-08-30,242,German Bank,43.28433333,-66.3675,2022-09-01,244,German Bank,43.5,-66.167,78,2,NA,NA
467356,2022-08-30,242,German Bank,43.28433333,-66.3675,2022-09-02,245,German Bank,43.5,-66.167,107,3,NA,NA
467423,2022-08-30,242,German Bank,43.28433333,-66.3675,2022-09-01,244,German Bank,43.5,-66.167,78,2,NA,NA
467488,2022-08-31,243,German Bank,43.277,-66.3662,2022-09-01,244,German Bank,43.5,-66.167,19,1,NA,NA
467543,2022-08-31,243,German Bank,43.277,-66.3662,2023-09-18,261,German Bank,43.5,-66.167,121,383,NA,NA
467545,2022-08-31,243,German Bank,43.277,-66.3662,2022-09-02,245,German Bank,43.5,-66.167,107,2,NA,NA
467673,2022-08-31,243,German Bank,43.30738333,-66.3797,2022-09-02,245,German Bank,43.5,-66.167,107,2,NA,NA
469700,2021-07-18,199,Scots Bay,45.29146667,-64.92868333,2021-10-14,287,Grand Manan Banks,44.5,-66.667,80,88,NA,NA
469701,2021-07-18,199,Scots Bay,45.29146667,-64.92868333,2021-07-20,201,Scots Bay,45.5,-66,82,2,NA,NA
469756,2021-07-18,199,Scots Bay,45.29146667,-64.92868333,2022-08-02,214,Scots Bay,45.5,-66,149.4,380,NA,NA
469891,2021-07-18,199,Scots Bay,45.30021667,-64.864,2021-07-20,201,Scots Bay,45.5,-66,82,2,NA,NA
470090,2022-07-26,207,Scots Bay,45.21168333,-64.852,2022-07-29,210,Scots Bay,45.5,-66,99,3,NA,NA
471228,2023-08-21,233,German Bank,43.26611111,-66.37361111,2023-08-24,236,German Bank,43.5,-66.167,60,3,NA,NA
471237,2023-08-21,233,German Bank,43.26611111,-66.37361111,2023-08-24,236,Seal Island,43.5,-65.333,20,3,NA,NA
471259,2023-08-21,233,German Bank,43.26611111,-66.37361111,2023-08-29,241,Scots Bay ,45.18333333,-65.05,29,8,NA,NA
471466,2023-08-28,240,Scots Bay,45.1925,-64.8775,2023-08-29,241,Scots Bay ,45.18333333,-65.05,29,1,NA,NA
471489,2023-08-28,240,Scots Bay,45.1925,-64.8775,2023-09-08,251,Scots Bay,45.5,-66,119,11,NA,NA
471490,2023-08-28,240,Scots Bay,45.1925,-64.8775,2023-09-08,251,Scots Bay,45.5,-66,119,11,NA,NA
471494,2023-08-28,240,Scots Bay,45.1925,-64.8775,2023-09-12,255,Scots Bay,45.5,-66,94,15,NA,NA
471495,2023-08-28,240,Scots Bay,45.1925,-64.8775,2023-09-07,250,Scots Bay ,45.13333333,-65,98,10,NA,NA
471558,2023-08-28,240,Scots Bay,45.1925,-64.8775,2023-08-30,242,Scots Bay ,45.18333333,-64.88333333,32,2,NA,NA
471559,2023-08-28,240,Scots Bay,45.1925,-64.8775,2023-09-12,255,Scots Bay,45.5,-66,42,15,NA,NA
471581,2023-08-28,240,Scots Bay,45.1925,-64.8775,2023-09-08,251,Scots Bay,45.5,-66,NA,11,NA,NA
471616,2023-08-28,240,Scots Bay,45.1925,-64.8775,2023-08-30,242,Scots Bay ,45.18333333,-64.88333333,32,2,NA,NA
471622,2023-08-28,240,Scots Bay,45.1925,-64.8775,2023-09-08,251,Scots Bay,45.5,-66,119,11,NA,NA
471626,2023-08-28,240,Scots Bay,45.1925,-64.8775,2023-09-08,251,Scots Bay,45.5,-66,119,11,NA,NA
471641,2023-08-28,240,Scots Bay,45.1633,-64.9931,2023-09-07,250,Scots Bay,45.5,-66,129,10,NA,NA
471645,2023-08-28,240,Scots Bay,45.1633,-64.9931,2023-09-08,251,Scots Bay,45.5,-66,119,11,NA,NA
471652,2023-08-28,240,Scots Bay,45.1633,-64.9931,2023-09-06,249,German Bank,43.25,-66.38333333,122,9,NA,NA
471716,2023-08-28,240,Scots Bay,45.1633,-64.9931,2023-09-08,251,Scots Bay,45.5,-66,119,11,NA,NA
471737,2023-08-29,241,Scots Bay,45.21111111,-64.8225,2024-09-17,261,Scots Bay,45.13333333,-65.05,88,385,NA,NA
471740,2023-08-29,241,Scots Bay,45.21111111,-64.8225,2023-09-07,250,Scots Bay,45.5,-66,129,9,NA,NA
471749,2023-08-29,241,Scots Bay,45.21111111,-64.8225,2023-09-08,251,Scots Bay,45.5,-66,NA,10,NA,NA
471754,2023-08-29,241,Scots Bay,45.21111111,-64.8225,2024-09-03,247,Scots Bay,45.131,-65.07066667,81,371,NA,NA
471756,2023-08-29,241,Scots Bay,45.21111111,-64.8225,2023-09-08,251,Scots Bay,45.5,-66,119,10,NA,NA
471763,2023-08-29,241,Scots Bay,45.21111111,-64.8225,2023-09-08,251,Scots Bay,45.5,-66,119,10,NA,NA
471766,2023-08-29,241,Scots Bay,45.21111111,-64.8225,2023-09-07,250,Scots Bay,45.5,-66,129,9,NA,NA
471773,2023-08-29,241,Scots Bay,45.21111111,-64.8225,2023-09-12,255,Scots Bay,45.5,-66,94,14,NA,NA
471782,2023-08-29,241,Scots Bay,45.21111111,-64.8225,2023-09-07,250,Scots Bay,45.5,-66,129,9,NA,NA
