"Tag_Num","Date","Julian","Ground","Lat","Lon","returnedDate","returnedJulian","returnedArea","returnedLat","returnedLon","Catch.t","daysAtLarge","dataorigin","Comments","ReleaseNAFO","ReturnNAFO"
564951,"2023-08-28",240,"Scots Bay",45.18027778,-64.95611111,"2023-08-30",242,"Scots Bay",NA,NA,74,2,"complete.returns","Scots Bay (Area 8)","4Xr","4Xr"
564967,"2023-08-28",240,"Scots Bay",45.18027778,-64.95611111,"2023-08-30",242,"Scots Bay",NA,NA,74,2,"complete.returns","Scots Bay (Area 8)","4Xr","4Xr"
564978,"2023-08-28",240,"Scots Bay",45.18027778,-64.95611111,"2023-08-30",242,"Scots Bay",NA,NA,74,2,"complete.returns","Scots Bay (Area 8)","4Xr","4Xr"
564979,"2023-08-28",240,"Scots Bay",45.18027778,-64.95611111,"2023-08-30",242,"Scots Bay",NA,NA,74,2,"complete.returns","Scots Bay (Area 8)","4Xr","4Xr"
564980,"2023-08-28",240,"Scots Bay",45.18027778,-64.95611111,"2023-08-30",242,"Scots Bay",NA,NA,74,2,"complete.returns","Scots Bay (Area 8)","4Xr","4Xr"
569033,"2023-08-29",241,"Scots Bay",45.15777778,-65.03361111,"2023-08-30",242,"Scots Bay",NA,NA,74,1,"complete.returns","Scots Bay (Area 8)","4Xr","4Xr"
569034,"2023-08-29",241,"Scots Bay",45.15777778,-65.03361111,"2023-08-30",242,"Scots Bay",NA,NA,74,1,"complete.returns","Scots Bay (Area 8)","4Xr","4Xr"
569050,"2023-08-29",241,"Scots Bay",45.15777778,-65.03361111,"2023-08-30",242,"Scots Bay",NA,NA,74,1,"complete.returns","Scots Bay (Area 8)","4Xr","4Xr"
569054,"2023-08-29",241,"Scots Bay",45.15777778,-65.03361111,"2023-08-30",242,"Scots Bay",NA,NA,74,1,"complete.returns","Scots Bay (Area 8)","4Xr","4Xr"
569151,"2023-08-29",241,"Scots Bay",45.15777778,-65.03361111,"2023-08-30",242,"Scots Bay",NA,NA,74,1,"complete.returns","Scots Bay (Area 8)","4Xr","4Xr"
572406,"2023-08-27",239,"Scots Bay",45.13527778,-65.06972222,"2023-08-30",242,"Scots Bay",NA,NA,74,3,"complete.returns","Scots Bay (Area 8)","4Xr","4Xr"
572412,"2023-08-27",239,"Scots Bay",45.13527778,-65.06972222,"2023-08-30",242,"Scots Bay",NA,NA,74,3,"complete.returns","Scots Bay (Area 8)","4Xr","4Xr"
572419,"2023-08-27",239,"Scots Bay",45.13527778,-65.06972222,"2023-08-30",242,"Scots Bay",NA,NA,74,3,"complete.returns","Scots Bay (Area 8)","4Xr","4Xr"
572438,"2023-08-27",239,"Scots Bay",45.13527778,-65.06972222,"2023-08-30",242,"Scots Bay",NA,NA,74,3,"complete.returns","Scots Bay (Area 8)","4Xr","4Xr"
572460,"2023-08-27",239,"Scots Bay",45.13527778,-65.06972222,"2023-08-30",242,"Scots Bay",NA,NA,74,3,"complete.returns","Scots Bay (Area 8)","4Xr","4Xr"
564345,"2023-08-29",241,"Scots Bay",45.19805556,-64.85777778,"2023-09-07",250,"Scots Bay",NA,NA,147,9,"complete.returns","","4Xr","4Xr"
564445,"2023-08-29",241,"Scots Bay",45.19805556,-64.85777778,"2023-09-07",250,"Scots Bay",NA,NA,147,9,"complete.returns","","4Xr","4Xr"
567213,"2023-08-29",241,"Scots Bay",45.20138889,-64.88638889,"2023-09-07",250,"Scots Bay",NA,NA,147,9,"complete.returns","","4Xr","4Xr"
567268,"2023-08-29",241,"Scots Bay",45.20138889,-64.88638889,"2023-09-07",250,"Scots Bay",NA,NA,147,9,"complete.returns","","4Xr","4Xr"
569057,"2023-08-29",241,"Scots Bay",45.15777778,-65.03361111,"2023-09-07",250,"Scots Bay",NA,NA,147,9,"complete.returns","","4Xr","4Xr"
569499,"2023-08-30",242,"Long Island",44.295,-66.42,"2023-09-07",250,"Scots Bay",NA,NA,147,8,"complete.returns","","4Xq","4Xr"
577842,"2023-09-06",249,"Scots Bay",45.15833333,-65.01138889,"2023-09-07",250,"Scots Bay",NA,NA,147,1,"complete.returns","","4Xr","4Xr"
564652,"2023-08-28",240,"Scots Bay",45.18027778,-64.95611111,"2023-09-07",250,"Scots Bay",NA,NA,29,10,"complete.returns","","4Xr","4Xr"
577774,"2023-09-06",249,"Scots Bay",45.15833333,-65.01138889,"2023-09-07",250,"Scots Bay",NA,NA,29,1,"complete.returns","","4Xr","4Xr"
471559,"2023-08-28",240,"Scots Bay",45.1925,-64.8775,"2023-09-12",255,"Scots Bay",NA,NA,42,15,"complete.returns","","4Xr","4Xr"
530065,"2023-09-07",250,"Scots Bay",45.11111111,-65.10277778,"2023-09-12",255,"Scots Bay",NA,NA,42,5,"complete.returns","","4Xr","4Xr"
530103,"2023-09-07",250,"Scots Bay",45.11111111,-65.10277778,"2023-09-12",255,"Scots Bay",NA,NA,42,5,"complete.returns","","4Xr","4Xr"
578820,"2023-09-07",250,"Scots Bay",45.11333333,-65.09944444,"2023-09-12",255,"Scots Bay",NA,NA,42,5,"complete.returns","","4Xr","4Xr"
578830,"2023-09-07",250,"Scots Bay",45.11333333,-65.09944444,"2023-09-12",255,"Scots Bay",NA,NA,42,5,"complete.returns","","4Xr","4Xr"
475910,"2022-09-07",250,"Scots Bay",45.19678333,-64.88591667,"2023-09-12",255,"Scots Bay",NA,NA,38,370,"complete.returns","","4Xr","4Xr"
530064,"2023-09-07",250,"Scots Bay",45.11111111,-65.10277778,"2023-09-12",255,"Scots Bay",NA,NA,38,5,"complete.returns","","4Xr","4Xr"
530332,"2023-09-11",254,"Scots Bay",45.13083333,-65.045,"2023-09-12",255,"Scots Bay",NA,NA,38,1,"complete.returns","","4Xr","4Xr"
530023,"2023-09-07",250,"Scots Bay",45.11111111,-65.10277778,"2023-09-12",255,"Scots Bay",NA,NA,80,5,"complete.returns","","4Xr","4Xr"
530338,"2023-09-11",254,"Scots Bay",45.13083333,-65.045,"2023-09-26",269,"Scots Bay",NA,NA,43,15,"complete.returns","","4Xr","4Xr"
564585,"2023-08-29",241,"Scots Bay",45.19805556,-64.85777778,"2024-08-12",225,"Scots Bay",NA,NA,NA,349,"complete.returns","","4Xr","4Xr"
566792,"2023-08-23",235,"German Bank",43.48611111,-66.22694444,"2024-06-20",172,"Scots Bay",NA,NA,61,302,"complete.returns","","4Xq","4Xr"
500573,"2022-08-09",221,"Scots Bay",45.16556667,-64.94023333,"2024-09-17",261,"Scots Bay",NA,NA,NA,770,"complete.returns","","4Xr","4Xr"
594122,"2022-08-24",236,"Scots Bay",45.14533333,-65.0025,"2024-09-17",261,"Scots Bay",NA,NA,NA,755,"complete.returns","","4Xr","4Xr"
590350,"2021-08-17",229,"Scots Bay",45.13388333,-65.0691,"2024-09-17",261,"Scots Bay",NA,NA,NA,1127,"complete.returns","","4Xr","4Xr"
495668,"2022-08-07",219,"Scots Bay",45.1864,-64.92838333,"2024-09-17",261,"Scots Bay",NA,NA,NA,772,"complete.returns","","4Xr","4Xr"
564633,"2023-08-29",241,"Scots Bay",45.19805556,-64.85777778,"2024-09-17",261,"Scots Bay",NA,NA,NA,385,"complete.returns","","4Xr","4Xr"
564179,"2023-08-28",240,"Scots Bay",45.14111111,-65.05194444,"2024-09-17",261,"Scots Bay",NA,NA,NA,386,"complete.returns","","4Xr","4Xr"
567880,"2023-09-10",253,"Scots Bay",45.13833333,-65.0175,"2024-09-19",263,"Scots Bay",NA,NA,NA,375,"complete.returns","","4Xr","4Xr"
471737,"2023-08-29",241,"Scots Bay",45.21111111,-64.8225,"2024-09-17",261,"Scots Bay",NA,NA,NA,385,"complete.returns","","4Xr","4Xr"
567226,"2023-08-29",241,"Scots Bay",45.20138889,-64.88638889,"2024-08-22",235,"Scots Bay",NA,NA,NA,359,"complete.returns","","4Xr","4Xr"
564214,"2023-08-28",240,"Scots Bay",45.14111111,-65.05194444,"2024-08-20",233,"Scots Bay",NA,NA,NA,358,"complete.returns","","4Xr","4Xr"
567067,"2023-08-29",241,"Scots Bay",45.20138889,-64.88638889,"2024-08-20",233,"Scots Bay",NA,NA,NA,357,"complete.returns","","4Xr","4Xr"
474896,"2023-10-04",277,"Long Island",44.30111111,-66.33555556,"2024-07-30",212,"Scots Bay",NA,NA,NA,300,"complete.returns","","4Xq","4Xr"
521924,"2023-08-28",240,"Trinity",44.05,-66.46666667,"2024-06-20",172,"Scots Bay",NA,NA,NA,297,"complete.returns","","4Xq","4Xr"
569507,"2023-08-30",242,"Long Island",44.295,-66.42,"2024-08-12",225,"Scots Bay",NA,NA,NA,348,"complete.returns","","4Xq","4Xr"
564107,"2023-08-28",240,"Scots Bay",45.14111111,-65.05194444,"2024-08-06",219,"Scots Bay",NA,NA,NA,344,"complete.returns","","4Xr","4Xr"
471754,"2023-08-29",241,"Scots Bay",45.21111111,-64.8225,"2024-09-03",247,"Scots Bay",NA,NA,NA,371,"complete.returns","","4Xr","4Xr"
567265,"2023-08-29",241,"Scots Bay",45.20138889,-64.88638889,"2024-09-27",271,"Scots Bay",NA,NA,NA,395,"complete.returns","","4Xr","4Xr"
564066,"2023-08-28",240,"Scots Bay",45.14111111,-65.05194444,"2024-08-27",240,"Scots Bay",NA,NA,NA,365,"complete.returns","","4Xr","4Xr"
564434,"2023-08-29",241,"Scots Bay",45.19805556,-64.85777778,"2024-08-29",242,"Scots Bay",NA,NA,NA,366,"complete.returns","","4Xr","4Xr"
577797,"2023-09-06",249,"Scots Bay",45.15833333,-65.01138889,"2024-08-29",242,"Scots Bay",NA,NA,NA,358,"complete.returns","","4Xr","4Xr"
578873,"2023-09-07",250,"Scots Bay",45.11333333,-65.09944444,"2024-08-30",243,"Scots Bay",NA,NA,NA,358,"complete.returns","","4Xr","4Xr"
564202,"2023-08-28",240,"Scots Bay",45.14111111,-65.05194444,"2024-08-30",243,"Scots Bay",NA,NA,NA,368,"complete.returns","","4Xr","4Xr"
564961,"2023-08-28",240,"Scots Bay",45.18027778,-64.95611111,"2024-08-30",243,"Scots Bay",NA,NA,NA,368,"complete.returns","","4Xr","4Xr"
577781,"2023-09-06",249,"Scots Bay",45.15833333,-65.01138889,"2024-09-26",270,"Scots Bay",NA,NA,NA,386,"complete.returns","","4Xr","4Xr"
567029,"2023-08-29",241,"Scots Bay",45.20138889,-64.88638889,"2024-09-24",268,"Scots Bay",NA,NA,NA,392,"complete.returns","","4Xr","4Xr"
563741,"2023-08-14",226,"Long Island",44.34916667,-66.35805556,"2023-08-23",235,"Scots Bay",NA,NA,NA,9,"complete.returns","","4Xq","4Xr"
471581,"2023-08-28",240,"Scots Bay",45.1925,-64.8775,"2023-09-08",251,"Scots Bay",NA,NA,NA,11,"complete.returns","","4Xr","4Xr"
498720,"2022-08-22",234,"Scots Bay",45.1461,-64.99368333,"2023-08-23",235,"Scots Bay",NA,NA,NA,366,"complete.returns","","4Xr","4Xr"
563721,"2023-08-14",226,"Long Island",44.34916667,-66.35805556,"2023-08-23",235,"Scots Bay",NA,NA,NA,9,"complete.returns","","4Xq","4Xr"
603551,"2022-09-12",255,"German Bank",43.23446667,-66.34903333,"2023-08-28",240,"Scots Bay",NA,NA,NA,350,"complete.returns","","4Xq","4Xr"
567116,"2023-08-29",241,"Scots Bay",45.20138889,-64.88638889,"2023-09-08",251,"Scots Bay",NA,NA,NA,10,"complete.returns","","4Xr","4Xr"
471749,"2023-08-29",241,"Scots Bay",45.21111111,-64.8225,"2023-09-08",251,"Scots Bay",NA,NA,NA,10,"complete.returns","","4Xr","4Xr"
564842,"2023-08-28",240,"Scots Bay",45.18027778,-64.95611111,"2023-09-08",251,"Scots Bay",NA,NA,NA,11,"complete.returns","","4Xr","4Xr"
567037,"2023-08-29",241,"Scots Bay",45.20138889,-64.88638889,"2023-09-08",251,"Scots Bay",NA,NA,NA,10,"complete.returns","","4Xr","4Xr"
564361,"2023-08-29",241,"Scots Bay",45.19805556,-64.85777778,"2023-09-08",251,"Scots Bay",NA,NA,NA,10,"complete.returns","","4Xr","4Xr"
578866,"2023-09-07",250,"Scots Bay",45.11333333,-65.09944444,"2023-09-11",254,"Scots Bay",NA,NA,NA,4,"complete.returns","","4Xr","4Xr"
564318,"2023-08-29",241,"Scots Bay",45.19805556,-64.85777778,"2023-09-08",251,"Scots Bay",NA,NA,NA,10,"complete.returns","","4Xr","4Xr"
563828,"2023-08-20",232,"Scots Bay",45.12166667,-65.05638889,"2023-08-23",235,"Scots Bay",NA,NA,NA,3,"complete.returns","","4Xr","4Xr"
563764,"2023-08-20",232,"Scots Bay",45.12166667,-65.05638889,"2023-08-23",235,"Scots Bay",NA,NA,NA,3,"complete.returns","","4Xr","4Xr"
563727,"2023-08-14",226,"Long Island",44.34916667,-66.35805556,"2023-08-23",235,"Scots Bay",NA,NA,NA,9,"complete.returns","","4Xq","4Xr"
563712,"2023-08-14",226,"Long Island",44.34916667,-66.35805556,"2023-08-23",235,"Scots Bay",NA,NA,NA,9,"complete.returns","","4Xq","4Xr"
563757,"2023-08-20",232,"Scots Bay",45.12166667,-65.05638889,"2023-08-23",235,"Scots Bay",NA,NA,NA,3,"complete.returns","","4Xr","4Xr"
563702,"2023-08-14",226,"Long Island",44.34916667,-66.35805556,"2023-08-23",235,"Scots Bay",NA,NA,NA,9,"complete.returns","","4Xq","4Xr"
469668,"2021-07-18",199,"Scots Bay",45.29146667,-64.92868333,"2021-07-19",200,"Scots Bay ",NA,NA,57,1,"complete.returns","","4Xr","4Xr"
590372,"2021-08-17",229,"Scots Bay",45.13388333,-65.0691,"2021-08-18",230,"Scots Bay ",NA,NA,50,1,"complete.returns","","4Xr","4Xr"
471554,"2023-08-28",240,"Scots Bay",45.1925,-64.8775,"2023-08-30",242,"Scots Bay ",NA,NA,40,2,"complete.returns","","4Xr","4Xr"
572454,"2023-08-27",239,"Scots Bay",45.13527778,-65.06972222,"2023-08-30",242,"Scots Bay ",NA,NA,40,3,"complete.returns","","4Xr","4Xr"
564875,"2023-08-28",240,"Scots Bay",45.18027778,-64.95611111,"2023-08-30",242,"Scots Bay ",NA,NA,40,2,"complete.returns","","4Xr","4Xr"
564957,"2023-08-28",240,"Scots Bay",45.18027778,-64.95611111,"2023-08-30",242,"Scots Bay ",NA,NA,40,2,"complete.returns","","4Xr","4Xr"
564403,"2023-08-29",241,"Scots Bay",45.19805556,-64.85777778,"2023-08-30",242,"Scots Bay ",NA,NA,40,1,"complete.returns","","4Xr","4Xr"
564002,"2023-08-28",240,"Scots Bay",45.14111111,-65.05194444,"2023-08-29",241,"Scots Bay ",NA,NA,102,1,"complete.returns","","4Xr","4Xr"
564010,"2023-08-28",240,"Scots Bay",45.14111111,-65.05194444,"2023-08-29",241,"Scots Bay ",NA,NA,102,1,"complete.returns","","4Xr","4Xr"
577897,"2023-09-06",249,"Scots Bay",45.15833333,-65.01138889,"2023-09-11",254,"Scots Bay ",NA,NA,165,5,"complete.returns","","4Xr","4Xr"
569644,"2023-08-30",242,"Long Island",44.295,-66.42,"2023-09-11",254,"Scots Bay ",NA,NA,165,12,"complete.returns","","4Xq","4Xr"
530126,"2023-09-07",250,"Scots Bay",45.11111111,-65.10277778,"2023-09-11",254,"Scots Bay ",NA,NA,165,4,"complete.returns","","4Xr","4Xr"
577865,"2023-09-06",249,"Scots Bay",45.15833333,-65.01138889,"2023-09-11",254,"Scots Bay ",NA,NA,165,5,"complete.returns","","4Xr","4Xr"
530012,"2023-09-07",250,"Scots Bay",45.11111111,-65.10277778,"2023-09-11",254,"Scots Bay ",NA,NA,165,4,"complete.returns","","4Xr","4Xr"
564442,"2023-08-29",241,"Scots Bay",45.19805556,-64.85777778,"2023-09-07",250,"Scots Bay ",NA,NA,165,9,"complete.returns","","4Xr","4Xr"
471605,"2023-08-28",240,"Scots Bay",45.1925,-64.8775,"2023-08-30",242,"Scots Bay ",NA,NA,39,2,"complete.returns","","4Xr","4Xr"
471705,"2023-08-28",240,"Scots Bay",45.1633,-64.9931,"2023-08-30",242,"Scots Bay ",NA,NA,39,2,"complete.returns","","4Xr","4Xr"
564317,"2023-08-29",241,"Scots Bay",45.19805556,-64.85777778,"2023-08-30",242,"Scots Bay ",NA,NA,39,1,"complete.returns","","4Xr","4Xr"
564346,"2023-08-29",241,"Scots Bay",45.19805556,-64.85777778,"2023-08-30",242,"Scots Bay ",NA,NA,39,1,"complete.returns","","4Xr","4Xr"
564465,"2023-08-29",241,"Scots Bay",45.19805556,-64.85777778,"2023-09-15",258,"Scots Bay ",NA,NA,116,17,"complete.returns","","4Xr","4Xr"
564234,"2023-08-28",240,"Scots Bay",45.14111111,-65.05194444,"2023-08-29",241,"Scots Bay ",NA,NA,102,1,"complete.returns","","4Xr","4Xr"
567844,"2023-09-10",253,"Scots Bay",45.13833333,-65.0175,"2023-09-26",269,"Scots Bay ",NA,NA,136,16,"complete.returns","","4Xr","4Xr"
577890,"2023-09-06",249,"Scots Bay",45.15833333,-65.01138889,"2023-09-26",269,"Scots Bay ",NA,NA,136,20,"complete.returns","","4Xr","4Xr"
567940,"2023-09-10",253,"Scots Bay",45.13833333,-65.0175,"2023-09-26",269,"Scots Bay ",NA,NA,136,16,"complete.returns","","4Xr","4Xr"
528553,"2023-09-11",254,"Scots Bay",45.14333333,-65.03972222,"2023-09-26",269,"Scots Bay ",NA,NA,136,15,"complete.returns","","4Xr","4Xr"
567948,"2023-09-10",253,"Scots Bay",45.13833333,-65.0175,"2023-09-25",268,"Scots Bay ",NA,NA,126,15,"complete.returns","","4Xr","4Xr"
567858,"2023-09-10",253,"Scots Bay",45.13833333,-65.0175,"2023-09-25",268,"Scots Bay ",NA,NA,126,15,"complete.returns","","4Xr","4Xr"
569797,"2023-09-12",255,"Long Island",44.29472222,-66.34027778,"2023-09-25",268,"Scots Bay ",NA,NA,126,13,"complete.returns","","4Xq","4Xr"
567780,"2023-09-10",253,"Scots Bay",45.13833333,-65.0175,"2023-09-25",268,"Scots Bay ",NA,NA,126,15,"complete.returns","","4Xr","4Xr"
528601,"2023-09-11",254,"Scots Bay",45.14333333,-65.03972222,"2023-09-25",268,"Scots Bay ",NA,NA,126,14,"complete.returns","","4Xr","4Xr"
528701,"2023-09-11",254,"Scots Bay",45.14333333,-65.03972222,"2023-09-25",268,"Scots Bay ",NA,NA,126,14,"complete.returns","","4Xr","4Xr"
567922,"2023-09-10",253,"Scots Bay",45.13833333,-65.0175,"2023-09-25",268,"Scots Bay ",NA,NA,126,15,"complete.returns","","4Xr","4Xr"
567759,"2023-09-10",253,"Scots Bay",45.13833333,-65.0175,"2023-09-26",269,"Scots Bay ",NA,NA,43,16,"complete.returns","","4Xr","4Xr"
567848,"2023-09-10",253,"Scots Bay",45.13833333,-65.0175,"2023-09-26",269,"Scots Bay ",NA,NA,43,16,"complete.returns","","4Xr","4Xr"
528137,"2023-09-05",248,"German Bank",43.26666667,-66.36638889,"2023-09-07",250,"Scots Bay ",NA,NA,NA,2,"complete.returns","","4Xq","4Xr"
567428,"2023-09-03",246,"German Bank",43.27138889,-66.37361111,"2023-09-07",250,"Scots Bay ",NA,NA,NA,4,"complete.returns","","4Xq","4Xr"
471466,"2023-08-28",240,"Scots Bay",45.1925,-64.8775,"2023-08-29",241,"Scots Bay ",NA,NA,NA,1,"complete.returns","","4Xr","4Xr"
564145,"2023-08-28",240,"Scots Bay",45.14111111,-65.05194444,"2023-08-29",241,"Scots Bay ",NA,NA,NA,1,"complete.returns","","4Xr","4Xr"
564713,"2023-08-28",240,"Scots Bay",45.18027778,-64.95611111,"2023-08-30",242,"Scots Bay ",NA,NA,NA,2,"complete.returns","","4Xr","4Xr"
564637,"2023-08-29",241,"Scots Bay",45.19805556,-64.85777778,"2023-08-30",242,"Scots Bay ",NA,NA,NA,1,"complete.returns","","4Xr","4Xr"
564334,"2023-08-29",241,"Scots Bay",45.19805556,-64.85777778,"2023-08-30",242,"Scots Bay ",NA,NA,NA,1,"complete.returns","","4Xr","4Xr"
564312,"2023-08-29",241,"Scots Bay",45.19805556,-64.85777778,"2023-08-30",242,"Scots Bay ",NA,NA,NA,1,"complete.returns","","4Xr","4Xr"
564783,"2023-08-28",240,"Scots Bay",45.18027778,-64.95611111,"2023-08-30",242,"Scots Bay ",NA,NA,NA,2,"complete.returns","","4Xr","4Xr"
564604,"2023-08-29",241,"Scots Bay",45.19805556,-64.85777778,"2023-08-30",242,"Scots Bay ",NA,NA,NA,1,"complete.returns","","4Xr","4Xr"
564864,"2023-08-28",240,"Scots Bay",45.18027778,-64.95611111,"2023-08-30",242,"Scots Bay ",NA,NA,NA,2,"complete.returns","","4Xr","4Xr"
564417,"2023-08-29",241,"Scots Bay",45.19805556,-64.85777778,"2023-08-30",242,"Scots Bay ",NA,NA,NA,1,"complete.returns","","4Xr","4Xr"
564764,"2023-08-28",240,"Scots Bay",45.18027778,-64.95611111,"2023-08-30",242,"Scots Bay ",NA,NA,NA,2,"complete.returns","","4Xr","4Xr"
564554,"2023-08-29",241,"Scots Bay",45.19805556,-64.85777778,"2023-08-30",242,"Scots Bay ",NA,NA,NA,1,"complete.returns","","4Xr","4Xr"
564761,"2023-08-28",240,"Scots Bay",45.18027778,-64.95611111,"2023-08-30",242,"Scots Bay ",NA,NA,NA,2,"complete.returns","","4Xr","4Xr"
564463,"2023-08-29",241,"Scots Bay",45.19805556,-64.85777778,"2023-08-30",242,"Scots Bay ",NA,NA,NA,1,"complete.returns","","4Xr","4Xr"
473112,"2022-09-07",250,"Scots Bay",45.19678333,-64.88591667,"2023-08-30",242,"Scots Bay ",NA,NA,NA,357,"complete.returns","","4Xr","4Xr"
471616,"2023-08-28",240,"Scots Bay",45.1925,-64.8775,"2023-08-30",242,"Scots Bay ",NA,NA,NA,2,"complete.returns","","4Xr","4Xr"
564411,"2023-08-29",241,"Scots Bay",45.19805556,-64.85777778,"2023-08-30",242,"Scots Bay ",NA,NA,NA,1,"complete.returns","","4Xr","4Xr"
564358,"2023-08-29",241,"Scots Bay",45.19805556,-64.85777778,"2023-08-30",242,"Scots Bay ",NA,NA,NA,1,"complete.returns","","4Xr","4Xr"
471558,"2023-08-28",240,"Scots Bay",45.1925,-64.8775,"2023-08-30",242,"Scots Bay ",NA,NA,NA,2,"complete.returns","","4Xr","4Xr"
572482,"2023-08-27",239,"Scots Bay",45.13527778,-65.06972222,"2023-08-29",241,"Scots Bay ",NA,NA,NA,2,"complete.returns","","4Xr","4Xr"
471259,"2023-08-21",233,"German Bank",43.26611111,-66.37361111,"2023-08-29",241,"Scots Bay ",NA,NA,NA,8,"complete.returns","","4Xq","4Xr"
564354,"2023-08-29",241,"Scots Bay",45.19805556,-64.85777778,"2023-09-07",250,"Scots Bay ",NA,NA,NA,9,"complete.returns","","4Xr","4Xr"
567510,"2023-09-03",246,"German Bank",43.27138889,-66.37361111,"2023-09-07",250,"Scots Bay ",NA,NA,NA,4,"complete.returns","","4Xq","4Xr"
564891,"2023-08-28",240,"Scots Bay",45.18027778,-64.95611111,"2023-09-07",250,"Scots Bay ",NA,NA,NA,10,"complete.returns","","4Xr","4Xr"
471841,"2023-08-29",241,"Scots Bay",45.21111111,-64.8225,"2023-09-07",250,"Scots Bay ",NA,NA,NA,9,"complete.returns","","4Xr","4Xr"
567176,"2023-08-29",241,"Scots Bay",45.20138889,-64.88638889,"2023-09-07",250,"Scots Bay ",NA,NA,NA,9,"complete.returns","","4Xr","4Xr"
502446,"2022-08-24",236,"German Bank",43.29388333,-66.39218333,"2023-09-07",250,"Scots Bay ",NA,NA,NA,379,"complete.returns","","4Xq","4Xr"
471495,"2023-08-28",240,"Scots Bay",45.1925,-64.8775,"2023-09-07",250,"Scots Bay ",NA,NA,NA,10,"complete.returns","","4Xr","4Xr"
563788,"2023-08-20",232,"Scots Bay",45.12166667,-65.05638889,"2023-09-07",250,"Scots Bay ",NA,NA,NA,18,"complete.returns","","4Xr","4Xr"
563824,"2023-08-20",232,"Scots Bay",45.12166667,-65.05638889,"2023-09-07",250,"Scots Bay ",NA,NA,NA,18,"complete.returns","","4Xr","4Xr"
567199,"2023-08-29",241,"Scots Bay",45.20138889,-64.88638889,"2023-09-07",250,"Scots Bay ",NA,NA,NA,9,"complete.returns","","4Xr","4Xr"
567221,"2023-08-29",241,"Scots Bay",45.20138889,-64.88638889,"2023-09-07",250,"Scots Bay ",NA,NA,NA,9,"complete.returns","","4Xr","4Xr"
564937,"2023-08-28",240,"Scots Bay",45.18027778,-64.95611111,"2023-09-07",250,"Scots Bay ",NA,NA,NA,10,"complete.returns","","4Xr","4Xr"
567200,"2023-08-29",241,"Scots Bay",45.20138889,-64.88638889,"2023-09-07",250,"Scots Bay ",NA,NA,NA,9,"complete.returns","","4Xr","4Xr"
532142,"2023-09-04",247,"German Bank",43.25,-66.35,"2023-09-07",250,"Scots Bay ",NA,NA,NA,3,"complete.returns","","4Xq","4Xr"
564665,"2023-08-28",240,"Scots Bay",45.18027778,-64.95611111,"2023-09-07",250,"Scots Bay ",NA,NA,NA,10,"complete.returns","","4Xr","4Xr"
564319,"2023-08-29",241,"Scots Bay",45.19805556,-64.85777778,"2023-09-07",250,"Scots Bay ",NA,NA,NA,9,"complete.returns","","4Xr","4Xr"
567224,"2023-08-29",241,"Scots Bay",45.20138889,-64.88638889,"2023-09-07",250,"Scots Bay ",NA,NA,NA,9,"complete.returns","","4Xr","4Xr"
572426,"2023-08-27",239,"Scots Bay",45.13527778,-65.06972222,"2023-09-07",250,"Scots Bay ",NA,NA,NA,11,"complete.returns","","4Xr","4Xr"
585545,"2022-06-13",164,"Grand Manan Banks",44.28618333,-67.00335,"2022-07-22",203,"Seal Cove",NA,NA,17,39,"complete.returns","","4Xq",NA
42041,"2019-10-13",286,"German Bank",43.28953333,-66.2941,"2019-10-15",288,"Seal Island",NA,NA,NA,2,"complete.returns","","4Xq","4Xp"
42335,"2019-10-13",286,"German Bank",43.28953333,-66.2941,"2019-10-15",288,"Seal Island",NA,NA,NA,2,"complete.returns","","4Xq","4Xp"
42739,"2019-10-14",287,"German Bank",43.30968333,-66.1393,"2019-10-15",288,"Seal Island",NA,NA,NA,1,"complete.returns","","4Xq","4Xp"
461768,"2018-09-10",253,"German Bank",43.38088333,-66.3497,"2018-09-13",256,"Seal Island",NA,NA,NA,3,"complete.returns","","4Xq","4Xp"
473378,"2022-09-13",256,"German Bank",43.29738333,-66.43151667,"2022-09-21",264,"Seal Island",NA,NA,106,8,"complete.returns","","4Xq","4Xp"
481720,"2020-09-24",268,"German Bank",43.31285,-66.2112,"2020-09-25",269,"Seal Island",NA,NA,83,1,"complete.returns","","4Xq","4Xp"
498466,"2022-08-16",228,"German Bank",43.34535,-66.44735,"2022-09-21",264,"Seal Island",NA,NA,106,36,"complete.returns","","4Xq","4Xp"
601184,"2022-09-19",262,"German Bank",43.32823333,-66.15923333,"2022-09-21",264,"Seal Island",NA,NA,45,2,"complete.returns","","4Xq","4Xp"
601230,"2022-09-19",262,"German Bank",43.32823333,-66.15923333,"2022-09-21",264,"Seal Island",NA,NA,106,2,"complete.returns","","4Xq","4Xp"
603829,"2022-09-13",256,"German Bank",43.29043333,-66.4312,"2022-09-21",264,"Seal Island",NA,NA,106,8,"complete.returns","","4Xq","4Xp"
489322,"2021-09-21",264,"German Bank",43.27295,-66.39425,"2022-09-21",264,"Seal Island",NA,NA,41,365,"complete.returns","","4Xq","4Xp"
601148,"2022-09-19",262,"German Bank",43.32823333,-66.15923333,"2022-09-21",264,"Seal Island",NA,NA,41,2,"complete.returns","","4Xq","4Xp"
600479,"2022-10-06",279,"German Bank",43.35,-66.16666667,"2022-10-07",280,"Seal Island",NA,NA,135,1,"complete.returns","","4Xq","4Xp"
600440,"2022-10-06",279,"German Bank",43.35,-66.16666667,"2022-10-07",280,"Seal Island",NA,NA,135,1,"complete.returns","","4Xq","4Xp"
