Tag_Num,returnedArea,returnedLat,returnedLon,returnedDate,ReturnedBoat,GearType,Company,Catch.t,dataorigin,originalDF,id,Comments,RemovalReason,returnedJulian,Date,Lon,Lat,Ground,Julian,daysAtLarge,BOAT,returnedDate_parsed,
532087,UNKNOWN,NA,NA,NA,Fundy Monarch,Purse Seine,Connors,189,2024 Tag Returns,Connors Fish Tag Data 2024.xlsx,NA,Used FM as Connors vessel that had the biggest catch on the day. No lat and lons on length frequency sheet.,Invalid returnedDate,NA,NA,NA,NA,NA,NA,NA,NA,NA,
567880,Scots Bay,45.11666667,-65.05,NA,Canada 100,Purse Seine,Connors,124,2024 Tag Returns,Connors Fish Tag Data 2024.xlsx,19-09-2024 Canada 100,NA,Invalid returnedDate,NA,NA,NA,NA,NA,NA,NA,NA,NA,
566792,Scots Bay,44.68,-66.56666667,NA,Lady Melissa,Purse Seine,Comeaus,61,2024 Tag Returns,Comeaus Tag returns 2024,20-06-2024 Lady Melissa,NA,Invalid returnedDate,NA,NA,NA,NA,NA,NA,NA,NA,NA,
564214,Scots Bay,45.18333333,-65.9,NA,Fundy Monarch,Purse Seine,Connors,85,2024 Tag Returns,Connors Fish Tag Data 2024.xlsx,20-08-2024 Fundy Monarch,NA,Invalid returnedDate,NA,NA,NA,NA,NA,NA,NA,NA,NA,
567067,Scots Bay,45.18333333,-65.9,NA,Fundy Monarch,Purse Seine,Connors,85,2024 Tag Returns,Connors Fish Tag Data 2024.xlsx,20-08-2024 Fundy Monarch,NA,Invalid returnedDate,NA,NA,NA,NA,NA,NA,NA,NA,NA,
574362,German Bank,43.29066667,-66.12233333,NA,Lady Janice,Purse Seine,Comeau,NA,2024 Tag Returns,Connors Fish Tag Data 2024.xlsx,21-09-2023 Lady Janice,NA,Invalid returnedDate,NA,NA,NA,NA,NA,NA,NA,NA,NA,
567226,Scots Bay,44.06666667,-65.06666667,NA,Brunswick Provider,Purse Seine,Connors,115,2024 Tag Returns,Connors Fish Tag Data 2024.xlsx,22-08-2024 Brunswick Provider,NA,Invalid returnedDate,NA,NA,NA,NA,NA,NA,NA,NA,NA,
563741,UNKNOWN,NA,NA,NA,Brunswick Provider,Purse Seine,Cape Breeze,134,2024 Tag Returns,Connors Fish Tag Data 2024.xlsx,NA,Used BP as Connors vessel that had the biggest catch on the day.,Invalid returnedDate,NA,NA,NA,NA,NA,NA,NA,NA,NA,
567439,UNKNOWN,NA,NA,NA,Brunswick Provider,Purse Seine,Cape Breeze,134,2024 Tag Returns,Connors Fish Tag Data 2024.xlsx,NA,Used BP as Connors vessel that had the biggest catch on the day.,Invalid returnedDate,NA,NA,NA,NA,NA,NA,NA,NA,NA,
577864,UNKNOWN,NA,NA,NA,Brunswick Provider,Purse Seine,Seacreast,134,2024 Tag Returns,Connors Fish Tag Data 2024.xlsx,NA,Used BP as Connors vessel that had the biggest catch on the day.,Invalid returnedDate,NA,NA,NA,NA,NA,NA,NA,NA,NA,
498720,UNKNOWN,NA,NA,NA,Brunswick Provider,Purse Seine,Seacreast,134,2024 Tag Returns,Connors Fish Tag Data 2024.xlsx,NA,Used BP as Connors vessel that had the biggest catch on the day.,Invalid returnedDate,NA,NA,NA,NA,NA,NA,NA,NA,NA,
563721,UNKNOWN,NA,NA,NA,Brunswick Provider,Purse Seine,Seacreast,134,2024 Tag Returns,Connors Fish Tag Data 2024.xlsx,NA,Used BP as Connors vessel that had the biggest catch on the day.,Invalid returnedDate,NA,NA,NA,NA,NA,NA,NA,NA,NA,
563828,UNKNOWN,NA,NA,NA,Brunswick Provider,Purse Seine,Connors,134,2024 Tag Returns,Connors Fish Tag Data 2024.xlsx,NA,Used BP as Connors vessel that had the biggest catch on the day.,Invalid returnedDate,NA,NA,NA,NA,NA,NA,NA,NA,NA,
563764,UNKNOWN,NA,NA,NA,Brunswick Provider,Purse Seine,Connors,134,2024 Tag Returns,Connors Fish Tag Data 2024.xlsx,NA,Used BP as Connors vessel that had the biggest catch on the day.,Invalid returnedDate,NA,NA,NA,NA,NA,NA,NA,NA,NA,
563731,UNKNOWN,NA,NA,NA,Brunswick Provider,Purse Seine,Connors,134,2024 Tag Returns,Connors Fish Tag Data 2024.xlsx,NA,Used BP as Connors vessel that had the biggest catch on the day.,Invalid returnedDate,NA,NA,NA,NA,NA,NA,NA,NA,NA,
563727,UNKNOWN,NA,NA,NA,Brunswick Provider,Purse Seine,Connors,134,2024 Tag Returns,Connors Fish Tag Data 2024.xlsx,NA,Used BP as Connors vessel that had the biggest catch on the day.,Invalid returnedDate,NA,NA,NA,NA,NA,NA,NA,NA,NA,
563712,UNKNOWN,NA,NA,NA,Brunswick Provider,Purse Seine,Connors,134,2024 Tag Returns,Connors Fish Tag Data 2024.xlsx,NA,Used BP as Connors vessel that had the biggest catch on the day.,Invalid returnedDate,NA,NA,NA,NA,NA,NA,NA,NA,NA,
563757,UNKNOWN,NA,NA,NA,Brunswick Provider,Purse Seine,Connors,134,2024 Tag Returns,Connors Fish Tag Data 2024.xlsx,NA,Used BP as Connors vessel that had the biggest catch on the day.,Invalid returnedDate,NA,NA,NA,NA,NA,NA,NA,NA,NA,
563702,UNKNOWN,NA,NA,NA,Brunswick Provider,Purse Seine,Connors,134,2024 Tag Returns,Connors Fish Tag Data 2024.xlsx,NA,Used BP as Connors vessel that had the biggest catch on the day.,Invalid returnedDate,NA,NA,NA,NA,NA,NA,NA,NA,NA,
578675,UNKNOWN,NA,NA,NA,Brunswick Provider,Purse Seine,Connors,134,2024 Tag Returns,Connors Fish Tag Data 2024.xlsx,NA,Used BP as Connors vessel that had the biggest catch on the day.,Invalid returnedDate,NA,NA,NA,NA,NA,NA,NA,NA,NA,
567029,Scots Bay,45.165,-64.9785,NA,Canada 100,Purse Seine,Connors,91,2024 Tag Returns,Connors Fish Tag Data 2024.xlsx,24-09-2024 Canada 100,NA,Invalid returnedDate,NA,NA,NA,NA,NA,NA,NA,NA,NA,
564204,White Head,45.13333333,-65.11666667,NA,Brunswick Provider,Purse Seine,Connors,69,2024 Tag Returns,Connors Fish Tag Data 2024.xlsx,25-06-2024 Brunswick Provider,NA,Invalid returnedDate,NA,NA,NA,NA,NA,NA,NA,NA,NA,
578578,UNKNOWN,45.15,-64.83333333,NA,Canada 100,Purse Seine,Cape Breeze,132,2024 Tag Returns,Connors Fish Tag Data 2024.xlsx,NA,Used C1 as Connors vessel that had the biggest catch.,Invalid returnedDate,NA,NA,NA,NA,NA,NA,NA,NA,NA,
567565,UNKNOWN,45.15,-64.83333333,NA,Canada 100,Purse Seine,Cape Breeze,132,2024 Tag Returns,Connors Fish Tag Data 2024.xlsx,NA,Used C1 as Connors vessel that had the biggest catch.,Invalid returnedDate,NA,NA,NA,NA,NA,NA,NA,NA,NA,
529179,Grand Manan,44.58333333,-66.59666667,NA,LEROY & BARRY,Purse Seine,Scotia Gardens,60,2024 Tag Returns,Herring Research Tags Collected Information (1).xlsx,26-06-2024 LEROY & BARRY,NA,Invalid returnedDate,NA,NA,NA,NA,NA,NA,NA,NA,NA,
533396,German Bank,45.13833333,-65.04833333,NA,Lady Melissa,Purse Seine,Comeau,43,2024 Tag Returns,Connors Fish Tag Data 2024.xlsx,26-09-2023 Lady Melissa,NA,Invalid returnedDate,NA,NA,NA,NA,NA,NA,NA,NA,NA,
577781,Scots Bay,45.13333333,-65.11666667,NA,Brunswick Provider,Purse Seine,Connors,70,2024 Tag Returns,Connors Fish Tag Data 2024.xlsx,26-09-2024 Brunswick Provider,NA,Invalid returnedDate,NA,NA,NA,NA,NA,NA,NA,NA,NA,
474385,Grand Manan,44.59133333,-66.61233333,NA,MORNING STAR,Purse Seine,Scotia Gardens,55,2024 Tag Returns,Herring Research Tags Collected Information (1).xlsx,27-06-2024 MORNING STAR,NA,Invalid returnedDate,NA,NA,NA,NA,NA,NA,NA,NA,NA,
603551,UNKNOWN,45.13333333,-65.05,NA,Fundy Monarch,Purse Seine,Seacreast,107,2024 Tag Returns,Connors Fish Tag Data 2024.xlsx,NA,Used FM as Connors vessel that had the biggest catch.,Invalid returnedDate,NA,NA,NA,NA,NA,NA,NA,NA,NA,
572673,UNKNOWN,45.13333333,-65.05,NA,Fundy Monarch,Purse Seine,Seacreast,107,2024 Tag Returns,Connors Fish Tag Data 2024.xlsx,NA,Used FM as Connors vessel that had the biggest catch.,Invalid returnedDate,NA,NA,NA,NA,NA,NA,NA,NA,NA,
532013,UNKNOWN,45.13333333,-65.05,NA,Fundy Monarch,Purse Seine,RKM,107,2024 Tag Returns,Connors Fish Tag Data 2024.xlsx,NA,Used FM as Connors vessel that had the biggest catch.,Invalid returnedDate,NA,NA,NA,NA,NA,NA,NA,NA,NA,
471466,UNKNOWN,43.2375,-66.321,NA,Lady Janice,Purse Seine,Comeau,50,2024 Tag Returns,Connors Fish Tag Data 2024.xlsx,29-08-2023 Lady Janice,NA,Invalid returnedDate,NA,NA,NA,NA,NA,NA,NA,NA,NA,
564145,UNKNOWN,43.2375,-66.321,NA,Lady Janice,Purse Seine,Comeau,50,2024 Tag Returns,Connors Fish Tag Data 2024.xlsx,29-08-2023 Lady Janice,NA,Invalid returnedDate,NA,NA,NA,NA,NA,NA,NA,NA,NA,
572482,UNKNOWN,NA,NA,NA,Canada 100,Purse Seine,Connors,82,2024 Tag Returns,Connors Fish Tag Data 2024.xlsx,NA,Used C1 as Connors vessel that had the biggest catch.,Invalid returnedDate,NA,NA,NA,NA,NA,NA,NA,NA,NA,
471259,UNKNOWN,NA,NA,NA,Canada 100,Purse Seine,Connors,82,2024 Tag Returns,Connors Fish Tag Data 2024.xlsx,NA,Used C1 as Connors vessel that had the biggest catch.,Invalid returnedDate,NA,NA,NA,NA,NA,NA,NA,NA,NA,
569218,UNKNOWN,NA,NA,NA,Canada 100,Purse Seine,Rkm,82,2024 Tag Returns,Connors Fish Tag Data 2024.xlsx,NA,Used C1 as Connors vessel that had the biggest catch.,Invalid returnedDate,NA,NA,NA,NA,NA,NA,NA,NA,NA,
564016,UNKNOWN,NA,NA,NA,Canada 100,Purse Seine,Connors,82,2024 Tag Returns,Connors Fish Tag Data 2024.xlsx,NA,Used C1 as Connors vessel that had the biggest catch.,Invalid returnedDate,NA,NA,NA,NA,NA,NA,NA,NA,NA,
528653,UNKNOWN,NA,NA,NA,Canada 100,Purse Seine,Connors,82,2024 Tag Returns,Connors Fish Tag Data 2024.xlsx,NA,Used C1 as Connors vessel that had the biggest catch.,Invalid returnedDate,NA,NA,NA,NA,NA,NA,NA,NA,NA,
528707,UNKNOWN,NA,NA,NA,Canada 100,Purse Seine,Connors,82,2024 Tag Returns,Connors Fish Tag Data 2024.xlsx,NA,Used C1 as Connors vessel that had the biggest catch.,Invalid returnedDate,NA,NA,NA,NA,NA,NA,NA,NA,NA,
474896,Scots Bay,46,-64.96666667,NA,Brunswick Provider,Purse Seine,Connors,56,2024 Tag Returns,Connors Fish Tag Data 2024.xlsx,30-07-2024 Brunswick Provider,NA,Invalid returnedDate,NA,NA,NA,NA,NA,NA,NA,NA,NA,
603928,UNKNOWN,43.264,-66.34566667,NA,Canada 100,Purse Seine,Connors,32,2024 Tag Returns,Connors Fish Tag Data 2024.xlsx,NA,Used C1 as Connors only vessel out that day.,Invalid returnedDate,NA,NA,NA,NA,NA,NA,NA,NA,NA,
563703,UNKNOWN,43.264,-66.34566667,NA,Canada 100,Purse Seine,Connors,32,2024 Tag Returns,Connors Fish Tag Data 2024.xlsx,NA,Used C1 as Connors only vessel out that day.,Invalid returnedDate,NA,NA,NA,NA,NA,NA,NA,NA,NA,
564573,UNKNOWN,43.264,-66.34566667,NA,Canada 100,Purse Seine,Connors,32,2024 Tag Returns,Connors Fish Tag Data 2024.xlsx,NA,Used C1 as Connors only vessel out that day.,Invalid returnedDate,NA,NA,NA,NA,NA,NA,NA,NA,NA,
564038,UNKNOWN,43.264,-66.34566667,NA,Canada 100,Purse Seine,Connors,32,2024 Tag Returns,Connors Fish Tag Data 2024.xlsx,NA,Used C1 as Connors only vessel out that day.,Invalid returnedDate,NA,NA,NA,NA,NA,NA,NA,NA,NA,
564593,UNKNOWN,43.264,-66.34566667,NA,Canada 100,Purse Seine,Connors,32,2024 Tag Returns,Connors Fish Tag Data 2024.xlsx,NA,Used C1 as Connors only vessel out that day.,Invalid returnedDate,NA,NA,NA,NA,NA,NA,NA,NA,NA,
564713,UNKNOWN,43.23733333,-66.321,NA,Lady Janice,Purse Seine,Comeau,50,2024 Tag Returns,Connors Fish Tag Data 2024.xlsx,30-08-2023 Lady Janice,NA,Invalid returnedDate,NA,NA,NA,NA,NA,NA,NA,NA,NA,
564637,UNKNOWN,43.23733333,-66.321,NA,Lady Janice,Purse Seine,Comeau,50,2024 Tag Returns,Connors Fish Tag Data 2024.xlsx,30-08-2023 Lady Janice,NA,Invalid returnedDate,NA,NA,NA,NA,NA,NA,NA,NA,NA,
564334,UNKNOWN,43.23733333,-66.321,NA,Lady Janice,Purse Seine,Comeau,50,2024 Tag Returns,Connors Fish Tag Data 2024.xlsx,30-08-2023 Lady Janice,NA,Invalid returnedDate,NA,NA,NA,NA,NA,NA,NA,NA,NA,
564312,UNKNOWN,43.23733333,-66.321,NA,Lady Janice,Purse Seine,Comeau,50,2024 Tag Returns,Connors Fish Tag Data 2024.xlsx,30-08-2023 Lady Janice,NA,Invalid returnedDate,NA,NA,NA,NA,NA,NA,NA,NA,NA,
564783,UNKNOWN,43.23733333,-66.321,NA,Lady Janice,Purse Seine,Connors,50,2024 Tag Returns,Connors Fish Tag Data 2024.xlsx,30-08-2023 Lady Janice,NA,Invalid returnedDate,NA,NA,NA,NA,NA,NA,NA,NA,NA,
564604,UNKNOWN,43.23733333,-66.321,NA,Lady Janice,Purse Seine,Connors,50,2024 Tag Returns,Connors Fish Tag Data 2024.xlsx,30-08-2023 Lady Janice,NA,Invalid returnedDate,NA,NA,NA,NA,NA,NA,NA,NA,NA,
564864,UNKNOWN,43.23733333,-66.321,NA,Lady Janice,Purse Seine,Connors,50,2024 Tag Returns,Connors Fish Tag Data 2024.xlsx,30-08-2023 Lady Janice,NA,Invalid returnedDate,NA,NA,NA,NA,NA,NA,NA,NA,NA,
564417,UNKNOWN,43.23733333,-66.321,NA,Lady Janice,Purse Seine,Connors,50,2024 Tag Returns,Connors Fish Tag Data 2024.xlsx,30-08-2023 Lady Janice,NA,Invalid returnedDate,NA,NA,NA,NA,NA,NA,NA,NA,NA,
564764,UNKNOWN,43.23733333,-66.321,NA,Lady Janice,Purse Seine,Connors,50,2024 Tag Returns,Connors Fish Tag Data 2024.xlsx,30-08-2023 Lady Janice,NA,Invalid returnedDate,NA,NA,NA,NA,NA,NA,NA,NA,NA,
564554,UNKNOWN,43.23733333,-66.321,NA,Lady Janice,Purse Seine,Connors,50,2024 Tag Returns,Connors Fish Tag Data 2024.xlsx,30-08-2023 Lady Janice,NA,Invalid returnedDate,NA,NA,NA,NA,NA,NA,NA,NA,NA,
564761,UNKNOWN,43.23733333,-66.321,NA,Lady Janice,Purse Seine,Connors,50,2024 Tag Returns,Connors Fish Tag Data 2024.xlsx,30-08-2023 Lady Janice,NA,Invalid returnedDate,NA,NA,NA,NA,NA,NA,NA,NA,NA,
564463,UNKNOWN,43.23733333,-66.321,NA,Lady Janice,Purse Seine,Connors,50,2024 Tag Returns,Connors Fish Tag Data 2024.xlsx,30-08-2023 Lady Janice,NA,Invalid returnedDate,NA,NA,NA,NA,NA,NA,NA,NA,NA,
473112,UNKNOWN,44.31666667,-66.41166667,NA,Morning Star,Purse Seine,Scotia,12,2024 Tag Returns,Connors Fish Tag Data 2024.xlsx,30-08-2023 Morning Star,NA,Invalid returnedDate,NA,NA,NA,NA,NA,NA,NA,NA,NA,
471616,UNKNOWN,44.31666667,-66.41166667,NA,Morning Star,Purse Seine,Scotia,12,2024 Tag Returns,Connors Fish Tag Data 2024.xlsx,30-08-2023 Morning Star,NA,Invalid returnedDate,NA,NA,NA,NA,NA,NA,NA,NA,NA,
564411,UNKNOWN,44.31666667,-66.41166667,NA,Morning Star,Purse Seine,Scotia,12,2024 Tag Returns,Connors Fish Tag Data 2024.xlsx,30-08-2023 Morning Star,NA,Invalid returnedDate,NA,NA,NA,NA,NA,NA,NA,NA,NA,
564358,UNKNOWN,44.31666667,-66.41166667,NA,Morning Star,Purse Seine,Scotia,12,2024 Tag Returns,Connors Fish Tag Data 2024.xlsx,30-08-2023 Morning Star,NA,Invalid returnedDate,NA,NA,NA,NA,NA,NA,NA,NA,NA,
532075,UNKNOWN,44.31666667,-66.41166667,NA,Morning Star,Purse Seine,Scotia,12,2024 Tag Returns,Connors Fish Tag Data 2024.xlsx,30-08-2023 Morning Star,NA,Invalid returnedDate,NA,NA,NA,NA,NA,NA,NA,NA,NA,
471558,UNKNOWN,44.31666667,-66.41166667,NA,Morning Star,Purse Seine,Scotia,12,2024 Tag Returns,Connors Fish Tag Data 2024.xlsx,30-08-2023 Morning Star,NA,Invalid returnedDate,NA,NA,NA,NA,NA,NA,NA,NA,NA,
603692,UNKNOWN,NA,NA,NA,UNKOWN,Purse Seine,Cape Breeze,NA,2024 Tag Returns,Connors Fish Tag Data 2024.xlsx,NA,NA,Invalid returnedDate,NA,NA,NA,NA,NA,NA,NA,NA,NA,
564066,Scots Bay,NA,NA,NA,Canada 100,Purse Seine,Connors,NA,2024 Tag Returns,Connors Fish Tag Data 2024.xlsx,NA,NA,Invalid returnedDate,NA,NA,NA,NA,NA,NA,NA,NA,NA,
564434,Scots Bay,NA,NA,NA,Canada 100,Purse Seine,Connors,NA,2024 Tag Returns,Connors Fish Tag Data 2024.xlsx,NA,NA,Invalid returnedDate,NA,NA,NA,NA,NA,NA,NA,NA,NA,
577797,Scots Bay,NA,NA,NA,Canada 100,Purse Seine,Connors,NA,2024 Tag Returns,Connors Fish Tag Data 2024.xlsx,NA,NA,Invalid returnedDate,NA,NA,NA,NA,NA,NA,NA,NA,NA,
578873,Scots Bay,NA,NA,NA,Canada 100,Purse Seine,Connors,NA,2024 Tag Returns,Connors Fish Tag Data 2024.xlsx,NA,NA,Invalid returnedDate,NA,NA,NA,NA,NA,NA,NA,NA,NA,
564202,Scots Bay,NA,NA,NA,Canada 100,Purse Seine,Connors,NA,2024 Tag Returns,Connors Fish Tag Data 2024.xlsx,NA,NA,Invalid returnedDate,NA,NA,NA,NA,NA,NA,NA,NA,NA,
564961,Scots Bay,NA,NA,NA,Canada 100,Purse Seine,Connors,NA,2024 Tag Returns,Connors Fish Tag Data 2024.xlsx,NA,NA,Invalid returnedDate,NA,NA,NA,NA,NA,NA,NA,NA,NA,
567265,Scots Bay,NA,NA,NA,Fundy Monarch,Purse Seine,Connors,NA,2024 Tag Returns,Connors Fish Tag Data 2024.xlsx,NA,NA,Invalid returnedDate,NA,NA,NA,NA,NA,NA,NA,NA,NA,
521924,UNKNOWN,NA,NA,NA,UNKOWN,Purse Seine,Connors,NA,2024 Tag Returns,Connors Fish Tag Data 2024.xlsx,NA,NA,Invalid returnedDate,NA,NA,NA,NA,NA,NA,NA,NA,NA,
575814,UNKNOWN,NA,NA,NA,UNKOWN,Purse Seine,Connors,NA,2024 Tag Returns,Connors Fish Tag Data 2024.xlsx,NA,NA,Invalid returnedDate,NA,NA,NA,NA,NA,NA,NA,NA,NA,
569623,UNKNOWN,NA,NA,NA,UNKOWN,Purse Seine,Connors,NA,2024 Tag Returns,Connors Fish Tag Data 2024.xlsx,NA,NA,Invalid returnedDate,NA,NA,NA,NA,NA,NA,NA,NA,NA,
564590,UNKNOWN,NA,NA,NA,UNKOWN,Purse Seine,Connors,NA,2024 Tag Returns,Connors Fish Tag Data 2024.xlsx,NA,NA,Invalid returnedDate,NA,NA,NA,NA,NA,NA,NA,NA,NA,
564857,UNKNOWN,NA,NA,NA,UNKOWN,Purse Seine,Connors,NA,2024 Tag Returns,Connors Fish Tag Data 2024.xlsx,NA,NA,Invalid returnedDate,NA,NA,NA,NA,NA,NA,NA,NA,NA,
567627,UNKNOWN,NA,NA,NA,UNKOWN,Purse Seine,Connors,NA,2024 Tag Returns,Connors Fish Tag Data 2024.xlsx,NA,NA,Invalid returnedDate,NA,NA,NA,NA,NA,NA,NA,NA,NA,
564566,UNKNOWN,NA,NA,NA,UNKOWN,Purse Seine,Connors,NA,2024 Tag Returns,Connors Fish Tag Data 2024.xlsx,NA,NA,Invalid returnedDate,NA,NA,NA,NA,NA,NA,NA,NA,NA,
564942,UNKNOWN,NA,NA,NA,UNKOWN,Purse Seine,Connors,NA,2024 Tag Returns,Connors Fish Tag Data 2024.xlsx,NA,NA,Invalid returnedDate,NA,NA,NA,NA,NA,NA,NA,NA,NA,
564662,UNKNOWN,NA,NA,NA,UNKOWN,Purse Seine,Connors,NA,2024 Tag Returns,Connors Fish Tag Data 2024.xlsx,NA,NA,Invalid returnedDate,NA,NA,NA,NA,NA,NA,NA,NA,NA,
564401,UNKNOWN,NA,NA,NA,UNKOWN,Purse Seine,Connors,NA,2024 Tag Returns,Connors Fish Tag Data 2024.xlsx,NA,NA,Invalid returnedDate,NA,NA,NA,NA,NA,NA,NA,NA,NA,
563884,UNKNOWN,NA,NA,NA,UNKOWN,Purse Seine,Connors,NA,2024 Tag Returns,Connors Fish Tag Data 2024.xlsx,NA,NA,Invalid returnedDate,NA,NA,NA,NA,NA,NA,NA,NA,NA,
564322,UNKNOWN,NA,NA,NA,UNKOWN,Purse Seine,Connors,NA,2024 Tag Returns,Connors Fish Tag Data 2024.xlsx,NA,NA,Invalid returnedDate,NA,NA,NA,NA,NA,NA,NA,NA,NA,
471403,UNKNOWN,NA,NA,NA,UNKOWN,Purse Seine,Connors,NA,2024 Tag Returns,Connors Fish Tag Data 2024.xlsx,NA,NA,Invalid returnedDate,NA,NA,NA,NA,NA,NA,NA,NA,NA,
564333,UNKNOWN,NA,NA,NA,UNKOWN,Purse Seine,Connors,NA,2024 Tag Returns,Connors Fish Tag Data 2024.xlsx,NA,NA,Invalid returnedDate,NA,NA,NA,NA,NA,NA,NA,NA,NA,
572490,UNKNOWN,NA,NA,NA,UNKOWN,Purse Seine,Connors,NA,2024 Tag Returns,Connors Fish Tag Data 2024.xlsx,NA,NA,Invalid returnedDate,NA,NA,NA,NA,NA,NA,NA,NA,NA,
564476,UNKNOWN,NA,NA,NA,UNKOWN,Purse Seine,Connors,NA,2024 Tag Returns,Connors Fish Tag Data 2024.xlsx,NA,NA,Invalid returnedDate,NA,NA,NA,NA,NA,NA,NA,NA,NA,
563708,UNKNOWN,NA,NA,NA,UNKOWN,Purse Seine,Connors,NA,2024 Tag Returns,Connors Fish Tag Data 2024.xlsx,NA,NA,Invalid returnedDate,NA,NA,NA,NA,NA,NA,NA,NA,NA,
563807,UNKNOWN,NA,NA,NA,Unclear,Purse Seine,Comeau,NA,2024 Tag Returns,Connors Fish Tag Data 2024.xlsx,NA,NA,Invalid returnedDate,NA,NA,NA,NA,NA,NA,NA,NA,NA,
572457,UNKNOWN,NA,NA,NA,UNKOWN,Purse Seine,Connors,NA,2024 Tag Returns,Connors Fish Tag Data 2024.xlsx,NA,NA,Invalid returnedDate,NA,NA,NA,NA,NA,NA,NA,NA,NA,
572411,UNKNOWN,NA,NA,2023-06-01,UNKOWN,Purse Seine,Barry Group,NA,2024 Tag Returns,Connors Fish Tag Data 2024.xlsx,,,Days at large <= 0 ( -87 ),152,2023-08-27,-65.06972222,45.13527778,Scots Bay,239,-87,NA,NA,
567482,UNKNOWN,43.28733333,-66.4115,2023-09-01,Lady Janice,Purse Seine,Comeau,84,2024 Tag Returns,Connors Fish Tag Data 2024.xlsx,01-09-2023 Lady Janice,,Days at large <= 0 ( -2 ),244,2023-09-03,-66.37361111,43.27138889,German Bank,246,-2,NA,NA,
567923,Seal Island,43.26666667,-66.385,2023-09-05,Lady Melissa,Purse Seine,Comeau,78,2024 Tag Returns,Connors Fish Tag Data 2024.xlsx,05-09-2023 Lady Melissa,,Days at large <= 0 ( -5 ),248,2023-09-10,-65.0175,45.13833333,Scots Bay,253,-5,NA,NA,
574694,UNKNOWN,43.25,-66.36666667,2023-09-15,Fundy Monarch,Purse Seine,RK Murphy,108,2024 Tag Returns,Connors Fish Tag Data 2024.xlsx,15-09-2023 Fundy Monarch,,Days at large <= 0 ( -6 ),258,2023-09-21,-66.37888889,43.32944444,German Bank,264,-6,NA,NA,
567439,UNKNOWN,NA,NA,2023-08-23,Brunswick Provider,Purse Seine,Cape Breeze,134,2024 Tag Returns,Connors Fish Tag Data 2024.xlsx,,Used BP as Connors vessel that had the biggest catch on the day.,Days at large <= 0 ( -11 ),235,2023-09-03,-66.37361111,43.27138889,German Bank,246,-11,NA,NA,
577864,UNKNOWN,NA,NA,2023-08-23,Brunswick Provider,Purse Seine,Seacreast,134,2024 Tag Returns,Connors Fish Tag Data 2024.xlsx,,Used BP as Connors vessel that had the biggest catch on the day.,Days at large <= 0 ( -14 ),235,2023-09-06,-65.01138889,45.15833333,Scots Bay,249,-14,NA,NA,
578675,UNKNOWN,NA,NA,2023-08-23,Brunswick Provider,Purse Seine,Connors,134,2024 Tag Returns,Connors Fish Tag Data 2024.xlsx,,Used BP as Connors vessel that had the biggest catch on the day.,Days at large <= 0 ( -12 ),235,2023-09-04,-66.36638889,43.25305556,German Bank,247,-12,NA,NA,
533396,German Bank,45.13833333,-65.04833333,2023-09-26,Lady Melissa,Purse Seine,Comeau,43,2024 Tag Returns,Connors Fish Tag Data 2024.xlsx,26-09-2023 Lady Melissa,,Days at large <= 0 ( -1 ),269,2023-09-27,-66.2886,43.20638889,German Bank,270,-1,NA,NA,
572673,UNKNOWN,45.13333333,-65.05,2023-08-28,Fundy Monarch,Purse Seine,Seacreast,107,2024 Tag Returns,Connors Fish Tag Data 2024.xlsx,,Used FM as Connors vessel that had the biggest catch.,Days at large <= 0 ( -1 ),240,2023-08-29,-66.34,43.24111111,German Bank,241,-1,NA,NA,
569218,UNKNOWN,NA,NA,2023-08-29,Canada 100,Purse Seine,Rkm,82,2024 Tag Returns,Connors Fish Tag Data 2024.xlsx,,Used C1 as Connors vessel that had the biggest catch.,Days at large <= 0 ( 0 ),241,2023-08-29,-64.92277778,45.18972222,Scots Bay,241,0,NA,NA,
528653,UNKNOWN,NA,NA,2023-08-29,Canada 100,Purse Seine,Connors,82,2024 Tag Returns,Connors Fish Tag Data 2024.xlsx,,Used C1 as Connors vessel that had the biggest catch.,Days at large <= 0 ( -13 ),241,2023-09-11,-65.03972222,45.14333333,Scots Bay,254,-13,NA,NA,
528707,UNKNOWN,NA,NA,2023-08-29,Canada 100,Purse Seine,Connors,82,2024 Tag Returns,Connors Fish Tag Data 2024.xlsx,,Used C1 as Connors vessel that had the biggest catch.,Days at large <= 0 ( -13 ),241,2023-09-11,-65.03972222,45.14333333,Scots Bay,254,-13,NA,NA,
532075,UNKNOWN,44.31666667,-66.41166667,2023-08-30,Morning Star,Purse Seine,Scotia,12,2024 Tag Returns,Connors Fish Tag Data 2024.xlsx,30-08-2023 Morning Star,,Days at large <= 0 ( -5 ),242,2023-09-04,-66.35,43.25,German Bank,247,-5,NA,NA,
564161,Scots Bay,NA,NA,NA,Canada 100,Purse Seine,Connors,NA,2024 Tag Returns,Connors Fish Tag Data 2024.xlsx,,,Invalid returnedDate,NA,NA,NA,NA,NA,NA,NA,NA,NA,
564066,Scots Bay,NA,NA,NA,Canada 100,Purse Seine,Connors,NA,2024 Tag Returns,Connors Fish Tag Data 2024.xlsx,,,Invalid returnedDate,NA,NA,NA,NA,NA,NA,NA,NA,NA,
564434,Scots Bay,NA,NA,NA,Canada 100,Purse Seine,Connors,NA,2024 Tag Returns,Connors Fish Tag Data 2024.xlsx,,,Invalid returnedDate,NA,NA,NA,NA,NA,NA,NA,NA,NA,
