cruise_id,latitude,longitude,year,month,day,cruise_time,datatype,pressure,temperature,salinity,maximum_depth,flag,stn_id,time
VIC2009057,43.7,-66.6503,2009,10,29,306,CD,61,11.1311,31.8234,92,N,011,2009-10-29 3:06
VIC2009057,43.7,-66.6503,2009,10,29,306,CD,62,11.0889,31.8718,92,N,011,2009-10-29 3:06
VIC2009057,43.7,-66.6503,2009,10,29,306,CD,63,11.0805,31.8804,92,N,011,2009-10-29 3:06
VIC2009057,43.7,-66.6503,2009,10,29,306,CD,64,11.097,31.8623,92,N,011,2009-10-29 3:06
VIC2009057,43.7,-66.6503,2009,10,29,306,CD,65,11.0992,31.8602,92,N,011,2009-10-29 3:06
VIC2009057,43.7,-66.6503,2009,10,29,306,CD,66,11.0766,31.8858,92,N,011,2009-10-29 3:06
VIC2009057,43.7,-66.6503,2009,10,29,306,CD,67,11.0915,31.8693,92,N,011,2009-10-29 3:06
VIC2009057,43.7,-66.6503,2009,10,29,306,CD,68,11.0178,31.9521,92,N,011,2009-10-29 3:06
VIC2009057,43.7,-66.6503,2009,10,29,306,CD,69,10.9992,31.9712,92,N,011,2009-10-29 3:06
VIC2009057,43.7,-66.6503,2009,10,29,306,CD,70,10.9975,31.9727,92,N,011,2009-10-29 3:06
VIC2009057,43.7,-66.6503,2009,10,29,306,CD,71,10.9836,31.9875,92,N,011,2009-10-29 3:06
VIC2009057,43.7,-66.6503,2009,10,29,306,CD,72,10.977,31.9945,92,N,011,2009-10-29 3:06
VIC2009057,43.7,-66.6503,2009,10,29,306,CD,73,10.9731,31.9983,92,N,011,2009-10-29 3:06
VIC2009057,43.7,-66.6503,2009,10,29,306,CD,74,10.9723,31.9995,92,N,011,2009-10-29 3:06
VIC2009057,43.7,-66.6503,2009,10,29,306,CD,75,10.9697,32.0016,92,N,011,2009-10-29 3:06
VIC2009057,43.7,-66.6503,2009,10,29,306,CD,76,10.9519,32.0178,92,N,011,2009-10-29 3:06
VIC2009057,43.7,-66.6503,2009,10,29,306,CD,77,10.9386,32.0299,92,N,011,2009-10-29 3:06
VIC2009057,43.7,-66.6503,2009,10,29,306,CD,78,10.9291,32.0391,92,N,011,2009-10-29 3:06
VIC2009057,43.7,-66.6503,2009,10,29,306,CD,79,10.9259,32.0424,92,N,011,2009-10-29 3:06
VIC2009057,43.7,-66.6503,2009,10,29,306,CD,80,10.9115,32.0563,92,N,011,2009-10-29 3:06
VIC2009057,43.7,-66.6503,2009,10,29,306,CD,81,10.8738,32.0864,92,N,011,2009-10-29 3:06
VIC2009057,43.7,-66.6503,2009,10,29,306,CD,82,10.8424,32.1092,92,N,011,2009-10-29 3:06
VIC2009057,43.7,-66.6503,2009,10,29,306,CD,83,10.8275,32.1198,92,N,011,2009-10-29 3:06
VIC2009057,43.7,-66.6503,2009,10,29,306,CD,84,10.8171,32.1283,92,N,011,2009-10-29 3:06
VIC2009057,43.7,-66.6503,2009,10,29,306,CD,85,10.81,32.1341,92,N,011,2009-10-29 3:06
VIC2009057,43.7,-66.6503,2009,10,29,306,CD,86,10.8101,32.1338,92,N,011,2009-10-29 3:06
VIC2009057,43.7,-66.6503,2009,10,29,306,CD,87,10.8092,32.1354,92,N,011,2009-10-29 3:06
VIC2009057,43.7,-66.6503,2009,10,29,306,CD,88,10.8058,32.1417,92,N,011,2009-10-29 3:06
VIC2009057,43.7,-66.6503,2009,10,29,306,CD,89,10.766,32.2147,92,N,011,2009-10-29 3:06
VIC2009057,43.7,-66.6503,2009,10,29,306,CD,90,10.7296,32.2778,92,N,011,2009-10-29 3:06
VIC2009057,43.7,-66.6503,2009,10,29,306,CD,91,10.7194,32.2951,92,N,011,2009-10-29 3:06
VIC2009057,43.7,-66.6503,2009,10,29,306,CD,92,10.6943,32.3385,92,N,011,2009-10-29 3:06
VIC2009057,44.2673,-66.2497,2009,10,29,1300,CD,1,10.0223,31.8418,47,N,012,2009-10-29 13:00
VIC2009057,44.2673,-66.2497,2009,10,29,1300,CD,2,10.0234,31.8427,47,N,012,2009-10-29 13:00
VIC2009057,44.2673,-66.2497,2009,10,29,1300,CD,3,10.025,31.8431,47,N,012,2009-10-29 13:00
VIC2009057,44.2673,-66.2497,2009,10,29,1300,CD,4,10.024,31.8439,47,N,012,2009-10-29 13:00
VIC2009057,44.2673,-66.2497,2009,10,29,1300,CD,5,10.0247,31.844,47,N,012,2009-10-29 13:00
VIC2009057,44.2673,-66.2497,2009,10,29,1300,CD,6,10.026,31.8441,47,N,012,2009-10-29 13:00
VIC2009057,44.2673,-66.2497,2009,10,29,1300,CD,7,10.0272,31.8436,47,N,012,2009-10-29 13:00
VIC2009057,44.2673,-66.2497,2009,10,29,1300,CD,8,10.0275,31.8436,47,N,012,2009-10-29 13:00
VIC2009057,44.2673,-66.2497,2009,10,29,1300,CD,9,10.0234,31.8422,47,N,012,2009-10-29 13:00
VIC2009057,44.2673,-66.2497,2009,10,29,1300,CD,10,10.0204,31.8412,47,N,012,2009-10-29 13:00
VIC2009057,44.2673,-66.2497,2009,10,29,1300,CD,11,10.0196,31.8413,47,N,012,2009-10-29 13:00
VIC2009057,44.2673,-66.2497,2009,10,29,1300,CD,12,10.0207,31.8418,47,N,012,2009-10-29 13:00
VIC2009057,44.2673,-66.2497,2009,10,29,1300,CD,13,10.0245,31.8443,47,N,012,2009-10-29 13:00
VIC2009057,44.2673,-66.2497,2009,10,29,1300,CD,14,10.0305,31.8468,47,N,012,2009-10-29 13:00
VIC2009057,44.2673,-66.2497,2009,10,29,1300,CD,15,10.0271,31.845,47,N,012,2009-10-29 13:00
VIC2009057,44.2673,-66.2497,2009,10,29,1300,CD,16,10.03,31.8462,47,N,012,2009-10-29 13:00
VIC2009057,44.2673,-66.2497,2009,10,29,1300,CD,17,10.0466,31.8552,47,N,012,2009-10-29 13:00
VIC2009057,44.2673,-66.2497,2009,10,29,1300,CD,18,10.0752,31.8708,47,N,012,2009-10-29 13:00
VIC2009057,44.2673,-66.2497,2009,10,29,1300,CD,19,10.0959,31.883,47,N,012,2009-10-29 13:00
VIC2009057,44.2673,-66.2497,2009,10,29,1300,CD,20,10.1264,31.9028,47,N,012,2009-10-29 13:00
VIC2009057,44.2673,-66.2497,2009,10,29,1300,CD,21,10.1425,31.9152,47,N,012,2009-10-29 13:00
VIC2009057,44.2673,-66.2497,2009,10,29,1300,CD,22,10.1504,31.9239,47,N,012,2009-10-29 13:00
VIC2009057,44.2673,-66.2497,2009,10,29,1300,CD,23,10.1522,31.937,47,N,012,2009-10-29 13:00
VIC2009057,44.2673,-66.2497,2009,10,29,1300,CD,24,10.1513,31.959,47,N,012,2009-10-29 13:00
VIC2009057,44.2673,-66.2497,2009,10,29,1300,CD,25,10.1389,31.9897,47,N,012,2009-10-29 13:00
VIC2009057,44.2673,-66.2497,2009,10,29,1300,CD,26,10.114,32.0154,47,N,012,2009-10-29 13:00
VIC2009057,44.2673,-66.2497,2009,10,29,1300,CD,27,10.0647,32.051,47,N,012,2009-10-29 13:00
VIC2009057,44.2673,-66.2497,2009,10,29,1300,CD,28,10.0161,32.1025,47,N,012,2009-10-29 13:00
VIC2009057,44.2673,-66.2497,2009,10,29,1300,CD,29,9.9947,32.1374,47,N,012,2009-10-29 13:00
VIC2009057,44.2673,-66.2497,2009,10,29,1300,CD,30,10.0101,32.1994,47,N,012,2009-10-29 13:00
VIC2009057,44.2673,-66.2497,2009,10,29,1300,CD,31,10.0242,32.228,47,N,012,2009-10-29 13:00
VIC2009057,44.2673,-66.2497,2009,10,29,1300,CD,32,10.0454,32.2811,47,N,012,2009-10-29 13:00
VIC2009057,44.2673,-66.2497,2009,10,29,1300,CD,33,10.0633,32.312,47,N,012,2009-10-29 13:00
VIC2009057,44.2673,-66.2497,2009,10,29,1300,CD,34,10.0797,32.3403,47,N,012,2009-10-29 13:00
VIC2009057,44.2673,-66.2497,2009,10,29,1300,CD,35,10.0823,32.3466,47,N,012,2009-10-29 13:00
VIC2009057,44.2673,-66.2497,2009,10,29,1300,CD,36,10.083,32.3526,47,N,012,2009-10-29 13:00
VIC2009057,44.2673,-66.2497,2009,10,29,1300,CD,37,10.0837,32.3564,47,N,012,2009-10-29 13:00
VIC2009057,44.2673,-66.2497,2009,10,29,1300,CD,38,10.087,32.3644,47,N,012,2009-10-29 13:00
VIC2009057,44.2673,-66.2497,2009,10,29,1300,CD,39,10.0926,32.3729,47,N,012,2009-10-29 13:00
VIC2009057,44.2673,-66.2497,2009,10,29,1300,CD,40,10.095,32.3765,47,N,012,2009-10-29 13:00
VIC2009057,44.2673,-66.2497,2009,10,29,1300,CD,41,10.0996,32.3841,47,N,012,2009-10-29 13:00
VIC2009057,44.2673,-66.2497,2009,10,29,1300,CD,42,10.103,32.3897,47,N,012,2009-10-29 13:00
VIC2009057,44.2673,-66.2497,2009,10,29,1300,CD,43,10.1052,32.3933,47,N,012,2009-10-29 13:00
VIC2009057,44.2673,-66.2497,2009,10,29,1300,CD,44,10.1066,32.3951,47,N,012,2009-10-29 13:00
VIC2009057,44.2673,-66.2497,2009,10,29,1300,CD,45,10.1078,32.397,47,N,012,2009-10-29 13:00
VIC2009057,44.2673,-66.2497,2009,10,29,1300,CD,46,10.1081,32.397,47,N,012,2009-10-29 13:00
VIC2009057,44.2673,-66.2497,2009,10,29,1300,CD,47,10.1083,NA,47,N,012,2009-10-29 13:00
VIC2009057,44.4,-66.1333,2009,10,29,1533,CD,1,9.7357,32.2051,31,N,013,2009-10-29 15:33
VIC2009057,44.4,-66.1333,2009,10,29,1533,CD,2,9.7376,32.2053,31,N,013,2009-10-29 15:33
VIC2009057,44.4,-66.1333,2009,10,29,1533,CD,3,9.738,32.2048,31,N,013,2009-10-29 15:33
VIC2009057,44.4,-66.1333,2009,10,29,1533,CD,4,9.7373,32.2045,31,N,013,2009-10-29 15:33
VIC2009057,44.4,-66.1333,2009,10,29,1533,CD,5,9.7259,32.2077,31,N,013,2009-10-29 15:33
VIC2009057,44.4,-66.1333,2009,10,29,1533,CD,6,9.7257,32.2077,31,N,013,2009-10-29 15:33
VIC2009057,44.4,-66.1333,2009,10,29,1533,CD,7,9.7229,32.209,31,N,013,2009-10-29 15:33
VIC2009057,44.4,-66.1333,2009,10,29,1533,CD,8,9.7203,32.2107,31,N,013,2009-10-29 15:33
VIC2009057,44.4,-66.1333,2009,10,29,1533,CD,9,9.7215,32.2149,31,N,013,2009-10-29 15:33
VIC2009057,44.4,-66.1333,2009,10,29,1533,CD,10,9.7269,32.2206,31,N,013,2009-10-29 15:33
VIC2009057,44.4,-66.1333,2009,10,29,1533,CD,11,9.7333,32.2274,31,N,013,2009-10-29 15:33
VIC2009057,44.4,-66.1333,2009,10,29,1533,CD,12,9.7357,32.2313,31,N,013,2009-10-29 15:33
VIC2009057,44.4,-66.1333,2009,10,29,1533,CD,13,9.7375,32.2339,31,N,013,2009-10-29 15:33
VIC2009057,44.4,-66.1333,2009,10,29,1533,CD,14,9.7384,32.2353,31,N,013,2009-10-29 15:33
VIC2009057,44.4,-66.1333,2009,10,29,1533,CD,15,9.7386,32.2364,31,N,013,2009-10-29 15:33
VIC2009057,44.4,-66.1333,2009,10,29,1533,CD,16,9.7382,32.2377,31,N,013,2009-10-29 15:33
VIC2009057,44.4,-66.1333,2009,10,29,1533,CD,17,9.7382,32.2392,31,N,013,2009-10-29 15:33
VIC2009057,44.4,-66.1333,2009,10,29,1533,CD,18,9.7386,32.2406,31,N,013,2009-10-29 15:33
VIC2009057,44.4,-66.1333,2009,10,29,1533,CD,19,9.7383,32.242,31,N,013,2009-10-29 15:33
VIC2009057,44.4,-66.1333,2009,10,29,1533,CD,20,9.7433,32.2472,31,N,013,2009-10-29 15:33
VIC2009057,44.4,-66.1333,2009,10,29,1533,CD,21,9.7507,32.254,31,N,013,2009-10-29 15:33
VIC2009057,44.4,-66.1333,2009,10,29,1533,CD,22,9.7754,32.2758,31,N,013,2009-10-29 15:33
VIC2009057,44.4,-66.1333,2009,10,29,1533,CD,23,9.8099,32.3041,31,N,013,2009-10-29 15:33
VIC2009057,44.4,-66.1333,2009,10,29,1533,CD,24,9.8247,32.3139,31,N,013,2009-10-29 15:33
VIC2009057,44.4,-66.1333,2009,10,29,1533,CD,25,9.8294,32.3168,31,N,013,2009-10-29 15:33
VIC2009057,44.4,-66.1333,2009,10,29,1533,CD,26,9.8307,32.3181,31,N,013,2009-10-29 15:33
VIC2009057,44.4,-66.1333,2009,10,29,1533,CD,27,9.8618,32.3347,31,N,013,2009-10-29 15:33
VIC2009057,44.4,-66.1333,2009,10,29,1533,CD,28,9.8802,32.3428,31,N,013,2009-10-29 15:33
VIC2009057,44.4,-66.1333,2009,10,29,1533,CD,29,9.884,32.3442,31,N,013,2009-10-29 15:33
VIC2009057,44.4,-66.1333,2009,10,29,1533,CD,30,9.8919,32.3482,31,N,013,2009-10-29 15:33
VIC2009057,44.4,-66.1333,2009,10,29,1533,CD,31,9.9006,32.3518,31,N,013,2009-10-29 15:33
VIC2009057,44.1503,-66.384,2009,10,29,1828,CD,1,10.2726,31.8709,67,N,014,2009-10-29 18:28
VIC2009057,44.1503,-66.384,2009,10,29,1828,CD,2,10.2736,31.8706,67,N,014,2009-10-29 18:28
VIC2009057,44.1503,-66.384,2009,10,29,1828,CD,3,10.2747,31.8708,67,N,014,2009-10-29 18:28
VIC2009057,44.1503,-66.384,2009,10,29,1828,CD,4,10.2748,31.8702,67,N,014,2009-10-29 18:28
VIC2009057,44.1503,-66.384,2009,10,29,1828,CD,5,10.2752,31.8697,67,N,014,2009-10-29 18:28
VIC2009057,44.1503,-66.384,2009,10,29,1828,CD,6,10.2746,31.87,67,N,014,2009-10-29 18:28
VIC2009057,44.1503,-66.384,2009,10,29,1828,CD,7,10.2748,31.8698,67,N,014,2009-10-29 18:28
VIC2009057,44.1503,-66.384,2009,10,29,1828,CD,8,10.2748,31.8699,67,N,014,2009-10-29 18:28
VIC2009057,44.1503,-66.384,2009,10,29,1828,CD,9,10.268,31.8755,67,N,014,2009-10-29 18:28
VIC2009057,44.1503,-66.384,2009,10,29,1828,CD,10,10.2602,31.882,67,N,014,2009-10-29 18:28
VIC2009057,44.1503,-66.384,2009,10,29,1828,CD,11,10.2536,31.8864,67,N,014,2009-10-29 18:28
VIC2009057,44.1503,-66.384,2009,10,29,1828,CD,12,10.2456,31.893,67,N,014,2009-10-29 18:28
VIC2009057,44.1503,-66.384,2009,10,29,1828,CD,13,10.2336,31.9078,67,N,014,2009-10-29 18:28
VIC2009057,44.1503,-66.384,2009,10,29,1828,CD,14,10.2283,31.9154,67,N,014,2009-10-29 18:28
VIC2009057,44.1503,-66.384,2009,10,29,1828,CD,15,10.218,31.9334,67,N,014,2009-10-29 18:28
VIC2009057,44.1503,-66.384,2009,10,29,1828,CD,16,10.2038,31.9561,67,N,014,2009-10-29 18:28
VIC2009057,44.1503,-66.384,2009,10,29,1828,CD,17,10.1995,31.9624,67,N,014,2009-10-29 18:28
VIC2009057,44.1503,-66.384,2009,10,29,1828,CD,18,10.1996,31.9624,67,N,014,2009-10-29 18:28
VIC2009057,44.1503,-66.384,2009,10,29,1828,CD,19,10.199,31.9634,67,N,014,2009-10-29 18:28
VIC2009057,44.1503,-66.384,2009,10,29,1828,CD,20,10.1999,31.9627,67,N,014,2009-10-29 18:28
VIC2009057,44.1503,-66.384,2009,10,29,1828,CD,21,10.1993,31.9639,67,N,014,2009-10-29 18:28
VIC2009057,44.1503,-66.384,2009,10,29,1828,CD,22,10.1988,31.9645,67,N,014,2009-10-29 18:28
VIC2009057,44.1503,-66.384,2009,10,29,1828,CD,23,10.1891,31.9772,67,N,014,2009-10-29 18:28
VIC2009057,44.1503,-66.384,2009,10,29,1828,CD,24,10.1904,31.9759,67,N,014,2009-10-29 18:28
VIC2009057,44.1503,-66.384,2009,10,29,1828,CD,25,10.1912,31.9751,67,N,014,2009-10-29 18:28
VIC2009057,44.1503,-66.384,2009,10,29,1828,CD,26,10.191,31.9757,67,N,014,2009-10-29 18:28
VIC2009057,44.1503,-66.384,2009,10,29,1828,CD,27,10.1902,31.9769,67,N,014,2009-10-29 18:28
VIC2009057,44.1503,-66.384,2009,10,29,1828,CD,28,10.1902,31.977,67,N,014,2009-10-29 18:28
VIC2009057,44.1503,-66.384,2009,10,29,1828,CD,29,10.1889,31.9784,67,N,014,2009-10-29 18:28
VIC2009057,44.1503,-66.384,2009,10,29,1828,CD,30,10.1847,31.9832,67,N,014,2009-10-29 18:28
VIC2009057,44.1503,-66.384,2009,10,29,1828,CD,31,10.1844,31.9838,67,N,014,2009-10-29 18:28
VIC2009057,44.1503,-66.384,2009,10,29,1828,CD,32,10.1846,31.9837,67,N,014,2009-10-29 18:28
VIC2009057,44.1503,-66.384,2009,10,29,1828,CD,33,10.1845,31.9839,67,N,014,2009-10-29 18:28
VIC2009057,44.1503,-66.384,2009,10,29,1828,CD,34,10.1845,31.9841,67,N,014,2009-10-29 18:28
VIC2009057,44.1503,-66.384,2009,10,29,1828,CD,35,10.1846,31.9841,67,N,014,2009-10-29 18:28
VIC2009057,44.1503,-66.384,2009,10,29,1828,CD,36,10.1843,31.9845,67,N,014,2009-10-29 18:28
VIC2009057,44.1503,-66.384,2009,10,29,1828,CD,37,10.1843,31.9846,67,N,014,2009-10-29 18:28
VIC2009057,44.1503,-66.384,2009,10,29,1828,CD,38,10.1797,31.9901,67,N,014,2009-10-29 18:28
VIC2009057,44.1503,-66.384,2009,10,29,1828,CD,39,10.1807,31.9891,67,N,014,2009-10-29 18:28
VIC2009057,44.1503,-66.384,2009,10,29,1828,CD,40,10.1799,31.99,67,N,014,2009-10-29 18:28
VIC2009057,44.1503,-66.384,2009,10,29,1828,CD,41,10.1787,31.9916,67,N,014,2009-10-29 18:28
VIC2009057,44.1503,-66.384,2009,10,29,1828,CD,42,10.1785,31.9919,67,N,014,2009-10-29 18:28
VIC2009057,44.1503,-66.384,2009,10,29,1828,CD,43,10.1783,31.9924,67,N,014,2009-10-29 18:28
VIC2009057,44.1503,-66.384,2009,10,29,1828,CD,44,10.1789,31.9919,67,N,014,2009-10-29 18:28
VIC2009057,44.1503,-66.384,2009,10,29,1828,CD,45,10.1794,31.9917,67,N,014,2009-10-29 18:28
VIC2009057,44.1503,-66.384,2009,10,29,1828,CD,46,10.1799,31.9913,67,N,014,2009-10-29 18:28
VIC2009057,44.1503,-66.384,2009,10,29,1828,CD,47,10.1798,31.9913,67,N,014,2009-10-29 18:28
VIC2009057,44.1503,-66.384,2009,10,29,1828,CD,48,10.1795,31.9919,67,N,014,2009-10-29 18:28
VIC2009057,44.1503,-66.384,2009,10,29,1828,CD,49,10.1795,31.992,67,N,014,2009-10-29 18:28
VIC2009057,44.1503,-66.384,2009,10,29,1828,CD,50,10.1797,31.9919,67,N,014,2009-10-29 18:28
VIC2009057,44.1503,-66.384,2009,10,29,1828,CD,51,10.18,31.992,67,N,014,2009-10-29 18:28
VIC2009057,44.1503,-66.384,2009,10,29,1828,CD,52,10.18,31.9921,67,N,014,2009-10-29 18:28
VIC2009057,44.1503,-66.384,2009,10,29,1828,CD,53,10.1804,31.9914,67,N,014,2009-10-29 18:28
VIC2009057,44.1503,-66.384,2009,10,29,1828,CD,54,10.1808,31.9911,67,N,014,2009-10-29 18:28
VIC2009057,44.1503,-66.384,2009,10,29,1828,CD,55,10.1792,31.9942,67,N,014,2009-10-29 18:28
VIC2009057,44.1503,-66.384,2009,10,29,1828,CD,56,10.1784,31.9963,67,N,014,2009-10-29 18:28
VIC2009057,44.1503,-66.384,2009,10,29,1828,CD,57,10.177,31.9972,67,N,014,2009-10-29 18:28
VIC2009057,44.1503,-66.384,2009,10,29,1828,CD,58,10.1766,31.9974,67,N,014,2009-10-29 18:28
VIC2009057,44.1503,-66.384,2009,10,29,1828,CD,59,10.1762,31.9977,67,N,014,2009-10-29 18:28
VIC2009057,44.1503,-66.384,2009,10,29,1828,CD,60,10.1768,31.9971,67,N,014,2009-10-29 18:28
VIC2009057,44.1503,-66.384,2009,10,29,1828,CD,61,10.1765,31.9976,67,N,014,2009-10-29 18:28
VIC2009057,44.1503,-66.384,2009,10,29,1828,CD,62,10.1747,31.9992,67,N,014,2009-10-29 18:28
VIC2009057,44.1503,-66.384,2009,10,29,1828,CD,63,10.1741,31.9997,67,N,014,2009-10-29 18:28
VIC2009057,44.1503,-66.384,2009,10,29,1828,CD,64,10.1747,31.9991,67,N,014,2009-10-29 18:28
VIC2009057,44.1503,-66.384,2009,10,29,1828,CD,65,10.1747,31.9992,67,N,014,2009-10-29 18:28
VIC2009057,44.1503,-66.384,2009,10,29,1828,CD,66,10.1748,31.9993,67,N,014,2009-10-29 18:28
VIC2009057,44.1503,-66.384,2009,10,29,1828,CD,67,10.1752,31.9989,67,N,014,2009-10-29 18:28
VIC2009057,44.0843,-66.4367,2009,10,29,2054,CD,1,10.4494,NA,74,N,015,2009-10-29 20:54
VIC2009057,44.0843,-66.4367,2009,10,29,2054,CD,2,10.4649,31.4306,74,N,015,2009-10-29 20:54
VIC2009057,44.0843,-66.4367,2009,10,29,2054,CD,3,10.4748,31.5549,74,N,015,2009-10-29 20:54
VIC2009057,44.0843,-66.4367,2009,10,29,2054,CD,4,10.4861,31.625,74,N,015,2009-10-29 20:54
VIC2009057,44.0843,-66.4367,2009,10,29,2054,CD,5,10.4887,31.6293,74,N,015,2009-10-29 20:54
VIC2009057,44.0843,-66.4367,2009,10,29,2054,CD,6,10.4914,31.6343,74,N,015,2009-10-29 20:54
VIC2009057,44.0843,-66.4367,2009,10,29,2054,CD,7,10.4974,31.6332,74,N,015,2009-10-29 20:54
VIC2009057,44.0843,-66.4367,2009,10,29,2054,CD,8,10.5007,31.636,74,N,015,2009-10-29 20:54
VIC2009057,44.0843,-66.4367,2009,10,29,2054,CD,9,10.4975,31.6463,74,N,015,2009-10-29 20:54
VIC2009057,44.0843,-66.4367,2009,10,29,2054,CD,10,10.4955,31.6489,74,N,015,2009-10-29 20:54
VIC2009057,44.0843,-66.4367,2009,10,29,2054,CD,11,10.4937,31.649,74,N,015,2009-10-29 20:54
VIC2009057,44.0843,-66.4367,2009,10,29,2054,CD,12,10.4927,31.6504,74,N,015,2009-10-29 20:54
VIC2009057,44.0843,-66.4367,2009,10,29,2054,CD,13,10.497,31.6473,74,N,015,2009-10-29 20:54
VIC2009057,44.0843,-66.4367,2009,10,29,2054,CD,14,10.5017,31.6449,74,N,015,2009-10-29 20:54
VIC2009057,44.0843,-66.4367,2009,10,29,2054,CD,15,10.5052,31.6452,74,N,015,2009-10-29 20:54
VIC2009057,44.0843,-66.4367,2009,10,29,2054,CD,16,10.5083,31.6461,74,N,015,2009-10-29 20:54
VIC2009057,44.0843,-66.4367,2009,10,29,2054,CD,17,10.5096,31.6445,74,N,015,2009-10-29 20:54
VIC2009057,44.0843,-66.4367,2009,10,29,2054,CD,18,10.5065,31.6437,74,N,015,2009-10-29 20:54
VIC2009057,44.0843,-66.4367,2009,10,29,2054,CD,19,10.4997,31.6489,74,N,015,2009-10-29 20:54
VIC2009057,44.0843,-66.4367,2009,10,29,2054,CD,20,10.4999,31.6494,74,N,015,2009-10-29 20:54
VIC2009057,44.0843,-66.4367,2009,10,29,2054,CD,21,10.5017,31.6494,74,N,015,2009-10-29 20:54
VIC2009057,44.0843,-66.4367,2009,10,29,2054,CD,22,10.506,31.6461,74,N,015,2009-10-29 20:54
VIC2009057,44.0843,-66.4367,2009,10,29,2054,CD,23,10.5014,31.6502,74,N,015,2009-10-29 20:54
VIC2009057,44.0843,-66.4367,2009,10,29,2054,CD,24,10.492,31.6587,74,N,015,2009-10-29 20:54
VIC2009057,44.0843,-66.4367,2009,10,29,2054,CD,25,10.4946,31.6575,74,N,015,2009-10-29 20:54
VIC2009057,44.0843,-66.4367,2009,10,29,2054,CD,26,10.4947,31.6582,74,N,015,2009-10-29 20:54
VIC2009057,44.0843,-66.4367,2009,10,29,2054,CD,27,10.4943,31.6595,74,N,015,2009-10-29 20:54
VIC2009057,44.0843,-66.4367,2009,10,29,2054,CD,28,10.4918,31.6626,74,N,015,2009-10-29 20:54
VIC2009057,44.0843,-66.4367,2009,10,29,2054,CD,29,10.4875,31.6671,74,N,015,2009-10-29 20:54
VIC2009057,44.0843,-66.4367,2009,10,29,2054,CD,30,10.4942,31.662,74,N,015,2009-10-29 20:54
VIC2009057,44.0843,-66.4367,2009,10,29,2054,CD,31,10.4976,31.6723,74,N,015,2009-10-29 20:54
VIC2009057,44.0843,-66.4367,2009,10,29,2054,CD,32,10.5071,31.715,74,N,015,2009-10-29 20:54
VIC2009057,44.0843,-66.4367,2009,10,29,2054,CD,33,10.5066,31.7142,74,N,015,2009-10-29 20:54
VIC2009057,44.0843,-66.4367,2009,10,29,2054,CD,34,10.5065,31.7154,74,N,015,2009-10-29 20:54
VIC2009057,44.0843,-66.4367,2009,10,29,2054,CD,35,10.5059,31.7176,74,N,015,2009-10-29 20:54
VIC2009057,44.0843,-66.4367,2009,10,29,2054,CD,36,10.5057,31.7187,74,N,015,2009-10-29 20:54
VIC2009057,44.0843,-66.4367,2009,10,29,2054,CD,37,10.5074,31.724,74,N,015,2009-10-29 20:54
VIC2009057,44.0843,-66.4367,2009,10,29,2054,CD,38,10.508,31.7254,74,N,015,2009-10-29 20:54
VIC2009057,44.0843,-66.4367,2009,10,29,2054,CD,39,10.5079,31.7253,74,N,015,2009-10-29 20:54
VIC2009057,44.0843,-66.4367,2009,10,29,2054,CD,40,10.5084,31.7263,74,N,015,2009-10-29 20:54
VIC2009057,44.0843,-66.4367,2009,10,29,2054,CD,41,10.5098,31.7273,74,N,015,2009-10-29 20:54
VIC2009057,44.0843,-66.4367,2009,10,29,2054,CD,42,10.5119,31.73,74,N,015,2009-10-29 20:54
VIC2009057,44.0843,-66.4367,2009,10,29,2054,CD,43,10.5126,31.7307,74,N,015,2009-10-29 20:54
VIC2009057,44.0843,-66.4367,2009,10,29,2054,CD,44,10.512,31.7299,74,N,015,2009-10-29 20:54
VIC2009057,44.0843,-66.4367,2009,10,29,2054,CD,45,10.5128,31.7307,74,N,015,2009-10-29 20:54
VIC2009057,44.0843,-66.4367,2009,10,29,2054,CD,46,10.5135,31.7318,74,N,015,2009-10-29 20:54
VIC2009057,44.0843,-66.4367,2009,10,29,2054,CD,47,10.5144,31.732,74,N,015,2009-10-29 20:54
VIC2009057,44.0843,-66.4367,2009,10,29,2054,CD,48,10.5146,31.7328,74,N,015,2009-10-29 20:54
VIC2009057,44.0843,-66.4367,2009,10,29,2054,CD,49,10.5141,31.735,74,N,015,2009-10-29 20:54
VIC2009057,44.0843,-66.4367,2009,10,29,2054,CD,50,10.5129,31.7383,74,N,015,2009-10-29 20:54
VIC2009057,44.0843,-66.4367,2009,10,29,2054,CD,51,10.5116,31.7406,74,N,015,2009-10-29 20:54
VIC2009057,44.0843,-66.4367,2009,10,29,2054,CD,52,10.5104,31.7446,74,N,015,2009-10-29 20:54
VIC2009057,44.0843,-66.4367,2009,10,29,2054,CD,53,10.5166,31.753,74,N,015,2009-10-29 20:54
VIC2009057,44.0843,-66.4367,2009,10,29,2054,CD,54,10.5182,31.7538,74,N,015,2009-10-29 20:54
VIC2009057,44.0843,-66.4367,2009,10,29,2054,CD,55,10.5191,31.7594,74,N,015,2009-10-29 20:54
VIC2009057,44.0843,-66.4367,2009,10,29,2054,CD,56,10.5133,31.7816,74,N,015,2009-10-29 20:54
VIC2009057,44.0843,-66.4367,2009,10,29,2054,CD,57,10.4848,31.816,74,N,015,2009-10-29 20:54
VIC2009057,44.0843,-66.4367,2009,10,29,2054,CD,58,10.4865,31.815,74,N,015,2009-10-29 20:54
VIC2009057,44.0843,-66.4367,2009,10,29,2054,CD,59,10.4833,31.8172,74,N,015,2009-10-29 20:54
