id,Pressure,Depth,Temperature,Conductivity,Specific_conductance,Salinity,Sound_velocity,Density,ground,plankton_ID,Date,Lat,Lon,Year,Survey
10K100766_20190720_214320,34.05,33.88632833,10.0047591,35139.00657,50191.75603,31.97773009,1486.730771,1024.747229,Scots Bay,SB2019-04,2019-07-20,45.0477,-65.2295,2019,4
10K100766_20190720_214320,34.35,34.18487347,9.998468952,35137.61535,50198.78926,31.98176012,1486.717827,1024.752775,Scots Bay,SB2019-04,2019-07-20,45.0477,-65.2295,2019,4
10K100766_20190720_214320,34.63334697,34.46684649,10.01101654,35141.83657,50186.82695,31.97480464,1486.759456,1024.746562,Scots Bay,SB2019-04,2019-07-20,45.0477,-65.2295,2019,4
10J101609_20190721_154422,0.15,0.149576437,11.13964941,35381.71094,48951.37544,31.24997273,1489.348343,1023.833714,Scots Bay,,2019-07-21,45.31366667,-65.03133333,2019,4
10J101609_20190721_154422,0.45,0.448730652,11.14147845,35369.80155,48932.42206,31.23661749,1489.343672,1023.82437,Scots Bay,,2019-07-21,45.31366667,-65.03133333,2019,4
10J101609_20190721_154422,0.75,0.747887736,11.13373581,35346.56374,48910.75189,31.22027466,1489.301659,1023.814378,Scots Bay,,2019-07-21,45.31366667,-65.03133333,2019,4
10J101609_20190721_154422,1.05,1.047048204,11.1234069,35316.8543,48883.615,31.19977166,1489.245512,1023.801603,Scots Bay,,2019-07-21,45.31366667,-65.03133333,2019,4
10J101609_20190721_154422,1.35,1.346214953,11.12092684,35273.36634,48826.77359,31.1590946,1489.192789,1023.771773,Scots Bay,,2019-07-21,45.31366667,-65.03133333,2019,4
10J101609_20190721_154422,1.65,1.645393801,11.12985007,35212.47212,48730.44318,31.09171437,1489.148199,1023.719195,Scots Bay,,2019-07-21,45.31366667,-65.03133333,2019,4
10J101609_20190721_154422,1.95,1.944596101,11.17915421,35123.31153,48540.81348,30.96271348,1489.171977,1023.611675,Scots Bay,,2019-07-21,45.31366667,-65.03133333,2019,4
10J101609_20190721_154422,2.25,2.243820294,11.16868817,35055.19336,48460.69229,30.90472329,1489.070327,1023.569792,Scots Bay,,2019-07-21,45.31366667,-65.03133333,2019,4
10J101609_20190721_154422,2.55,2.543050339,11.13850616,35023.67043,48457.55144,30.89907557,1488.961984,1023.572025,Scots Bay,,2019-07-21,45.31366667,-65.03133333,2019,4
10J101609_20190721_154422,2.85,2.842278264,11.12050275,35019.08305,48475.35387,30.9095781,1488.915985,1023.584682,Scots Bay,,2019-07-21,45.31366667,-65.03133333,2019,4
10J101609_20190721_154422,3.15,3.141504418,11.11893088,35015.52269,48472.53482,30.90728861,1488.912616,1023.584536,Scots Bay,,2019-07-21,45.31366667,-65.03133333,2019,4
10J101609_20190721_154422,3.45,3.440729631,11.10287445,35005.58258,48480.32617,30.91091482,1488.865199,1023.591507,Scots Bay,,2019-07-21,45.31366667,-65.03133333,2019,4
10J101609_20190721_154422,3.75,3.739951488,11.09644189,35018.43651,48506.77059,30.92879966,1488.868912,1023.607888,Scots Bay,,2019-07-21,45.31366667,-65.03133333,2019,4
10J101609_20190721_154422,4.05,4.039169267,11.11483551,35052.39191,48529.07595,30.94649263,1488.96009,1023.6198,Scots Bay,,2019-07-21,45.31366667,-65.03133333,2019,4
10J101609_20190721_154422,4.35,4.3383831,11.13543239,35093.4432,48558.2168,30.96926686,1489.065114,1023.635273,Scots Bay,,2019-07-21,45.31366667,-65.03133333,2019,4
10J101609_20190721_154422,4.65,4.637589304,11.13464719,35139.67158,48623.2388,31.01509711,1489.12237,1023.672392,Scots Bay,,2019-07-21,45.31366667,-65.03133333,2019,4
10J101609_20190721_154422,4.95,4.936793784,11.15496449,35127.38448,48578.92266,30.98583031,1489.163807,1023.647457,Scots Bay,,2019-07-21,45.31366667,-65.03133333,2019,4
10J101609_20190721_154422,5.25,5.236005907,11.15350652,35088.6945,48527.3738,30.94905125,1489.119395,1023.620484,Scots Bay,,2019-07-21,45.31366667,-65.03133333,2019,4
10J101609_20190721_154422,5.55,5.535220374,11.13193734,35078.45865,48542.17797,30.95704103,1489.057822,1023.631816,Scots Bay,,2019-07-21,45.31366667,-65.03133333,2019,4
10J101609_20190721_154422,5.85,5.834430333,11.1183367,35088.13207,48573.84819,30.97784199,1489.03975,1023.651713,Scots Bay,,2019-07-21,45.31366667,-65.03133333,2019,4
10J101609_20190721_154422,6.15,6.133635796,11.11033644,35092.53992,48590.71304,30.98877702,1489.029584,1023.662966,Scots Bay,,2019-07-21,45.31366667,-65.03133333,2019,4
10J101609_20190721_154422,6.45,6.432839732,11.10394841,35083.39772,48586.64948,30.98507298,1489.007505,1023.662559,Scots Bay,,2019-07-21,45.31366667,-65.03133333,2019,4
10J101609_20190721_154422,6.75,6.732041988,11.09588915,35089.09308,48605.3868,30.99732491,1488.998706,1023.674845,Scots Bay,,2019-07-21,45.31366667,-65.03133333,2019,4
10J101609_20190721_154422,7.05,7.031240693,11.0936037,35101.22189,48625.26638,31.01102388,1489.012041,1023.687251,Scots Bay,,2019-07-21,45.31366667,-65.03133333,2019,4
10J101609_20190721_154422,7.35,7.330438301,11.10970614,35111.16922,48617.35662,31.00708296,1489.069108,1023.682742,Scots Bay,,2019-07-21,45.31366667,-65.03133333,2019,4
10J101609_20190721_154422,7.65,7.629636108,11.12652828,35132.45748,48624.18167,31.01365082,1489.141328,1023.686273,Scots Bay,,2019-07-21,45.31366667,-65.03133333,2019,4
10J101609_20190721_154422,7.95,7.92883349,11.12551076,35129.3897,48621.30522,31.01137998,1489.139941,1023.686045,Scots Bay,,2019-07-21,45.31366667,-65.03133333,2019,4
10J101609_20190721_154422,8.25,8.228030675,11.11105723,35114.57595,48620.25463,31.00891835,1489.09089,1023.68801,Scots Bay,,2019-07-21,45.31366667,-65.03133333,2019,4
10J101609_20190721_154422,8.55,8.527225187,11.10337202,35126.48141,48647.09228,31.02694815,1489.090367,1023.704724,Scots Bay,,2019-07-21,45.31366667,-65.03133333,2019,4
10J101609_20190721_154422,8.85,8.826416398,11.10399866,35133.73537,48656.29385,31.03341069,1489.105286,1023.710997,Scots Bay,,2019-07-21,45.31366667,-65.03133333,2019,4
10J101609_20190721_154422,9.15,9.125607621,11.12700478,35149.29456,48646.84295,31.02914013,1489.186307,1023.705024,Scots Bay,,2019-07-21,45.31366667,-65.03133333,2019,4
10J101609_20190721_154422,9.45,9.424797748,11.12469576,35163.31474,48669.35762,31.04470642,1489.201807,1023.718886,Scots Bay,,2019-07-21,45.31366667,-65.03133333,2019,4
10J101609_20190721_154422,9.75,9.723985889,11.11804788,35154.57244,48666.2133,31.04162299,1489.179569,1023.719008,Scots Bay,,2019-07-21,45.31366667,-65.03133333,2019,4
10J101609_20190721_154422,10.05,10.02317446,11.11770739,35148.99323,48658.94844,31.03631906,1489.176925,1023.716303,Scots Bay,,2019-07-21,45.31366667,-65.03133333,2019,4
10J101609_20190721_154422,10.35,10.32236123,11.11026214,35159.49536,48683.52274,31.05277467,1489.175362,1023.731752,Scots Bay,,2019-07-21,45.31366667,-65.03133333,2019,4
10J101609_20190721_154422,10.65,10.62154577,11.1141741,35162.384,48682.24856,31.05218343,1489.193397,1023.731969,Scots Bay,,2019-07-21,45.31366667,-65.03133333,2019,4
10J101609_20190721_154422,10.95,10.92073022,11.12126691,35169.50259,48682.543,31.0530547,1489.224418,1023.732767,Scots Bay,,2019-07-21,45.31366667,-65.03133333,2019,4
10J101609_20190721_154422,11.25,11.21991437,11.12454657,35173.55421,48683.73107,31.05413674,1489.242229,1023.734395,Scots Bay,,2019-07-21,45.31366667,-65.03133333,2019,4
10J101609_20190721_154422,11.55,11.51909766,11.11720663,35169.95472,48688.64178,31.05668034,1489.224315,1023.739011,Scots Bay,,2019-07-21,45.31366667,-65.03133333,2019,4
10J101609_20190721_154422,11.85,11.81827867,11.10572957,35170.76995,48705.24758,31.06704637,1489.201195,1023.75043,Scots Bay,,2019-07-21,45.31366667,-65.03133333,2019,4
10J101609_20190721_154422,12.15,12.11745742,11.1031962,35172.15192,48710.57915,31.0704189,1489.201241,1023.754852,Scots Bay,,2019-07-21,45.31366667,-65.03133333,2019,4
10J101609_20190721_154422,12.45,12.41663468,11.0976329,35172.51513,48718.58943,31.07535195,1489.192462,1023.761016,Scots Bay,,2019-07-21,45.31366667,-65.03133333,2019,4
10J101609_20190721_154422,12.75,12.71581144,11.10160673,35172.08196,48712.62687,31.07144846,1489.206736,1023.758648,Scots Bay,,2019-07-21,45.31366667,-65.03133333,2019,4
10J101609_20190721_154422,13.05,13.01498878,11.09457489,35161.22213,48707.07335,31.06661334,1489.181023,1023.757474,Scots Bay,,2019-07-21,45.31366667,-65.03133333,2019,4
10J101609_20190721_154422,13.35,13.31416464,11.08806072,35167.74578,48724.90385,31.07839368,1489.177117,1023.769126,Scots Bay,,2019-07-21,45.31366667,-65.03133333,2019,4
10J101609_20190721_154422,13.65,13.61333903,11.08950774,35166.12799,48720.70886,31.07546176,1489.183637,1023.767953,Scots Bay,,2019-07-21,45.31366667,-65.03133333,2019,4
10J101609_20190721_154422,13.95,13.91251269,11.08658427,35169.82638,48729.78018,31.08143825,1489.185433,1023.774467,Scots Bay,,2019-07-21,45.31366667,-65.03133333,2019,4
10J101609_20190721_154422,14.25,14.21168528,11.08824284,35171.60142,48729.99994,31.08165609,1489.196489,1023.775706,Scots Bay,,2019-07-21,45.31366667,-65.03133333,2019,4
10J101609_20190721_154422,14.55,14.51085674,11.08452703,35174.90621,48739.59715,31.08791677,1489.195828,1023.78258,Scots Bay,,2019-07-21,45.31366667,-65.03133333,2019,4
10J101609_20190721_154422,14.85,14.81002748,11.08709325,35173.99099,48734.8631,31.08472767,1489.205993,1023.781012,Scots Bay,,2019-07-21,45.31366667,-65.03133333,2019,4
10J101609_20190721_154422,15.15,15.10919775,11.0879862,35180.15882,48742.20277,31.08990233,1489.220306,1023.786238,Scots Bay,,2019-07-21,45.31366667,-65.03133333,2019,4
10J101609_20190721_154422,15.45,15.40836663,11.09251892,35189.50587,48749.03016,31.09511913,1489.247526,1023.790861,Scots Bay,,2019-07-21,45.31366667,-65.03133333,2019,4
10J101609_20190721_154422,15.75,15.70753536,11.09453559,35185.88398,48741.28924,31.08973926,1489.253113,1023.787686,Scots Bay,,2019-07-21,45.31366667,-65.03133333,2019,4
10J101609_20190721_154422,16.05,16.00670402,11.09557131,35190.63376,48746.4701,31.09340115,1489.266111,1023.791711,Scots Bay,,2019-07-21,45.31366667,-65.03133333,2019,4
10J101609_20190721_154422,16.35,16.30587328,11.09326321,35176.30081,48729.73193,31.08116927,1489.248183,1023.783964,Scots Bay,,2019-07-21,45.31366667,-65.03133333,2019,4
10J101609_20190721_154422,16.65,16.60504314,11.09374331,35180.50903,48734.91333,31.08476962,1489.259144,1023.788038,Scots Bay,,2019-07-21,45.31366667,-65.03133333,2019,4
10J101609_20190721_154422,16.95,16.90421211,11.09196866,35179.96926,48736.56186,31.08561758,1489.258831,1023.790365,Scots Bay,,2019-07-21,45.31366667,-65.03133333,2019,4
10J101609_20190721_154422,17.25,17.20338067,11.09011734,35177.53025,48735.68285,31.08466713,1489.256084,1023.791308,Scots Bay,,2019-07-21,45.31366667,-65.03133333,2019,4
10J101609_20190721_154422,17.55,17.50254846,11.0897377,35181.61479,48741.85439,31.08887301,1489.264737,1023.796002,Scots Bay,,2019-07-21,45.31366667,-65.03133333,2019,4
10J101609_20190721_154422,17.85,17.80171476,11.08795566,35185.7783,48750.02984,31.09434195,1489.269955,1023.801923,Scots Bay,,2019-07-21,45.31366667,-65.03133333,2019,4
10J101609_20190721_154422,18.15,18.10088017,11.0919421,35189.12993,48749.28846,31.09413827,1489.288727,1023.802428,Scots Bay,,2019-07-21,45.31366667,-65.03133333,2019,4
10J101609_20190721_154422,18.45,18.40004481,11.09690081,35199.67885,48757.20361,31.10017286,1489.318433,1023.807612,Scots Bay,,2019-07-21,45.31366667,-65.03133333,2019,4
10J101609_20190721_154422,18.75,18.69920867,11.09735802,35199.26731,48756.016,31.09926049,1489.323886,1023.808182,Scots Bay,,2019-07-21,45.31366667,-65.03133333,2019,4
10J101609_20190721_154422,19.05,18.9983731,11.09372406,35188.23267,48745.63873,31.09138544,1489.306515,1023.804053,Scots Bay,,2019-07-21,45.31366667,-65.03133333,2019,4
10J101609_20190721_154422,19.35,19.29753771,11.09156904,35188.55402,48748.99451,31.09339996,1489.306262,1023.807354,Scots Bay,,2019-07-21,45.31366667,-65.03133333,2019,4
10J101609_20190721_154422,19.65,19.59670189,11.09770045,35193.57796,48747.673,31.09302387,1489.3324,1023.80735,Scots Bay,,2019-07-21,45.31366667,-65.03133333,2019,4
10J101609_20190721_154422,19.95,19.89586623,11.10139448,35195.15062,48744.86308,31.09132246,1489.348335,1023.806741,Scots Bay,,2019-07-21,45.31366667,-65.03133333,2019,4
10J101609_20190721_154422,20.25,20.19503049,11.09430839,35187.70432,48744.11769,31.08988477,1489.326516,1023.808219,Scots Bay,,2019-07-21,45.31366667,-65.03133333,2019,4
10J101609_20190721_154422,20.55,20.49419417,11.08493706,35179.6408,48745.60366,31.08977216,1489.298213,1023.811125,Scots Bay,,2019-07-21,45.31366667,-65.03133333,2019,4
10J101609_20190721_154422,20.85,20.79335599,11.08148467,35187.5415,48761.21621,31.10032096,1489.303641,1023.821286,Scots Bay,,2019-07-21,45.31366667,-65.03133333,2019,4
10J101609_20190721_154422,21.15,21.0925162,11.0829966,35189.30257,48761.61335,31.10064844,1489.314311,1023.822635,Scots Bay,,2019-07-21,45.31366667,-65.03133333,2019,4
10J101609_20190721_154422,21.45,21.3916758,11.08863456,35197.92501,48765.94174,31.10421933,1489.343459,1023.825786,Scots Bay,,2019-07-21,45.31366667,-65.03133333,2019,4
10J101609_20190721_154422,21.75,21.69083511,11.08433295,35190.55279,48761.53986,31.1005009,1489.328726,1023.825005,Scots Bay,,2019-07-21,45.31366667,-65.03133333,2019,4
10J101609_20190721_154422,22.05,21.98999454,11.08713737,35192.41539,48760.33118,31.09983517,1489.342767,1023.825357,Scots Bay,,2019-07-21,45.31366667,-65.03133333,2019,4
10J101609_20190721_154422,22.35,22.2891533,11.09185267,35201.97449,48767.20352,31.10510465,1489.370697,1023.829988,Scots Bay,,2019-07-21,45.31366667,-65.03133333,2019,4
10J101609_20190721_154422,22.65,22.58831406,11.10117055,35186.949,48733.80623,31.08236908,1489.381195,1023.812048,Scots Bay,,2019-07-21,45.31366667,-65.03133333,2019,4
10J101609_20190721_154422,22.95,22.88746854,11.10314373,35267.95293,48843.32677,31.16003291,1489.486506,1023.873428,Scots Bay,,2019-07-21,45.31366667,-65.03133333,2019,4
10J101609_20190721_154422,23.25,23.18660659,11.09795362,35328.02735,48933.55967,31.22325693,1489.549164,1023.924837,Scots Bay,,2019-07-21,45.31366667,-65.03133333,2019,4
10J101609_20190721_154422,23.55,23.48573728,11.09049316,35317.45481,48929.02772,31.2190891,1489.522747,1023.92426,Scots Bay,,2019-07-21,45.31366667,-65.03133333,2019,4
10J101609_20190721_154422,23.85,23.78486819,11.10149804,35327.00555,48927.34023,31.21900127,1489.566429,1023.923626,Scots Bay,,2019-07-21,45.31366667,-65.03133333,2019,4
10J101609_20190721_154422,24.15,24.08399947,11.12684636,35351.26588,48926.58707,31.22117349,1489.663428,1023.922235,Scots Bay,,2019-07-21,45.31366667,-65.03133333,2019,4
10J101609_20190721_154422,24.45,24.38313133,11.14402261,35365.39946,48922.88808,31.22034195,1489.727943,1023.919936,Scots Bay,,2019-07-21,45.31366667,-65.03133333,2019,4
10J101609_20190721_154422,24.75,24.68226435,11.1435307,35356.43485,48911.15252,31.21184862,1489.720933,1023.914779,Scots Bay,,2019-07-21,45.31366667,-65.03133333,2019,4
10J101609_20190721_154422,25.05,24.98139638,11.13817186,35365.01354,48930.27473,31.22468077,1489.722401,1023.92705,Scots Bay,,2019-07-21,45.31366667,-65.03133333,2019,4
10J101609_20190721_154422,25.20883532,25.13977203,11.13933182,35351.6875,48910.26718,31.21056717,1489.712134,1023.916596,Scots Bay,,2019-07-21,45.31366667,-65.03133333,2019,4
10J101609_20190721_154757,0.15,0.149405344,11.19306807,35397.81641,48901.37572,31.22044087,1489.501068,1023.8014,Scots Bay,,2019-07-21,45.31366667,-65.03133333,2019,4
10J101609_20190721_154757,0.45,0.448216186,11.20380411,35406.31855,48898.61634,31.21954587,1489.542728,1023.800179,Scots Bay,,2019-07-21,45.31366667,-65.03133333,2019,4
10J101609_20190721_154757,0.75,0.74702708,11.19949031,35401.46416,48897.73842,31.21832561,1489.531011,1023.801346,Scots Bay,,2019-07-21,45.31366667,-65.03133333,2019,4
10J101609_20190721_154757,1.05,1.045836819,11.18851371,35397.16196,48906.62579,31.22329298,1489.503265,1023.808491,Scots Bay,,2019-07-21,45.31366667,-65.03133333,2019,4
10J101609_20190721_154757,1.35,1.344645021,11.18144195,35392.70132,48910.02046,31.22479605,1489.4851,1023.812258,Scots Bay,,2019-07-21,45.31366667,-65.03133333,2019,4
10J101609_20190721_154757,1.65,1.64345223,11.17651873,35390.16251,48913.16764,31.2263605,1489.474574,1023.815695,Scots Bay,,2019-07-21,45.31366667,-65.03133333,2019,4
10J101609_20190721_154757,1.95,1.942258046,11.16857714,35388.32349,48921.3653,31.23117083,1489.457312,1023.822185,Scots Bay,,2019-07-21,45.31366667,-65.03133333,2019,4
10J101609_20190721_154757,2.25,2.24106146,11.17117131,35403.11506,48938.30332,31.24334338,1489.486018,1023.83255,Scots Bay,,2019-07-21,45.31366667,-65.03133333,2019,4
10J101609_20190721_154757,2.55,2.539865527,11.18363038,35396.13457,48911.80652,31.2258142,1489.513775,1023.818099,Scots Bay,,2019-07-21,45.31366667,-65.03133333,2019,4
10J101609_20190721_154757,2.85,2.838671014,11.16949953,35385.70381,48916.49632,31.22745373,1489.470902,1023.823209,Scots Bay,,2019-07-21,45.31366667,-65.03133333,2019,4
10J101609_20190721_154757,3.15,3.137474394,11.15986652,35386.23826,48930.26672,31.23602603,1489.452197,1023.832918,Scots Bay,,2019-07-21,45.31366667,-65.03133333,2019,4
10J101609_20190721_154757,3.45,3.43627627,11.16843034,35395.27279,48931.17071,31.2374931,1489.489073,1023.833917,Scots Bay,,2019-07-21,45.31366667,-65.03133333,2019,4
10J101609_20190721_154757,3.75,3.735077273,11.1684485,35400.6842,48938.62699,31.24265852,1489.500281,1023.839287,Scots Bay,,2019-07-21,45.31366667,-65.03133333,2019,4
10J101609_20190721_154757,4.05,4.033877196,11.17045783,35404.39996,48941.04482,31.24447262,1489.514476,1023.841703,Scots Bay,,2019-07-21,45.31366667,-65.03133333,2019,4
10J101609_20190721_154757,4.35,4.332676208,11.16157453,35398.54489,48944.97177,31.2461496,1489.490127,1023.845922,Scots Bay,,2019-07-21,45.31366667,-65.03133333,2019,4
10J101609_20190721_154757,4.65,4.63147566,11.16122024,35387.51808,48930.20458,31.23551924,1489.481037,1023.839079,Scots Bay,,2019-07-21,45.31366667,-65.03133333,2019,4
10J101609_20190721_154757,4.95,4.93027526,11.16410284,35397.17382,48939.6543,31.24241508,1489.504419,1023.845293,Scots Bay,,2019-07-21,45.31366667,-65.03133333,2019,4
10J101609_20190721_154757,5.25,5.229073866,11.16419101,35396.91151,48939.17232,31.24196062,1489.50912,1023.846282,Scots Bay,,2019-07-21,45.31366667,-65.03133333,2019,4
10J101609_20190721_154757,5.55,5.52787294,11.16605273,35392.29087,48930.26498,31.23572995,1489.513126,1023.842471,Scots Bay,,2019-07-21,45.31366667,-65.03133333,2019,4
10J101609_20190721_154757,5.85,5.826672392,11.16478392,35391.3646,48930.70103,31.23577596,1489.513647,1023.844088,Scots Bay,,2019-07-21,45.31366667,-65.03133333,2019,4
10J101609_20190721_154757,6.15,6.125470499,11.15834006,35393.12853,48941.86027,31.24284968,1489.504377,1023.852074,Scots Bay,,2019-07-21,45.31366667,-65.03133333,2019,4
10J101609_20190721_154757,6.45,6.424267659,11.15546469,35386.8714,48937.09942,31.23903328,1489.494591,1023.850969,Scots Bay,,2019-07-21,45.31366667,-65.03133333,2019,4
10J101609_20190721_154757,6.75,6.723064319,11.1514616,35387.28098,48943.08475,31.24270926,1489.489836,1023.855886,Scots Bay,,2019-07-21,45.31366667,-65.03133333,2019,4
10J101609_20190721_154757,7.05,7.021860229,11.14836058,35383.03532,48941.41083,31.24105579,1489.481853,1023.856503,Scots Bay,,2019-07-21,45.31366667,-65.03133333,2019,4
10J101609_20190721_154757,7.35,7.32065555,11.14614935,35383.95861,48945.68197,31.2437152,1489.482191,1023.860315,Scots Bay,,2019-07-21,45.31366667,-65.03133333,2019,4
10J101609_20190721_154757,7.65,7.619450814,11.14646116,35378.65724,48937.92657,31.23812989,1489.481511,1023.857278,Scots Bay,,2019-07-21,45.31366667,-65.03133333,2019,4
10J101609_20190721_154757,7.95,7.918247429,11.15234511,35375.78609,48925.99081,31.23020015,1489.497656,1023.851442,Scots Bay,,2019-07-21,45.31366667,-65.03133333,2019,4
10J101609_20190721_154757,8.25,8.217043929,11.15328741,35384.36814,48936.58458,31.23769141,1489.514919,1023.858458,Scots Bay,,2019-07-21,45.31366667,-65.03133333,2019,4
10J101609_20190721_154757,8.55,8.515838727,11.13280549,35366.89318,48940.14276,31.23781506,1489.44779,1023.863498,Scots Bay,,2019-07-21,45.31366667,-65.03133333,2019,4
10J101609_20190721_154757,8.85,8.814631989,11.11843776,35357.21355,48946.21105,31.24039372,1489.405148,1023.869375,Scots Bay,,2019-07-21,45.31366667,-65.03133333,2019,4
10J101609_20190721_154757,9.15,9.113424215,11.11735325,35356.47978,48946.66496,31.2404719,1489.406351,1023.870984,Scots Bay,,2019-07-21,45.31366667,-65.03133333,2019,4
10J101609_20190721_154757,9.45,9.412216993,11.13107604,35363.28822,48937.49661,31.23537929,1489.453569,1023.865983,Scots Bay,,2019-07-21,45.31366667,-65.03133333,2019,4
10J101609_20190721_154757,9.75,9.711010726,11.14091693,35370.89115,48934.68976,31.23436162,1489.491984,1023.864828,Scots Bay,,2019-07-21,45.31366667,-65.03133333,2019,4
10J101609_20190721_154757,10.05,10.00980496,11.14208672,35367.99518,48929.09954,31.2304068,1489.49629,1023.862907,Scots Bay,,2019-07-21,45.31366667,-65.03133333,2019,4
10J101609_20190721_154757,10.35,10.3085987,11.13623158,35367.48262,48936.31831,31.23474987,1489.485801,1023.868667,Scots Bay,,2019-07-21,45.31366667,-65.03133333,2019,4
10J101609_20190721_154757,10.65,10.60739131,11.13157884,35363.77148,48937.48434,31.23493616,1489.474552,1023.870984,Scots Bay,,2019-07-21,45.31366667,-65.03133333,2019,4
10J101609_20190721_154757,10.95,10.90618386,11.13200229,35360.62655,48932.55883,31.23136972,1489.476693,1023.869496,Scots Bay,,2019-07-21,45.31366667,-65.03133333,2019,4
10J101609_20190721_154757,11.25,11.20497649,11.13325546,35362.06958,48932.85856,31.231599,1489.486324,1023.870813,Scots Bay,,2019-07-21,45.31366667,-65.03133333,2019,4
10J101609_20190721_154757,11.55,11.50376828,11.13915842,35373.24077,48940.32168,31.23742258,1489.519078,1023.875665,Scots Bay,,2019-07-21,45.31366667,-65.03133333,2019,4
10J101609_20190721_154757,11.85,11.80255789,11.13246589,35378.02697,48956.00965,31.24767481,1489.51274,1023.886164,Scots Bay,,2019-07-21,45.31366667,-65.03133333,2019,4
10J101609_20190721_154757,12.15,12.10134431,11.11043392,35367.6071,48971.45127,31.25604048,1489.450017,1023.89788,Scots Bay,,2019-07-21,45.31366667,-65.03133333,2019,4
10J101609_20190721_154757,12.45,12.40012949,11.08618687,35335.70093,48960.1479,31.24519675,1489.356327,1023.895046,Scots Bay,,2019-07-21,45.31366667,-65.03133333,2019,4
10J101609_20190721_154757,12.75,12.69891431,11.07897525,35333.57095,48966.98244,31.24910986,1489.340505,1023.900706,Scots Bay,,2019-07-21,45.31366667,-65.03133333,2019,4
10J101609_20190721_154757,13.05,12.99769845,11.07788346,35330.01552,48963.53684,31.24642308,1489.338353,1023.900166,Scots Bay,,2019-07-21,45.31366667,-65.03133333,2019,4
10J101609_20190721_154757,13.35,13.29648298,11.08499652,35333.7629,48959.0776,31.2439368,1489.365415,1023.89835,Scots Bay,,2019-07-21,45.31366667,-65.03133333,2019,4
10J101609_20190721_154757,13.65,13.59526884,11.09016199,35328.76267,48945.14283,31.23451733,1489.377258,1023.891484,Scots Bay,,2019-07-21,45.31366667,-65.03133333,2019,4
10J101609_20190721_154757,13.95,13.89405555,11.09123874,35330.14552,48945.59837,31.23483784,1489.386381,1023.892903,Scots Bay,,2019-07-21,45.31366667,-65.03133333,2019,4
10J101609_20190721_154757,14.25,14.19284192,11.09562492,35334.98996,48946.36128,31.2357461,1489.407893,1023.894202,Scots Bay,,2019-07-21,45.31366667,-65.03133333,2019,4
10J101609_20190721_154757,14.55,14.49162664,11.08314874,35333.34371,48961.00388,31.24460399,1489.379435,1023.904625,Scots Bay,,2019-07-21,45.31366667,-65.03133333,2019,4
10J101609_20190721_154757,14.85,14.79040973,11.07340909,35322.56421,48959.28206,31.24217007,1489.347047,1023.905792,Scots Bay,,2019-07-21,45.31366667,-65.03133333,2019,4
10J101609_20190721_154757,15.15,15.08919257,11.0706508,35319.0544,48958.16073,31.24094355,1489.340764,1023.906678,Scots Bay,,2019-07-21,45.31366667,-65.03133333,2019,4
10J101609_20190721_154757,15.45,15.38797482,11.07522325,35326.98631,48962.94897,31.24472622,1489.3664,1023.91018,Scots Bay,,2019-07-21,45.31366667,-65.03133333,2019,4
10J101609_20190721_154757,15.75,15.68675657,11.07820666,35329.08087,48961.80289,31.24412565,1489.38115,1023.91055,Scots Bay,,2019-07-21,45.31366667,-65.03133333,2019,4
10J101609_20190721_154757,16.05,15.98553792,11.07427943,35326.75285,48963.90644,31.24505336,1489.373332,1023.913316,Scots Bay,,2019-07-21,45.31366667,-65.03133333,2019,4
10J101609_20190721_154757,16.35,16.28431888,11.07447502,35325.70532,48962.18906,31.2437356,1489.377373,1023.913616,Scots Bay,,2019-07-21,45.31366667,-65.03133333,2019,4
10J101609_20190721_154757,16.65,16.58309945,11.07356443,35326.61444,48964.68507,31.24527941,1489.380949,1023.916333,Scots Bay,,2019-07-21,45.31366667,-65.03133333,2019,4
10J101609_20190721_154757,16.95,16.88187981,11.07504844,35325.52511,48961.16101,31.2428259,1489.388175,1023.915525,Scots Bay,,2019-07-21,45.31366667,-65.03133333,2019,4
10J101609_20190721_154757,17.25,17.18065997,11.07004646,35321.64761,48962.57571,31.24314475,1489.375826,1023.918005,Scots Bay,,2019-07-21,45.31366667,-65.03133333,2019,4
10J101609_20190721_154757,17.55,17.47944055,11.06635501,35309.51104,48950.76178,31.23423721,1489.357005,1023.913083,Scots Bay,,2019-07-21,45.31366667,-65.03133333,2019,4
10J101609_20190721_154757,17.85,17.77822085,11.06814265,35319.27394,48961.86959,31.24218536,1489.377818,1023.920308,Scots Bay,,2019-07-21,45.31366667,-65.03133333,2019,4
10J101609_20190721_154757,18.15,18.07699967,11.07143531,35325.50721,48966.04045,31.24538726,1489.398237,1023.923581,Scots Bay,,2019-07-21,45.31366667,-65.03133333,2019,4
10J101609_20190721_154757,18.45,18.37577788,11.07720595,35331.96881,48967.16345,31.24670728,1489.425142,1023.924958,Scots Bay,,2019-07-21,45.31366667,-65.03133333,2019,4
10J101609_20190721_154757,18.75,18.67455663,11.08590426,35333.58709,48957.60244,31.24078414,1489.453669,1023.920193,Scots Bay,,2019-07-21,45.31366667,-65.03133333,2019,4
10J101609_20190721_154757,19.05,18.97333574,11.08992462,35339.9105,48960.90928,31.24345476,1489.476012,1023.922925,Scots Bay,,2019-07-21,45.31366667,-65.03133333,2019,4
